seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_288298	6379	No terminal repeats	6	11	0.7831	NA	0	0.4002	NA	NF033134
k141_70902	8045	No terminal repeats	11	11	0.7827	NA	0	0.8202	NA	NA
k141_42336	3966	No terminal repeats	6	11	0.7821	NA	0	1.2972	NA	NA
k141_193478	4246	No terminal repeats	6	11	0.7819	NA	0	0.7886	NA	NA
k141_333402	3167	No terminal repeats	3	11	0.7813	NA	0	0.5973	NA	NA
k141_217608	3960	No terminal repeats	3	11	0.7810	NA	0	0.9122	NA	NA
k141_114992	1122	No terminal repeats	2	11	0.7801	NA	1	1.1317	T_virB3	NA
k141_298432	5399	No terminal repeats	7	11	0.7786	NA	0	0.4142	NA	NA
k141_171188	4387	No terminal repeats	5	11	0.7778	NA	0	0.5563	NA	NA
k141_328529	3555	No terminal repeats	3	11	0.7775	NA	0	0.2375	NA	NA
k141_167327	4341	No terminal repeats	3	11	0.7773	NA	0	1.4600	NA	NA
k141_298147	4053	No terminal repeats	4	11	0.7760	NA	0	1.3331	NA	NA
k141_309727	1561	No terminal repeats	2	11	0.7753	NA	1	1.2651	F_traG	NA
k141_131050	2690	No terminal repeats	5	11	0.7735	NA	0	0.2848	NA	NA
k141_57415	3037	No terminal repeats	5	11	0.7729	NA	0	0.2014	NA	NA
k141_34784	4276	No terminal repeats	5	11	0.7721	NA	0	0.7573	NA	NA
k141_87213	1799	No terminal repeats	2	11	0.7710	NA	1	1.1408	NA	NA
k141_265487	2686	No terminal repeats	4	11	0.7681	NA	0	0.2782	NA	NA
k141_85565	5080	No terminal repeats	7	11	0.7665	NA	0	0.7787	NA	NA
k141_96461	3390	No terminal repeats	2	11	0.7646	NA	0	0.2528	NA	NA
k141_164997	2953	No terminal repeats	7	11	0.7643	NA	2	4.2392	F_traE;F_traL	NA
k141_327767	3613	No terminal repeats	3	11	0.7638	NA	1	1.1426	NA	NA
k141_204251	6634	No terminal repeats	7	11	0.7616	NA	0	0.2163	NA	NA
k141_78984	2724	No terminal repeats	2	11	0.7609	NA	0	1.0189	NA	NA
k141_33535	2832	No terminal repeats	5	11	0.7609	NA	0	1.5603	NA	NA
k141_326256	2522	No terminal repeats	3	11	0.7602	NA	0	0.5520	NA	NA
k141_376476	5839	No terminal repeats	6	11	0.7582	NA	0	0.2657	NA	NA
k141_396808	8861	No terminal repeats	7	11	0.7581	NA	0	0.3877	NA	NA
k141_165034	4974	No terminal repeats	6	11	0.7573	NA	0	2.1495	NA	NA
k141_408089	2507	No terminal repeats	4	11	0.7571	NA	0	0.4977	NA	NA
k141_37015	3934	No terminal repeats	4	11	0.7566	NA	0	0.8311	NA	NA
k141_154030	2472	No terminal repeats	4	11	0.7563	NA	1	0.7359	B_traL	NA
k141_217789	1284	No terminal repeats	2	11	0.7559	NA	1	1.1540	NA	NA
k141_166867	1059	No terminal repeats	3	11	0.7557	NA	1	1.1240	F_traW	NA
k141_131862	2504	No terminal repeats	3	11	0.7554	NA	0	1.2570	NA	NA
k141_3691	3071	No terminal repeats	3	11	0.7536	NA	0	1.4263	NA	NA
k141_219478	4241	No terminal repeats	5	11	0.7519	NA	0	0.5979	NA	NA
k141_112303	3135	No terminal repeats	4	11	0.7515	NA	0	0.1257	NA	NA
k141_203719	1352	No terminal repeats	1	11	0.7514	NA	1	1.1528	F_trbC	NA
k141_255927	3850	No terminal repeats	5	11	0.7487	NA	0	1.2479	NA	NA
k141_263374	1340	No terminal repeats	2	11	0.7485	NA	1	1.1374	NA	NA
k141_361606	6606	No terminal repeats	8	11	0.7477	NA	0	0.2260	NA	NA
k141_175778	1548	No terminal repeats	1	11	0.7458	NA	1	1.1426	NA	NA
k141_259334	5179	No terminal repeats	6	11	0.7451	NA	0	0.9522	NA	NA
k141_274535	3833	No terminal repeats	4	11	0.7443	NA	0	0.1896	NA	NA
k141_82560	2858	No terminal repeats	3	11	0.7419	NA	0	0.2512	NA	NA
k141_260720	4527	No terminal repeats	4	11	0.7415	NA	0	0.6179	NA	NA
k141_332745	3443	No terminal repeats	6	11	0.7412	NA	0	1.8317	NA	NF033144
k141_406559	3112	No terminal repeats	3	11	0.7397	NA	0	0.1959	NA	NA
k141_206400	4062	No terminal repeats	6	11	0.7392	NA	0	0.5984	NA	NA
k141_372341	4961	No terminal repeats	7	11	0.7384	NA	0	1.1108	NA	NA
k141_360736	3274	No terminal repeats	4	11	0.7383	NA	0	0.3394	NA	NA
k141_121335	2831	No terminal repeats	2	11	0.7382	NA	0	0.3268	NA	NA
k141_158040	1177	No terminal repeats	2	11	0.7380	NA	1	1.3400	F_trbC	NA
k141_193742	4304	No terminal repeats	3	11	0.7370	NA	0	0.9239	NA	NA
k141_98594	2803	No terminal repeats	3	11	0.7367	NA	1	1.2651	F_traG	NA
k141_283522	3119	No terminal repeats	4	11	0.7364	NA	0	1.2985	NA	NA
k141_188200	1131	No terminal repeats	3	11	0.7334	NA	1	1.8807	F_traV	NA
k141_98810	3223	No terminal repeats	3	11	0.7332	NA	0	0.8581	NA	NA
k141_49153	1094	No terminal repeats	1	11	0.7322	NA	1	1.2016	NA	NA
k141_64330	3285	No terminal repeats	2	11	0.7321	NA	0	0.9600	NA	NA
k141_217496	3749	No terminal repeats	4	11	0.7312	NA	0	1.5504	NA	NA
k141_1431	2630	No terminal repeats	2	11	0.7307	NA	0	0.3049	NA	NA
k141_345066	1091	No terminal repeats	3	11	0.7295	NA	1	1.3505	t4cp2	NA
k141_159336	1279	No terminal repeats	1	11	0.7291	NA	1	0.9724	virb4	NA
k141_192313	2573	No terminal repeats	3	11	0.7290	NA	0	1.6496	NA	NA
k141_402084	1199	No terminal repeats	2	11	0.7285	NA	1	0.6802	T_virB11	NA
k141_37781	3699	No terminal repeats	6	11	0.7275	NA	0	0.9305	NA	NA
k141_223311	2678	No terminal repeats	4	11	0.7256	NA	0	1.1140	NA	NA
k141_310882	2869	No terminal repeats	4	11	0.7254	NA	0	0.8137	NA	NA
k141_348780	2620	No terminal repeats	3	11	0.7245	NA	0	1.5689	NA	NA
k141_267162	4058	No terminal repeats	4	11	0.7242	NA	0	1.0386	NA	NA
k141_364675	3791	No terminal repeats	7	11	0.7236	NA	0	1.0129	NA	NF040806
k141_287300	1097	No terminal repeats	2	11	0.7228	NA	1	1.4636	F_traE	NA
k141_194135	3346	No terminal repeats	5	11	0.7224	NA	0	0.2276	NA	NA
k141_370027	3328	No terminal repeats	3	11	0.7224	NA	0	0.6213	NA	NA
k141_104691	3532	No terminal repeats	5	11	0.7220	NA	0	0.6133	NA	NA
k141_304200	1543	No terminal repeats	3	11	0.7192	NA	1	0.9358	NA	NA
k141_366972	9309	No terminal repeats	13	11	0.7178	NA	0	1.2301	NA	NA
k141_42822	3767	No terminal repeats	2	11	0.7177	NA	0	0.9068	NA	NA
k141_358235	2950	No terminal repeats	4	11	0.7162	NA	0	0.6582	NA	NA
k141_129885	4928	No terminal repeats	6	11	0.7143	NA	0	0.7393	NA	NA
k141_3351	8040	No terminal repeats	6	11	0.7127	NA	0	0.5103	NA	NF000272
k141_24479	4301	No terminal repeats	6	11	0.7115	NA	0	0.1378	NA	NA
k141_319212	3820	No terminal repeats	4	11	0.7103	NA	0	1.7079	NA	NA
k141_384669	2687	No terminal repeats	4	11	0.7103	NA	0	1.2944	NA	NA
k141_303527	3434	No terminal repeats	5	11	0.7098	NA	0	0.1704	NA	NA
k141_190779	2857	No terminal repeats	3	11	0.7094	NA	0	0.5864	NA	NA
k141_99665	4482	No terminal repeats	8	11	0.7057	NA	0	0.8645	NA	NA
k141_193074	2670	No terminal repeats	2	11	0.7056	NA	0	1.4144	NA	NA
k141_394874	2521	No terminal repeats	3	11	0.7052	NA	0	1.2210	NA	NA
k141_60533	9462	No terminal repeats	10	11	0.7041	NA	0	0.1516	NA	NA
k141_44900	2522	No terminal repeats	3	11	0.7035	NA	0	0.1512	NA	NA
k141_341427	18887	No terminal repeats	15	11	0.7008	NA	0	1.0981	NA	NA
