set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
Kathmandu18	RW_2	k141_679595	k141_679595_1 # 2 # 2323 # -1 # ID=162763_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608	adeF	3000777	Strict	60.62	73.09	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2486467	k141_2486467_2 # 1117 # 2001 # 1 # ID=163623_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.389	mphG	3003742	Strict	90.48	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; clarithromycin; azithromycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2489078	k141_2489078_2 # 1079 # 3544 # 1 # ID=164129_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.432	vanT gene in vanG cluster	3002972	Strict	36.93	115.31	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2489502	k141_2489502_3 # 739 # 1005 # 1 # ID=164204_3;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.517	qacG	3007015	Strict	36.59	83.18	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_686952	k141_686952_3 # 420 # 2882 # -1 # ID=164532_3;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.423	vanT gene in vanG cluster	3002972	Strict	36.41	115.17	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2498574	k141_2498574_2 # 253 # 582 # -1 # ID=166136_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.573	Klebsiella pneumoniae KpnF	3004583	Strict	86.24	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2498574	k141_2498574_3 # 569 # 931 # -1 # ID=166136_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.466	Klebsiella pneumoniae KpnE	3004580	Strict	82.5	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	False	chromosome_like	1		
Kathmandu18	RW_2	k141_694740	k141_694740_5 # 2772 # 3977 # -1 # ID=166349_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	Mef(En2)	3004659	Strict	99.5	100.0	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		True	plasmid_like		0.9928	
Kathmandu18	RW_2	k141_698580	k141_698580_1 # 16 # 930 # 1 # ID=167199_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.428	vanW gene in vanG cluster	3002965	Strict	31.56	108.19	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_698968	k141_698968_2 # 793 # 2007 # -1 # ID=167282_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.584	floR	3002705	Strict	99.75	100.0	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	chloramphenicol; florfenicol	True	plasmid_like		0.9459	
Kathmandu18	RW_2	k141_703458	k141_703458_1 # 1 # 1065 # 1 # ID=168298_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.492	tet(W/N/W)	3004442	Strict	74.93	55.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; minocycline; chlortetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_703592	k141_703592_1 # 1 # 567 # 1 # ID=168332_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.326	vanY gene in vanB cluster	3002956	Strict	60.98	70.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2511028	k141_2511028_2 # 841 # 1173 # 1 # ID=168845_2;partial=00;start_type=TTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.366	qacG	3007015	Strict	38.46	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_710206	k141_710206_2 # 844 # 1173 # -1 # ID=169856_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.645	qacG	3007015	Strict	42.31	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2515988	k141_2515988_3 # 2785 # 3417 # -1 # ID=170006_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520	CRP	3000518	Strict	99.05	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; oxacillin; norfloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_713152	k141_713152_2 # 710 # 1570 # -1 # ID=170535_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.627	SHV-11	3001070	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	SHV beta-lactamase		True	plasmid_like		0.9791	
Kathmandu18	RW_2	k141_2520335	k141_2520335_5 # 2883 # 3743 # -1 # ID=171021_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.599	AAC(3)-IId	3004623	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	dibekacin; sisomicin; netilmicin; tobramycin; 6'-N-ethylnetilmicin; 2'-N-ethylnetilmicin; gentamicin	True	plasmid_like		0.9933	
Kathmandu18	RW_2	k141_2520335	k141_2520335_8 # 7720 # 8580 # 1 # ID=171021_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.490	TEM-1	3000873	Perfect	100.0	100.0	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	cefazolin; amoxicillin; ampicillin; cefalotin	True	plasmid_like		0.9933	
Kathmandu18	RW_2	k141_715834	k141_715834_2 # 153 # 1412 # 1 # ID=171181_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.360	EreB	3000363	Strict	98.57	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin; roxithromycin; clarithromycin; azithromycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_720468	k141_720468_1 # 1 # 378 # -1 # ID=172348_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.487	marA	3000263	Strict	93.55	99.21	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	RW_2	k141_721655	k141_721655_1 # 21 # 350 # 1 # ID=172577_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	qacJ	3007014	Strict	36.79	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2527836	k141_2527836_1 # 1 # 639 # -1 # ID=172680_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.326	vanY gene in vanB cluster	3002956	Strict	51.43	79.48	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2527836	k141_2527836_2 # 910 # 1062 # -1 # ID=172680_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.327	vanY gene in vanB cluster	3002956	Strict	55.1	18.66	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2529883	k141_2529883_8 # 5260 # 6399 # -1 # ID=173068_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.529	DHA-1	3002132	Perfect	100.0	100.0	cephalosporin; cephamycin	antibiotic inactivation	DHA beta-lactamase		True	plasmid_like		0.9895	
Kathmandu18	RW_2	k141_2531324	k141_2531324_4 # 3444 # 4589 # 1 # ID=173403_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.449	vanT gene in vanG cluster	3002972	Strict	34.6	53.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_728389	k141_728389_4 # 1457 # 2245 # -1 # ID=174086_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.582	aadA5	3002605	Strict	99.24	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_728654	k141_728654_2 # 1305 # 3782 # -1 # ID=174152_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.377	vanT gene in vanG cluster	3002972	Strict	34.68	115.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_737719	k141_737719_3 # 2483 # 3427 # 1 # ID=176121_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.461	leuO	3003843	Strict	99.36	100.0	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	acriflavine; puromycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_740600	k141_740600_3 # 1963 # 3192 # 1 # ID=176748_3;partial=00;start_type=TTG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.533	CMY-59	3002069	Strict	99.49	103.54	cephamycin	antibiotic inactivation	CMY beta-lactamase		False	chromosome_like	1		
Kathmandu18	RW_2	k141_740601	k141_740601_1 # 373 # 861 # 1 # ID=176750_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421	nimE	3007107	Strict	52.47	95.29	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_750181	k141_750181_5 # 3549 # 4307 # -1 # ID=178686_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	vanY gene in vanB cluster	3002956	Strict	42.06	94.03	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2558424	k141_2558424_3 # 869 # 2512 # -1 # ID=179365_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	MCR-5.1	3004332	Perfect	100.0	100.0	peptide antibiotic	antibiotic target alteration	MCR phosphoethanolamine transferase	colistin A; colistin B	True	plasmid_like		0.9299	
Kathmandu18	RW_2	k141_755558	k141_755558_3 # 1035 # 2159 # 1 # ID=179942_3;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.539	vanT gene in vanG cluster	3002972	Strict	40.0	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_755850	k141_755850_3 # 874 # 1257 # -1 # ID=180030_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.474	marA	3000263	Strict	91.94	100.0	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2564986	k141_2564986_3 # 634 # 1011 # -1 # ID=180903_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.328	nimJ	3007112	Strict	57.38	75.76	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_760534	k141_760534_2 # 816 # 1676 # -1 # ID=181086_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.603	cphA3	3003093	Strict	99.21	112.6	carbapenem	antibiotic inactivation	CphA beta-lactamase		False	chromosome_like	1		
Kathmandu18	RW_2	k141_2568392	k141_2568392_2 # 351 # 680 # 1 # ID=181669_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2568392	k141_2568392_3 # 708 # 1028 # 1 # ID=181669_3;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.673	qacJ	3007014	Strict	36.79	100.0	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2572746	k141_2572746_2 # 791 # 1801 # 1 # ID=182645_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.551	vanT gene in vanG cluster	3002972	Strict	33.53	47.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2573541	k141_2573541_4 # 1936 # 2751 # -1 # ID=182793_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561	APH(3')-Ib	3002642	Strict	94.83	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	neomycin; ribostamycin; kanamycin A; gentamicin B; paromomycin; lividomycin; gentamicin	True	plasmid_like		0.9717	
Kathmandu18	RW_2	k141_2575720	k141_2575720_3 # 687 # 1550 # 1 # ID=183302_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.557	sul4	3004361	Perfect	100.0	100.0	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	sulfamethoxazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2580022	k141_2580022_5 # 3144 # 4115 # -1 # ID=184222_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.496	vanH gene in vanM cluster	3002947	Strict	38.06	99.08	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2580523	k141_2580523_2 # 133 # 726 # 1 # ID=184344_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.537	AAC(6')-Ib9	3002580	Strict	100.0	97.04	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	amikacin; kanamycin A; tobramycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2580523	k141_2580523_5 # 1485 # 2117 # 1 # ID=184344_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.494	catB3	3002676	Perfect	100.0	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	False	chromosome_like	1		
Kathmandu18	RW_2	k141_779314	k141_779314_2 # 563 # 3703 # -1 # ID=185223_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.631	adeF	3000777	Strict	43.19	98.77	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_782029	k141_782029_2 # 592 # 1395 # 1 # ID=185782_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.398	OXA-129	3001811	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_783367	k141_783367_1 # 3 # 1157 # -1 # ID=186077_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545	vanG	3002909	Strict	38.59	110.32	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_787831	k141_787831_1 # 215 # 1435 # -1 # ID=187088_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.498	EreA	3000361	Strict	98.77	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin; roxithromycin; clarithromycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_787831	k141_787831_2 # 1628 # 2251 # -1 # ID=187088_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.380	dfrA32	3004555	Strict	99.36	131.85	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2602329	k141_2602329_2 # 164 # 496 # -1 # ID=189157_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	qacJ	3007014	Strict	41.9	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.8308	
Kathmandu18	RW_2	k141_2605211	k141_2605211_1 # 523 # 1182 # -1 # ID=189806_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.358	catQ	3002687	Strict	96.8	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	False	chromosome_like	1		
Kathmandu18	RW_2	k141_804348	k141_804348_2 # 589 # 1035 # 1 # ID=190478_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.291	vanW gene in vanG cluster	3002965	Strict	41.98	53.02	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2613646	k141_2613646_2 # 450 # 887 # -1 # ID=191760_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.281	qacJ	3007014	Strict	40.0	135.51	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2616698	k141_2616698_1 # 5 # 1171 # -1 # ID=192463_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.440	ugd	3003577	Strict	99.23	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	False	chromosome_like	1		
Kathmandu18	RW_2	k141_817907	k141_817907_2 # 370 # 1122 # 1 # ID=193298_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	vanXY gene in vanG cluster	3003069	Strict	47.83	98.43	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2623014	k141_2623014_2 # 144 # 473 # 1 # ID=193936_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.458	qacG	3007015	Strict	43.4	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2623014	k141_2623014_3 # 560 # 889 # -1 # ID=193936_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.458	qacG	3007015	Strict	43.4	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2624986	k141_2624986_3 # 2478 # 5597 # 1 # ID=194399_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	adeF	3000777	Strict	42.64	98.11	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2625082	k141_2625082_7 # 4111 # 5187 # -1 # ID=194417_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.331	vanT gene in vanG cluster	3002972	Strict	32.52	50.28	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2627252	k141_2627252_1 # 1 # 1629 # -1 # ID=194891_1;partial=10;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.368	tet(M)	3000186	Strict	94.84	84.98	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2627967	k141_2627967_1 # 1034 # 1885 # 1 # ID=195084_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565	RSA-1	3004444	Strict	99.65	99.3	carbapenem; cephalosporin	antibiotic inactivation	RSA beta-lactamase		True	plasmid_like		0.9826	
Kathmandu18	RW_2	k141_2627967	k141_2627967_2 # 2012 # 2485 # 1 # ID=195084_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.397	dfrA1	3002854	Strict	99.36	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	True	plasmid_like		0.9826	
Kathmandu18	RW_2	k141_834822	k141_834822_5 # 3723 # 4424 # 1 # ID=196666_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575	vanY gene in vanB cluster	3002956	Strict	34.06	86.94	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_837261	k141_837261_2 # 490 # 822 # -1 # ID=197180_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.477	qacG	3007015	Strict	41.9	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2648864	k141_2648864_2 # 191 # 979 # 1 # ID=199682_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.375	ANT(3'')-IIc	3004091	Strict	69.38	101.16	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	True	plasmid_like		0.935	
Kathmandu18	RW_2	k141_2656628	k141_2656628_2 # 894 # 1379 # -1 # ID=201469_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.354	nimJ	3007112	Strict	54.78	97.58	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2658109	k141_2658109_3 # 1561 # 1905 # -1 # ID=201800_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.339	qacG	3007015	Strict	39.42	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2660743	k141_2660743_2 # 17 # 796 # 1 # ID=202352_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.332	APH(3')-VIa	3002652	Strict	96.14	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	neomycin; amikacin; ribostamycin; butirosin; kanamycin A; isepamicin; gentamicin B; paromomycin; gentamicin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2660745	k141_2660745_2 # 237 # 1016 # -1 # ID=202354_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.337	APH(3')-VIa	3002652	Strict	98.46	100.0	aminoglycoside antibiotic	antibiotic inactivation	APH(3')	neomycin; amikacin; ribostamycin; butirosin; kanamycin A; isepamicin; gentamicin B; paromomycin; gentamicin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2664208	k141_2664208_1 # 3 # 332 # 1 # ID=203129_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	vanY gene in vanM cluster	3002961	Strict	40.4	46.78	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
