seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_163099	4426	No terminal repeats	7	11	0.9553	NA	0	1.1273	NA	NA
k141_162223	1123	No terminal repeats	2	11	0.9553	NA	1	1.9808	T_virB10	NA
k141_303984	2222	No terminal repeats	2	11	0.9553	NA	2	2.0341	G_tfc7;t4cp1	NA
k141_271281	1010	No terminal repeats	1	11	0.9553	NA	1	0.8746	NA	NA
k141_8874	7594	No terminal repeats	10	11	0.9549	NA	0	2.9234	NA	NA
k141_94878	1425	No terminal repeats	1	11	0.9547	NA	1	1.0515	NA	NA
k141_225075	2535	No terminal repeats	5	11	0.9546	NA	0	0.5422	NA	NA
k141_296789	3436	No terminal repeats	3	11	0.9545	NA	0	0.8170	NA	NA
k141_149629	2628	No terminal repeats	4	11	0.9545	NA	0	1.6004	NA	NA
k141_93770	3329	No terminal repeats	5	11	0.9544	NA	0	1.1681	NA	NA
k141_41684	4913	No terminal repeats	7	11	0.9542	NA	0	0.6240	NA	NA
k141_61032	4220	No terminal repeats	5	11	0.9533	NA	0	1.0790	NA	NA
k141_305452	2990	No terminal repeats	4	11	0.9532	NA	0	0.8399	NA	NA
k141_319539	1257	No terminal repeats	2	11	0.9530	NA	1	1.5453	NA	NA
k141_46806	3099	No terminal repeats	7	11	0.9528	NA	0	1.2685	NA	NA
k141_165113	1433	No terminal repeats	3	11	0.9526	NA	3	4.2459	T_virB3;T_virB2;T_virB1	NA
k141_77070	2949	No terminal repeats	4	11	0.9526	NA	0	2.1952	NA	NA
k141_45758	4222	No terminal repeats	5	11	0.9525	NA	0	0.7804	NA	NA
k141_69178	3055	No terminal repeats	3	11	0.9522	NA	1	1.5314	NA	NA
k141_250843	4668	No terminal repeats	8	11	0.9522	NA	0	0.5337	NA	NA
k141_255858	5812	No terminal repeats	4	11	0.9521	NA	1	2.0828	F_traE	NA
k141_301925	6182	No terminal repeats	6	11	0.9519	NA	0	1.9755	NA	NA
k141_83671	9883	No terminal repeats	8	11	0.9519	NA	0	0.7379	NA	NF000272
k141_129318	2578	No terminal repeats	3	11	0.9516	NA	0	1.1639	NA	NA
k141_293005	16071	No terminal repeats	22	11	0.9515	NA	0	2.0400	NA	NA
k141_180340	2579	No terminal repeats	2	11	0.9512	NA	0	1.5310	NA	NA
k141_213081	2485	No terminal repeats	4	11	0.9512	NA	3	4.3144	G_tfc11;G_tfc12;G_tfc13;G_tfc14	NA
k141_178958	1066	No terminal repeats	3	11	0.9510	NA	1	1.7183	NA	NA
k141_114150	2612	No terminal repeats	2	11	0.9508	NA	1	1.7114	NA	NA
k141_34755	6684	No terminal repeats	9	11	0.9508	NA	2	4.4406	MOBP1	NA
k141_202956	1120	No terminal repeats	3	11	0.9508	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_268264	3243	No terminal repeats	3	11	0.9507	NA	0	1.0555	NA	NA
k141_3607	1634	No terminal repeats	2	11	0.9504	NA	1	0.4693	NA	NA
k141_287516	1292	No terminal repeats	1	11	0.9503	NA	1	1.7114	NA	NA
k141_281570	1055	No terminal repeats	1	11	0.9501	NA	1	0.2854	NA	NA
k141_53426	2995	No terminal repeats	3	11	0.9499	NA	0	1.9862	NA	NA
k141_120585	2682	No terminal repeats	5	11	0.9496	NA	0	2.7535	NA	NA
k141_166360	6809	No terminal repeats	8	11	0.9490	NA	0	3.9036	NA	NA
k141_235835	1390	No terminal repeats	2	11	0.9489	NA	1	1.4990	MOBC	NA
k141_60830	1123	No terminal repeats	3	11	0.9487	NA	1	2.2992	NA	NA
k141_73976	2395	No terminal repeats	3	11	0.9486	NA	2	2.5463	F_trbC;F_traU	NA
k141_206261	6169	No terminal repeats	4	11	0.9486	NA	0	2.9050	NA	NA
k141_184640	7889	No terminal repeats	10	11	0.9481	NA	0	3.2667	NA	NA
k141_255188	3193	No terminal repeats	4	11	0.9481	NA	0	3.0820	NA	NA
k141_53117	1388	No terminal repeats	2	11	0.9481	NA	1	0.9020	NA	NA
k141_227676	5080	No terminal repeats	9	11	0.9480	NA	0	0.1071	NA	NA
k141_57411	1009	No terminal repeats	2	11	0.9479	NA	1	1.4640	MOBP1	NA
k141_310477	11259	No terminal repeats	19	11	0.9479	NA	1	1.2434	NA	NA
k141_70375	3929	No terminal repeats	5	11	0.9477	NA	0	2.5266	NA	NA
k141_31051	1551	No terminal repeats	2	11	0.9472	NA	1	0.2854	NA	NA
k141_321335	3377	No terminal repeats	3	11	0.9472	NA	0	0.7379	NA	NA
k141_313311	5290	No terminal repeats	4	11	0.9471	NA	0	1.7183	NA	NA
k141_224282	10800	No terminal repeats	12	11	0.9469	NA	1	1.8981	NA	NA
k141_87558	10554	No terminal repeats	13	11	0.9469	NA	0	0.9616	NA	NA
k141_160130	2632	No terminal repeats	4	11	0.9468	NA	0	1.6544	NA	NA
k141_308888	1269	No terminal repeats	3	11	0.9463	NA	2	2.5506	F_traL	NA
k141_44324	6373	No terminal repeats	4	11	0.9461	NA	0	0.9470	NA	NA
k141_57752	2784	No terminal repeats	3	11	0.9459	NA	0	1.3573	NA	NF000119
k141_16543	2795	No terminal repeats	2	11	0.9455	NA	0	1.6113	NA	NA
k141_66352	1763	No terminal repeats	2	11	0.9453	NA	1	1.7183	NA	NA
k141_66309	1227	No terminal repeats	1	11	0.9449	NA	1	1.2017	F_traH	NA
k141_237979	2512	No terminal repeats	3	11	0.9448	NA	0	0.7783	NA	NA
k141_292451	3310	No terminal repeats	8	11	0.9447	NA	0	1.3816	NA	NA
k141_268202	3489	No terminal repeats	3	11	0.9445	NA	0	1.6519	NA	NA
k141_69975	1120	No terminal repeats	2	11	0.9441	NA	1	1.7183	NA	NA
k141_87364	4528	No terminal repeats	4	11	0.9441	NA	0	1.2481	NA	NA
k141_161095	3109	No terminal repeats	5	11	0.9440	NA	0	0.2250	NA	NA
k141_156232	4383	No terminal repeats	9	11	0.9433	NA	0	0.7832	NA	NA
k141_127328	4790	No terminal repeats	4	11	0.9433	NA	1	1.7183	NA	NA
k141_102250	1120	No terminal repeats	2	11	0.9432	NA	1	1.3505	t4cp2	NA
k141_256789	2515	No terminal repeats	2	11	0.9430	NA	0	0.2301	NA	NA
k141_249641	9369	No terminal repeats	14	11	0.9428	NA	0	1.3952	NA	NA
k141_181637	2513	No terminal repeats	3	11	0.9427	NA	0	1.5118	NA	NA
k141_120237	3356	No terminal repeats	3	11	0.9427	NA	1	1.4636	F_traE	NA
k141_256829	3358	No terminal repeats	4	11	0.9424	NA	0	1.2479	NA	NA
k141_292905	5763	No terminal repeats	5	11	0.9420	NA	0	1.4803	NA	NA
k141_208267	1137	No terminal repeats	2	11	0.9416	NA	1	1.7071	NA	NA
k141_37363	2749	No terminal repeats	2	11	0.9409	NA	0	1.7183	NA	NA
k141_7942	1569	No terminal repeats	1	11	0.9405	NA	1	1.7114	NA	NA
k141_187223	6118	No terminal repeats	6	11	0.9405	NA	1	1.5149	NA	NA
k141_142545	4863	No terminal repeats	6	11	0.9405	NA	2	2.3794	F_trbC;F_traF	NA
k141_69291	9397	No terminal repeats	11	11	0.9404	NA	0	1.5047	NA	NA
k141_229593	1157	No terminal repeats	3	11	0.9390	NA	2	2.6477	T_virB6;T_virB5	NA
k141_221362	3937	No terminal repeats	6	11	0.9389	NA	0	2.8895	NA	NA
k141_263468	4472	No terminal repeats	7	11	0.9388	NA	0	1.2113	NA	NA
k141_223567	5030	No terminal repeats	8	11	0.9386	NA	0	1.7917	NA	NA
k141_179992	1558	No terminal repeats	3	11	0.9384	NA	1	1.4932	NA	NA
k141_325121	1608	No terminal repeats	2	11	0.9383	NA	1	1.7114	NA	NA
k141_212546	2898	No terminal repeats	3	11	0.9378	NA	0	1.5118	NA	NA
k141_186890	2635	No terminal repeats	3	11	0.9377	NA	0	1.7183	NA	NA
k141_258373	24773	No terminal repeats	18	11	0.9377	NA	0	2.0358	NA	NA
k141_11209	6548	No terminal repeats	8	11	0.9375	NA	0	3.0987	NA	NA
k141_84396	3221	No terminal repeats	5	11	0.9369	NA	0	2.2799	NA	NF000402
k141_122252	1741	No terminal repeats	3	11	0.9369	NA	2	3.0940	MOBP1	NA
k141_287991	4348	No terminal repeats	6	11	0.9369	NA	1	1.7453	MOBH	NA
k141_254147	10876	No terminal repeats	13	11	0.9363	NA	5	6.4638	F_traV;F_traB;F_traK;F_traL;MOBH	NA
k141_194359	1891	No terminal repeats	4	11	0.9363	NA	1	1.6480	NA	NA
k141_56344	2867	No terminal repeats	4	11	0.9361	NA	1	1.6000	NA	NA
k141_167654	5322	No terminal repeats	8	11	0.9359	NA	0	1.0732	NA	NA
k141_302036	5004	No terminal repeats	5	11	0.9359	NA	0	3.4366	NA	NA
k141_81349	3449	No terminal repeats	5	11	0.9358	NA	0	2.2769	NA	NA
k141_67189	14841	No terminal repeats	22	11	0.9357	NA	0	5.8245	NA	NA
k141_290088	4706	No terminal repeats	6	4	0.9355	NA	0	1.1247	NA	NA
k141_318637	3295	No terminal repeats	6	11	0.9354	NA	0	3.0820	NA	NA
k141_282575	2594	No terminal repeats	3	11	0.9349	NA	0	0.9551	NA	NA
k141_91613	1010	No terminal repeats	2	11	0.9346	NA	1	0.2854	NA	NA
k141_226786	3056	No terminal repeats	3	11	0.9345	NA	0	0.9589	NA	NA
k141_121668	1318	No terminal repeats	2	11	0.9340	NA	1	1.7114	NA	NA
k141_38249	1525	No terminal repeats	3	11	0.9335	NA	2	1.3125	NA	NA
k141_134592	2746	No terminal repeats	5	11	0.9332	NA	0	0.8202	NA	NA
k141_50843	2869	No terminal repeats	3	11	0.9330	NA	0	1.7786	NA	NA
k141_224228	2449	No terminal repeats	3	11	0.9329	NA	1	1.6425	NA	NA
k141_82451	6176	No terminal repeats	6	11	0.9325	NA	0	1.9396	NA	NA
k141_251774	2979	No terminal repeats	5	11	0.9323	NA	0	2.0820	NA	NA
k141_102571	1353	No terminal repeats	3	11	0.9322	NA	1	1.5301	NA	NA
k141_234091	1345	No terminal repeats	1	11	0.9322	NA	1	1.0515	NA	NA
k141_102847	3047	No terminal repeats	4	11	0.9320	NA	0	1.5057	NA	NA
k141_187279	3066	No terminal repeats	4	11	0.9318	NA	0	1.6164	NA	NA
k141_42950	6038	No terminal repeats	5	11	0.9316	NA	0	1.6293	NA	NA
k141_275992	11185	No terminal repeats	11	11	0.9316	NA	2	4.8123	MOBP1	NA
k141_119649	1187	No terminal repeats	3	11	0.9316	NA	1	1.4636	F_traE	NA
k141_148214	3412	No terminal repeats	3	11	0.9315	NA	0	1.4045	NA	NA
k141_123298	1418	No terminal repeats	2	11	0.9309	NA	1	1.2756	MOBH	NA
k141_192655	1091	No terminal repeats	3	11	0.9301	NA	1	1.1128	NA	NA
k141_307855	2818	No terminal repeats	4	11	0.9295	NA	1	3.1318	F_traE	NA
k141_324091	2672	No terminal repeats	2	11	0.9288	NA	0	1.1890	NA	NA
k141_323329	1395	No terminal repeats	1	11	0.9287	NA	1	0.2854	NA	NA
k141_102410	4551	No terminal repeats	7	11	0.9287	NA	0	3.0045	NA	NA
k141_204383	3443	No terminal repeats	4	11	0.9282	NA	0	2.8962	NA	NA
k141_149648	1040	No terminal repeats	4	11	0.9275	NA	2	2.8640	MOBP1	NA
k141_274067	1183	No terminal repeats	2	11	0.9274	NA	2	2.4245	F_traV;virb4	NA
k141_214420	4846	No terminal repeats	5	11	0.9269	NA	0	1.7005	NA	NA
k141_252561	3771	No terminal repeats	4	11	0.9265	NA	0	0.1481	NA	NA
k141_25392	1673	No terminal repeats	2	11	0.9265	NA	1	1.0872	NA	NA
k141_41100	1143	No terminal repeats	3	11	0.9260	NA	1	1.2266	F_traF	NA
k141_220514	6601	No terminal repeats	9	11	0.9259	NA	0	0.9537	NA	NA
k141_110490	1228	No terminal repeats	2	11	0.9254	NA	1	0.9020	NA	NA
k141_153046	2763	No terminal repeats	4	11	0.9249	NA	0	1.2689	NA	NA
k141_203975	1142	No terminal repeats	2	11	0.9248	NA	1	0.9020	NA	NA
k141_72807	2804	No terminal repeats	5	11	0.9247	NA	1	0.9963	NA	NA
k141_207792	4642	No terminal repeats	5	11	0.9243	NA	0	0.5152	NA	NA
k141_73644	1321	No terminal repeats	2	11	0.9241	NA	1	1.2017	F_traH	NA
k141_7232	3158	No terminal repeats	6	11	0.9235	NA	0	2.3890	NA	NA
k141_120184	2975	No terminal repeats	5	11	0.9235	NA	0	1.0748	NA	NA
k141_271791	1102	No terminal repeats	2	11	0.9230	NA	1	1.3112	MOBP1	NA
k141_100284	1688	No terminal repeats	2	11	0.9230	NA	1	1.1471	T_virB6	NA
k141_204153	7821	No terminal repeats	7	11	0.9226	NA	0	1.2763	NA	NA
k141_222163	2786	No terminal repeats	2	11	0.9225	NA	0	1.3211	NA	NA
k141_187759	1173	No terminal repeats	2	11	0.9210	NA	1	1.5023	NA	NA
k141_280810	3544	No terminal repeats	4	11	0.9205	NA	0	2.7166	NA	NA
k141_236648	8371	No terminal repeats	10	11	0.9200	NA	0	3.1024	NA	NF000402
k141_276050	4515	No terminal repeats	6	11	0.9199	NA	0	0.5149	NA	NA
k141_30973	41428	No terminal repeats	35	11	0.9195	NA	0	2.1628	NA	NA
k141_251529	3536	No terminal repeats	2	11	0.9193	NA	0	0.9082	NA	NA
k141_313112	3049	No terminal repeats	4	11	0.9192	NA	0	1.6167	NA	NA
k141_106835	2837	No terminal repeats	5	11	0.9187	NA	0	1.4458	NA	NA
k141_140828	1572	No terminal repeats	4	11	0.9184	NA	1	1.7044	F_traL	NA
k141_206425	2435	No terminal repeats	2	11	0.9177	NA	1	1.4636	F_traE	NA
k141_46288	5074	No terminal repeats	4	11	0.9173	NA	0	0.5217	NA	NA
k141_279732	1354	No terminal repeats	3	11	0.9173	NA	1	1.2758	G_tfc24	NA
k141_107948	3631	No terminal repeats	6	11	0.9169	NA	2	2.0155	T_virB9;T_virB10	NA
k141_118857	5677	No terminal repeats	8	11	0.9168	NA	0	2.0478	NA	NA
k141_73839	3716	No terminal repeats	3	11	0.9167	NA	0	1.2123	NA	NA
k141_107957	5247	No terminal repeats	7	11	0.9165	NA	0	1.0812	NA	NA
k141_20606	9110	No terminal repeats	9	11	0.9155	NA	0	1.8109	NA	NA
k141_312	3269	No terminal repeats	4	11	0.9154	NA	0	0.5445	NA	NA
k141_1898	4161	No terminal repeats	5	11	0.9150	NA	0	0.8403	NA	NA
k141_153505	1404	No terminal repeats	3	11	0.9149	NA	1	1.0786	NA	NA
k141_160933	4008	No terminal repeats	4	11	0.9149	NA	0	3.2986	NA	NA
k141_39102	4171	No terminal repeats	4	11	0.9145	NA	0	2.1215	NA	NA
k141_222082	7616	No terminal repeats	13	11	0.9136	NA	1	4.0752	NA	NA
k141_172109	1947	No terminal repeats	2	11	0.9133	NA	1	1.5453	NA	NA
k141_69658	7045	No terminal repeats	5	11	0.9116	NA	0	1.5100	NA	NA
k141_218405	5841	No terminal repeats	9	11	0.9106	NA	0	1.1890	NA	NA
k141_52047	3115	No terminal repeats	4	11	0.9102	NA	1	1.4135	NA	NA
k141_187681	3192	No terminal repeats	4	11	0.9098	NA	0	1.1292	NA	NA
k141_235761	3558	No terminal repeats	6	11	0.9094	NA	0	0.6645	NA	NA
k141_200894	3768	No terminal repeats	4	11	0.9083	NA	0	1.9604	NA	NA
k141_145015	2721	No terminal repeats	2	11	0.9078	NA	0	1.2463	NA	NA
k141_137831	3276	No terminal repeats	5	11	0.9070	NA	0	0.7804	NA	NA
k141_44895	4345	No terminal repeats	4	11	0.9065	NA	0	0.7826	NA	NA
k141_144132	12525	No terminal repeats	11	11	0.9064	NA	0	0.5348	NA	NA
k141_64648	3248	No terminal repeats	4	11	0.9063	NA	1	1.8181	F_traE	NA
k141_278214	12753	No terminal repeats	19	11	0.9054	NA	0	1.3184	NA	NA
k141_291374	3671	No terminal repeats	4	11	0.9052	NA	0	1.1268	NA	NA
k141_212585	2577	No terminal repeats	5	11	0.9050	NA	0	0.5149	NA	NA
k141_129194	3017	No terminal repeats	3	11	0.9048	NA	0	2.1455	NA	NA
k141_268694	5033	No terminal repeats	4	11	0.9048	NA	0	1.5380	NA	NA
k141_19401	1918	No terminal repeats	4	11	0.9048	NA	2	2.8640	MOBP1	NA
k141_128013	3693	No terminal repeats	4	11	0.9041	NA	0	1.9568	NA	NA
k141_317805	4199	No terminal repeats	5	11	0.9035	NA	0	0.9157	NA	NA
k141_206483	2554	No terminal repeats	4	11	0.9032	NA	1	2.0018	F_traE	NA
k141_136551	3411	No terminal repeats	2	11	0.9030	NA	2	2.0959	t4cp1	NA
k141_273255	6391	No terminal repeats	4	11	0.9029	NA	0	0.8061	NA	NA
k141_255974	3654	No terminal repeats	4	11	0.9027	NA	0	0.5992	NA	NA
k141_93195	3267	No terminal repeats	1	11	0.9026	NA	0	1.7061	NA	NA
k141_159312	5562	No terminal repeats	8	11	0.9025	NA	0	0.9352	NA	NA
k141_40509	1178	No terminal repeats	3	11	0.9024	NA	1	1.5654	NA	NA
k141_143773	11650	No terminal repeats	11	11	0.9023	NA	0	0.9955	NA	NA
k141_276396	1434	No terminal repeats	3	11	0.9021	NA	1	1.3505	t4cp2	NA
k141_93959	4336	No terminal repeats	4	11	0.9019	NA	0	1.6358	NA	NA
k141_172613	2303	No terminal repeats	3	11	0.9019	NA	2	2.4862	F_traK;F_traB	NA
k141_72738	1047	No terminal repeats	3	11	0.9015	NA	1	1.6611	NA	NA
k141_127459	6290	No terminal repeats	8	11	0.9009	NA	0	0.5404	NA	NA
k141_7564	5869	No terminal repeats	5	11	0.9005	NA	0	0.5067	NA	NA
k141_156705	4493	No terminal repeats	7	11	0.9005	NA	0	0.6348	NA	NA
k141_62329	4704	No terminal repeats	3	11	0.8993	NA	0	0.9441	NA	NA
k141_90285	6672	No terminal repeats	9	11	0.8992	NA	0	0.8646	NA	NA
k141_327758	3017	No terminal repeats	7	11	0.8991	NA	0	0.6570	NA	NA
k141_167796	3774	No terminal repeats	7	11	0.8988	NA	0	0.3891	NA	NA
k141_180114	1063	No terminal repeats	2	11	0.8984	NA	1	1.7114	NA	NA
k141_231989	1061	No terminal repeats	1	11	0.8982	NA	1	1.2651	F_traG	NA
k141_278965	2629	No terminal repeats	3	11	0.8982	NA	0	0.4112	NA	NA
k141_272900	1388	No terminal repeats	2	11	0.8980	NA	1	1.0515	NA	NA
k141_300795	2880	No terminal repeats	5	11	0.8978	NA	0	1.8784	NA	NF000402
k141_255402	1205	No terminal repeats	1	11	0.8977	NA	1	0.9724	virb4	NA
k141_178967	18491	No terminal repeats	21	11	0.8977	NA	0	0.9977	NA	NA
k141_10412	5314	No terminal repeats	6	11	0.8971	NA	0	0.5262	NA	NA
k141_129430	5020	No terminal repeats	4	11	0.8967	NA	0	2.1564	NA	NA
k141_270611	1064	No terminal repeats	3	11	0.8966	NA	1	1.4636	F_traE	NA
k141_87212	2674	No terminal repeats	3	11	0.8964	NA	2	3.1612	G_tfc14;G_tfc13;G_tfc12	NA
k141_26909	1519	No terminal repeats	2	11	0.8959	NA	1	1.5384	B_traF	NA
k141_210196	6345	No terminal repeats	4	11	0.8952	NA	0	0.6779	NA	NA
k141_177160	1218	No terminal repeats	3	11	0.8948	NA	1	1.5453	NA	NA
k141_312877	2777	No terminal repeats	2	11	0.8940	NA	0	0.7392	NA	NF040806
k141_318285	2748	No terminal repeats	3	11	0.8935	NA	0	1.7177	NA	NA
k141_22710	3454	No terminal repeats	5	11	0.8933	NA	0	1.7152	NA	NA
k141_26061	2641	No terminal repeats	3	11	0.8932	NA	0	0.2860	NA	NA
k141_153029	6176	No terminal repeats	6	11	0.8932	NA	0	1.3030	NA	NA
k141_161440	1592	No terminal repeats	2	11	0.8930	NA	1	1.2067	T_virB5	NA
k141_71839	1469	No terminal repeats	2	11	0.8929	NA	1	0.9020	NA	NA
k141_47096	2686	No terminal repeats	3	11	0.8925	NA	0	1.4684	NA	NA
k141_161091	1279	No terminal repeats	2	11	0.8922	NA	2	2.1819	G_tfc15;virb4	NA
k141_226123	2556	No terminal repeats	2	11	0.8918	NA	0	1.2329	NA	NA
k141_19877	6656	No terminal repeats	8	11	0.8906	NA	0	1.0508	NA	NA
k141_164572	1734	No terminal repeats	1	11	0.8899	NA	1	1.2017	F_traH	NA
k141_158207	3231	No terminal repeats	4	11	0.8896	NA	0	1.1355	NA	NA
k141_93996	1456	No terminal repeats	2	11	0.8895	NA	1	1.5023	NA	NA
k141_232829	7910	No terminal repeats	6	11	0.8894	NA	0	1.4802	NA	NA
k141_88087	3958	No terminal repeats	4	11	0.8894	NA	0	0.8851	NA	NA
k141_11111	5323	No terminal repeats	4	11	0.8893	NA	0	0.3960	NA	NA
k141_29727	5045	No terminal repeats	6	11	0.8892	NA	1	1.1747	NA	NA
k141_214753	3126	No terminal repeats	3	11	0.8891	NA	0	1.4045	NA	NA
k141_184109	5168	No terminal repeats	6	11	0.8880	NA	0	0.5270	NA	NA
k141_34905	2372	No terminal repeats	2	11	0.8878	NA	1	0.8813	NA	NA
k141_126128	2697	No terminal repeats	4	11	0.8877	NA	0	0.3840	NA	NA
k141_36721	2665	No terminal repeats	3	11	0.8871	NA	0	1.4030	NA	NA
k141_60448	1091	No terminal repeats	1	11	0.8869	NA	1	1.2017	F_traH	NA
k141_187672	4945	No terminal repeats	7	11	0.8864	NA	0	1.9903	NA	NA
k141_284786	3372	No terminal repeats	5	11	0.8862	NA	1	0.6739	NA	NA
k141_207071	5391	No terminal repeats	7	11	0.8847	NA	1	2.1866	virb4	NA
k141_269325	17918	No terminal repeats	16	11	0.8844	NA	0	3.0837	NA	NF012174
k141_293068	36895	No terminal repeats	34	11	0.8844	NA	2	4.1276	t4cp1	NA
k141_216739	4317	No terminal repeats	4	11	0.8844	NA	0	1.5057	NA	NA
k141_232090	1162	No terminal repeats	2	11	0.8835	NA	1	1.3094	NA	NA
k141_120048	3155	No terminal repeats	3	11	0.8830	NA	0	0.8170	NA	NA
k141_291526	3769	No terminal repeats	5	11	0.8820	NA	0	0.5240	NA	NA
k141_84893	18871	No terminal repeats	18	11	0.8816	NA	2	5.5108	MOBP1	NA
k141_211354	1478	No terminal repeats	1	11	0.8813	NA	1	1.2651	F_traG	NA
k141_243663	1173	No terminal repeats	3	11	0.8806	NA	1	1.3758	MOBP1	NA
k141_104612	1604	No terminal repeats	3	11	0.8806	NA	1	1.6231	B_traN	NA
k141_201468	5442	No terminal repeats	7	11	0.8805	NA	1	1.7183	NA	NA
k141_175963	3956	No terminal repeats	4	11	0.8795	NA	0	0.5398	NA	NA
k141_222379	11872	No terminal repeats	11	11	0.8794	NA	0	0.6216	NA	NA
k141_150357	1009	No terminal repeats	2	11	0.8774	NA	1	1.5023	NA	NA
k141_1364	3354	No terminal repeats	4	11	0.8770	NA	0	0.5970	NA	NA
k141_6570	1722	No terminal repeats	1	11	0.8764	NA	1	1.2708	F_traN	NA
k141_200936	13028	No terminal repeats	10	11	0.8761	NA	0	0.3693	NA	NA
k141_123502	7556	No terminal repeats	5	11	0.8761	NA	0	1.9862	NA	NA
k141_231848	5316	No terminal repeats	7	11	0.8757	NA	0	1.1962	NA	NA
k141_268639	19405	No terminal repeats	17	11	0.8755	NA	3	1.2015	F_traH;F_traF;F_traW	NA
k141_221912	1033	No terminal repeats	3	11	0.8741	NA	1	1.2758	G_tfc24	NA
k141_281145	5794	No terminal repeats	10	11	0.8736	NA	0	0.1657	NA	NA
k141_220200	2296	No terminal repeats	3	11	0.8736	NA	1	1.4973	NA	NA
k141_142029	9090	No terminal repeats	8	11	0.8736	NA	0	0.8862	NA	NA
k141_219514	3855	No terminal repeats	7	11	0.8733	NA	0	1.2603	NA	NA
k141_314868	3775	No terminal repeats	3	11	0.8729	NA	0	1.1759	NA	NA
k141_7771	3255	No terminal repeats	4	11	0.8729	NA	0	1.3072	NA	NA
k141_203717	5350	No terminal repeats	8	11	0.8729	NA	0	1.2836	NA	NA
k141_241384	3447	No terminal repeats	5	11	0.8726	NA	0	0.8733	NA	NA
k141_4108	5462	No terminal repeats	6	11	0.8724	NA	0	0.5966	NA	NA
k141_116352	2694	No terminal repeats	4	11	0.8721	NA	0	1.2972	NA	NA
k141_164679	3676	No terminal repeats	4	11	0.8721	NA	0	0.5914	NA	NA
k141_302942	1519	No terminal repeats	1	11	0.8717	NA	1	1.1636	t4cp1	NA
k141_310100	3405	No terminal repeats	5	11	0.8714	NA	0	1.5535	NA	NA
k141_151143	8521	No terminal repeats	7	11	0.8712	NA	0	2.2120	NA	NA
k141_152459	4331	No terminal repeats	6	11	0.8705	NA	0	0.9595	NA	NA
k141_319856	3953	No terminal repeats	4	11	0.8699	NA	0	1.8886	NA	NA
k141_141241	2987	No terminal repeats	5	11	0.8699	NA	1	1.4636	F_traE	NA
k141_207450	2987	No terminal repeats	4	11	0.8698	NA	0	1.7084	NA	NA
k141_282477	4267	No terminal repeats	6	11	0.8697	NA	0	0.1993	NA	NA
k141_23177	2675	No terminal repeats	2	11	0.8694	NA	0	1.2382	NA	NA
k141_222204	3773	No terminal repeats	5	11	0.8692	NA	0	0.5382	NA	NA
k141_302237	6515	No terminal repeats	6	11	0.8691	NA	0	1.8837	NA	NA
k141_244893	1297	No terminal repeats	1	11	0.8687	NA	1	1.7114	NA	NA
k141_10909	1991	No terminal repeats	4	11	0.8680	NA	1	1.6231	B_traN	NA
k141_11083	1212	No terminal repeats	1	11	0.8679	NA	1	1.1605	traU	NA
k141_165077	6789	No terminal repeats	9	11	0.8677	NA	1	1.6894	NA	NA
k141_306060	4320	No terminal repeats	3	11	0.8675	NA	0	0.9239	NA	NA
k141_252849	3350	No terminal repeats	4	11	0.8672	NA	1	1.4636	F_traE	NA
k141_166571	1314	No terminal repeats	2	11	0.8671	NA	1	1.2651	F_traG	NA
k141_14991	1024	No terminal repeats	2	11	0.8670	NA	1	1.5023	NA	NA
k141_194712	3540	No terminal repeats	5	11	0.8669	NA	0	0.2350	NA	NA
k141_122170	6670	No terminal repeats	8	11	0.8663	NA	0	0.2622	NA	NA
k141_212374	1549	No terminal repeats	3	11	0.8662	NA	1	0.9671	G_tfc7	NA
k141_220083	2888	No terminal repeats	5	11	0.8661	NA	1	1.6231	B_traN	NA
k141_121030	2515	No terminal repeats	3	11	0.8661	NA	0	0.4968	NA	NA
k141_42436	7275	No terminal repeats	9	11	0.8656	NA	0	0.1896	NA	NA
k141_103826	19009	No terminal repeats	24	11	0.8654	NA	0	0.8376	NA	NA
k141_248514	2429	No terminal repeats	5	11	0.8639	NA	1	1.9808	T_virB10	NA
k141_214417	8408	No terminal repeats	7	11	0.8638	NA	0	0.3581	NA	NA
k141_112207	3042	No terminal repeats	7	11	0.8632	NA	0	1.1013	NA	NA
k141_153758	5262	No terminal repeats	7	11	0.8626	NA	0	2.2508	NA	NF012178
k141_173520	3386	No terminal repeats	7	11	0.8623	NA	5	6.5262	F_traL;F_traE;F_traK	NA
k141_273520	2692	No terminal repeats	4	11	0.8622	NA	0	1.2486	NA	NA
k141_58918	6724	No terminal repeats	7	11	0.8620	NA	0	0.5711	NA	NA
k141_130902	3916	No terminal repeats	3	11	0.8615	NA	0	1.2270	NA	NA
k141_122146	5481	No terminal repeats	7	11	0.8601	NA	0	5.2261	NA	NA
k141_54825	5475	No terminal repeats	4	11	0.8596	NA	0	0.7862	NA	NA
k141_82287	4611	No terminal repeats	4	11	0.8593	NA	0	1.4139	NA	NA
k141_275434	6183	No terminal repeats	7	11	0.8589	NA	1	0.9651	NA	NA
k141_158689	2849	No terminal repeats	4	11	0.8575	NA	0	1.2840	NA	NA
k141_104014	7665	No terminal repeats	6	11	0.8555	NA	0	0.4193	NA	NA
k141_74011	3312	No terminal repeats	3	11	0.8553	NA	0	1.5049	NA	NA
