seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_39615	1148	No terminal repeats	2	11	0.9763	NA	1	1.4944	T_virB5	NA
k141_161283	1297	No terminal repeats	1	11	0.9762	NA	1	1.5486	NA	NA
k141_362927	1124	No terminal repeats	2	11	0.9761	NA	1	1.7183	NA	NA
k141_22513	2785	No terminal repeats	2	11	0.9761	NA	0	1.7183	NA	NA
k141_190039	1110	No terminal repeats	2	11	0.9761	NA	1	0.8688	NA	NA
k141_5625	1103	No terminal repeats	2	11	0.9761	NA	1	0.2854	NA	NA
k141_105175	2537	No terminal repeats	3	11	0.9760	NA	1	1.4416	NA	NA
k141_300156	1684	No terminal repeats	4	11	0.9759	NA	1	1.7183	T_virB2	NA
k141_245133	6452	No terminal repeats	8	11	0.9758	NA	0	1.4365	NA	NA
k141_26311	1143	No terminal repeats	3	11	0.9758	NA	1	0.7476	NA	NA
k141_78987	3963	No terminal repeats	5	11	0.9757	NA	0	1.3185	NA	NA
k141_330476	2696	No terminal repeats	6	11	0.9755	NA	0	3.4226	NA	NA
k141_84448	1030	No terminal repeats	2	11	0.9755	NA	1	2.3794	T_virB9	NA
k141_33234	3490	No terminal repeats	2	11	0.9754	NA	1	1.7114	NA	NA
k141_127484	9612	No terminal repeats	11	11	0.9753	NA	0	1.5951	NA	NA
k141_126762	1891	No terminal repeats	2	11	0.9749	NA	1	1.4894	MOBQ	NA
k141_315462	3234	No terminal repeats	4	11	0.9748	NA	0	1.7183	NA	NA
k141_195514	2478	No terminal repeats	1	11	0.9748	NA	1	1.7183	MOBF	NA
k141_315561	2010	No terminal repeats	4	11	0.9748	NA	1	0.6562	NA	NA
k141_172323	1664	No terminal repeats	3	11	0.9748	NA	1	1.7114	NA	NA
k141_262998	2706	No terminal repeats	3	11	0.9747	NA	0	1.6263	NA	NA
k141_366565	1607	No terminal repeats	1	11	0.9747	NA	1	1.4894	MOBQ	NA
k141_132227	7413	No terminal repeats	6	11	0.9746	NA	0	2.1730	NA	NF000272
k141_122156	6673	No terminal repeats	10	11	0.9746	NA	1	0.5843	MOBT	NA
k141_303346	1370	No terminal repeats	2	11	0.9746	NA	1	1.7183	NA	NA
k141_290581	3046	No terminal repeats	4	11	0.9745	NA	3	3.9765	T_virB10;T_virB9;T_virB8	NA
k141_317221	1917	No terminal repeats	2	11	0.9745	NA	2	2.2372	G_tfc7;t4cp1	NA
k141_97664	2650	No terminal repeats	4	11	0.9745	NA	1	1.0599	NA	NA
k141_276542	4549	No terminal repeats	4	11	0.9744	NA	1	0.3598	MOBC	NA
k141_224013	2034	No terminal repeats	2	11	0.9743	NA	1	1.3505	t4cp2	NA
k141_116259	2661	No terminal repeats	3	11	0.9743	NA	0	1.7183	NA	NA
k141_329223	1371	No terminal repeats	3	11	0.9743	NA	1	0.6562	NA	NA
k141_235914	4423	No terminal repeats	6	11	0.9742	NA	0	2.0147	NA	NA
k141_371667	2075	DTR	3	11	0.9742	NA	1	0.9293	NA	NA
k141_295412	6672	No terminal repeats	7	11	0.9742	NA	0	2.7535	NA	NA
k141_10539	1744	No terminal repeats	2	11	0.9741	NA	2	2.1091	T_virB9	NA
k141_367099	1806	No terminal repeats	1	11	0.9741	NA	1	1.7134	NA	NA
k141_220249	1505	No terminal repeats	2	11	0.9740	NA	1	1.5453	NA	NA
k141_240150	2555	No terminal repeats	4	11	0.9739	NA	0	2.0111	NA	NA
k141_199595	6222	No terminal repeats	7	11	0.9739	NA	0	1.6164	NA	NA
k141_277557	3537	No terminal repeats	5	11	0.9738	NA	1	1.4636	F_traE	NA
k141_157730	2742	No terminal repeats	2	11	0.9738	NA	1	2.5154	t4cp2	NA
k141_359685	2579	No terminal repeats	1	11	0.9737	NA	0	1.5081	NA	NA
k141_340574	2884	No terminal repeats	6	11	0.9737	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_90114	9284	No terminal repeats	11	11	0.9736	NA	0	1.8952	NA	NA
k141_148388	9873	No terminal repeats	10	11	0.9736	NA	0	5.4966	NA	NA
k141_263464	1662	No terminal repeats	3	11	0.9735	NA	1	1.5453	NA	NA
k141_128636	1436	No terminal repeats	1	11	0.9734	NA	1	1.5023	NA	NA
k141_312796	4364	No terminal repeats	6	11	0.9732	NA	1	1.0833	NA	NA
k141_342419	2904	No terminal repeats	4	11	0.9732	NA	0	1.7214	NA	NA
k141_197203	3598	No terminal repeats	3	11	0.9730	NA	0	2.2601	NA	NA
k141_4955	10225	No terminal repeats	12	11	0.9729	NA	7	10.2237	T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3	NA
k141_110155	2517	No terminal repeats	4	11	0.9729	NA	0	0.8744	NA	NA
k141_37474	1079	No terminal repeats	1	11	0.9729	NA	1	0.5876	MOBV	NA
k141_241001	4315	No terminal repeats	6	11	0.9728	NA	0	1.5782	NA	NA
k141_294469	12675	No terminal repeats	14	11	0.9728	NA	0	0.1951	NA	NA
k141_161488	3092	No terminal repeats	4	11	0.9728	NA	0	2.4562	NA	NA
k141_305839	2350	No terminal repeats	5	11	0.9728	NA	1	1.7114	NA	NA
k141_13610	4453	No terminal repeats	6	11	0.9727	NA	0	1.7183	NA	NA
k141_218297	1524	No terminal repeats	1	11	0.9727	NA	1	1.7183	MOBF	NA
k141_192846	1739	No terminal repeats	1	11	0.9727	NA	1	1.4636	F_traE	NA
k141_93011	1092	No terminal repeats	1	11	0.9726	NA	1	1.4894	MOBQ	NA
k141_99369	2679	No terminal repeats	5	11	0.9726	NA	4	5.5335	G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14	NA
k141_265436	1252	No terminal repeats	2	11	0.9725	NA	1	1.4636	F_traE	NA
k141_94555	1011	No terminal repeats	2	11	0.9724	NA	2	2.5320	F_traE;F_traK	NA
k141_164943	2598	No terminal repeats	2	11	0.9724	NA	0	1.0827	NA	NA
k141_305106	3099	No terminal repeats	7	11	0.9723	NA	0	3.0988	NA	NA
k141_98717	4894	No terminal repeats	6	11	0.9723	NA	1	4.2102	MOBQ	NA
k141_256137	5013	No terminal repeats	4	11	0.9719	NA	0	2.3960	NA	NA
k141_269569	7164	No terminal repeats	7	11	0.9719	NA	0	1.2498	NA	NA
k141_108399	7227	No terminal repeats	14	11	0.9719	NA	0	2.3308	NA	NA
k141_100940	1088	No terminal repeats	3	11	0.9718	NA	1	2.8654	T_virB6	NA
k141_358066	2779	No terminal repeats	6	11	0.9717	NA	0	2.6556	NA	NA
k141_181873	2788	No terminal repeats	3	11	0.9716	NA	0	1.4906	NA	NA
k141_108689	2974	No terminal repeats	2	11	0.9716	NA	1	1.3505	t4cp2	NA
k141_328918	7191	No terminal repeats	8	11	0.9714	NA	0	4.7539	NA	NF000402
k141_191204	10828	No terminal repeats	7	11	0.9713	NA	0	1.7126	NA	NA
k141_277113	1155	No terminal repeats	1	11	0.9712	NA	1	0.6562	NA	NA
k141_64055	3024	No terminal repeats	4	11	0.9712	NA	1	1.8950	MOBC	NA
k141_204550	4196	No terminal repeats	5	11	0.9712	NA	1	0.9372	NA	NA
k141_336945	1520	No terminal repeats	3	11	0.9711	NA	1	2.7840	G_tfc2	NA
k141_237367	6375	No terminal repeats	8	11	0.9710	NA	0	0.5337	NA	NA
k141_162576	3123	No terminal repeats	6	11	0.9710	NA	0	3.7738	NA	NA
k141_195208	1476	No terminal repeats	1	11	0.9710	NA	1	1.5453	MOBP3	NA
k141_317403	2275	No terminal repeats	4	11	0.9710	NA	1	1.7183	NA	NA
k141_125119	3015	No terminal repeats	4	11	0.9710	NA	0	1.6431	NA	NA
k141_337281	1978	No terminal repeats	3	11	0.9705	NA	1	2.4115	NA	NA
k141_83947	4256	No terminal repeats	5	11	0.9704	NA	0	2.9050	NA	NA
k141_343612	1001	No terminal repeats	2	11	0.9704	NA	2	2.1795	T_virB8;T_virB9	NA
k141_360861	6508	No terminal repeats	6	11	0.9701	NA	3	3.1901	T_virB8;T_virB9	NA
k141_236969	3778	No terminal repeats	7	11	0.9700	NA	0	1.2603	NA	NA
k141_321312	1073	No terminal repeats	1	11	0.9700	NA	1	1.7114	NA	NA
k141_200575	1057	No terminal repeats	1	11	0.9699	NA	1	1.4894	MOBQ	NA
k141_298547	1665	No terminal repeats	3	11	0.9697	NA	1	1.5301	NA	NA
k141_296184	3679	No terminal repeats	5	11	0.9696	NA	0	1.2411	NA	NA
k141_285702	1419	No terminal repeats	2	4	0.9696	NA	1	1.7114	NA	NA
k141_187900	1408	No terminal repeats	3	4	0.9696	NA	1	0.9372	NA	NA
k141_215091	3733	No terminal repeats	4	11	0.9695	NA	0	0.2730	NA	NA
k141_295387	4576	ITR	4	11	0.9695	NA	0	1.0524	NA	NA
k141_182949	1365	No terminal repeats	2	11	0.9694	NA	1	0.7476	NA	NA
k141_3086	3040	No terminal repeats	4	11	0.9694	NA	1	1.4636	F_traE	NA
k141_11525	8025	No terminal repeats	7	11	0.9690	NA	0	0.5119	NA	NA
k141_340349	1005	No terminal repeats	1	11	0.9689	NA	1	1.7114	NA	NA
k141_171944	1333	No terminal repeats	4	11	0.9688	NA	1	1.5453	NA	NA
k141_10966	6077	No terminal repeats	7	11	0.9687	NA	3	1.4205	T_virB8;virb4;T_virB2;T_virB11	NA
k141_212104	5758	No terminal repeats	7	11	0.9686	NA	0	1.1260	NA	NA
k141_69342	4529	No terminal repeats	6	11	0.9684	NA	0	3.0157	NA	NA
k141_139879	1262	No terminal repeats	3	11	0.9684	NA	1	0.6275	NA	NA
k141_205250	4331	No terminal repeats	5	11	0.9683	NA	0	0.3830	NA	NA
k141_287763	9825	No terminal repeats	7	11	0.9681	NA	0	2.6079	NA	NA
k141_280189	3853	No terminal repeats	7	11	0.9681	NA	0	0.7396	NA	NA
k141_24366	1244	No terminal repeats	2	11	0.9680	NA	1	1.5023	NA	NA
k141_335982	2670	No terminal repeats	2	11	0.9676	NA	0	1.1639	NA	NA
k141_179430	1510	No terminal repeats	2	11	0.9676	NA	1	1.2722	MOBQ	NA
k141_70881	1169	No terminal repeats	1	11	0.9675	NA	1	1.7114	NA	NA
k141_156810	2299	No terminal repeats	3	11	0.9674	NA	2	1.1873	MOBP1	NA
k141_225622	2996	No terminal repeats	5	11	0.9673	NA	0	1.5702	NA	NA
k141_31790	1338	No terminal repeats	1	11	0.9672	NA	1	1.3505	t4cp2	NA
k141_104803	3770	No terminal repeats	6	11	0.9670	NA	1	2.1278	NA	NA
k141_258483	4016	No terminal repeats	3	11	0.9669	NA	0	0.8063	NA	NA
k141_51648	4919	No terminal repeats	9	11	0.9665	NA	0	4.6679	NA	NA
k141_240043	7607	No terminal repeats	7	11	0.9665	NA	0	1.2385	NA	NA
k141_21245	2004	No terminal repeats	2	11	0.9664	NA	1	1.2708	F_traN	NA
k141_71832	1380	No terminal repeats	1	11	0.9663	NA	1	1.3748	MOBB	NA
k141_197839	2653	No terminal repeats	3	11	0.9662	NA	1	1.6989	MOBV	NA
k141_255825	1196	No terminal repeats	1	11	0.9662	NA	1	1.7114	NA	NA
k141_342618	1251	No terminal repeats	1	11	0.9662	NA	1	1.2348	NA	NA
k141_125211	1486	No terminal repeats	2	11	0.9661	NA	1	0.2854	NA	NA
k141_55114	3070	No terminal repeats	5	11	0.9660	NA	0	3.6770	NA	NA
k141_149745	1152	No terminal repeats	3	11	0.9659	NA	1	1.5453	NA	NA
k141_273118	1081	No terminal repeats	2	11	0.9659	NA	1	0.2854	NA	NA
k141_221645	1615	No terminal repeats	1	11	0.9658	NA	1	1.7114	NA	NA
k141_195505	3074	No terminal repeats	5	11	0.9657	NA	0	1.8846	NA	NA
k141_287898	1078	No terminal repeats	2	11	0.9656	NA	1	1.2425	NA	NA
k141_359102	1373	No terminal repeats	2	11	0.9653	NA	1	1.0833	NA	NA
k141_359769	2142	No terminal repeats	4	11	0.9653	NA	1	1.0106	NA	NA
k141_344334	1494	No terminal repeats	3	11	0.9652	NA	1	2.8691	I_traI	NA
k141_119868	7415	No terminal repeats	8	11	0.9651	NA	0	0.4765	NA	NA
k141_225828	4970	No terminal repeats	3	11	0.9650	NA	0	1.7105	NA	NA
k141_94520	8645	No terminal repeats	8	11	0.9650	NA	0	2.2926	NA	NA
k141_233825	14689	No terminal repeats	16	11	0.9649	NA	0	0.7586	NA	NA
k141_48382	1246	No terminal repeats	2	11	0.9647	NA	1	0.4693	NA	NA
k141_261068	1452	No terminal repeats	1	11	0.9647	NA	1	1.4894	MOBQ	NA
k141_349736	1342	No terminal repeats	2	11	0.9645	NA	1	2.4199	t4cp2	NA
k141_111425	1560	No terminal repeats	2	11	0.9644	NA	1	1.7183	NA	NA
k141_353851	5478	No terminal repeats	4	11	0.9644	NA	0	1.1639	NA	NA
k141_142754	7909	No terminal repeats	8	11	0.9643	NA	0	1.5974	NA	NA
k141_322931	10576	No terminal repeats	14	11	0.9642	NA	0	0.3099	NA	NA
k141_22744	1901	No terminal repeats	4	11	0.9642	NA	1	0.9934	NA	NA
k141_147709	1554	No terminal repeats	2	11	0.9641	NA	1	1.6611	NA	NA
k141_499	3184	No terminal repeats	6	11	0.9640	NA	0	0.6823	NA	NA
k141_244873	3986	No terminal repeats	8	11	0.9640	NA	0	1.6814	NA	NA
k141_100449	2148	No terminal repeats	2	11	0.9639	NA	2	2.2372	G_tfc7;t4cp1	NA
k141_60785	1077	No terminal repeats	1	11	0.9638	NA	1	0.5528	NA	NA
k141_58381	2980	No terminal repeats	2	11	0.9634	NA	0	1.4346	NA	NA
k141_10425	2084	No terminal repeats	4	11	0.9634	NA	1	0.5809	NA	NA
k141_26217	2692	No terminal repeats	3	11	0.9633	NA	0	1.7183	NA	NA
k141_131269	3108	No terminal repeats	4	11	0.9632	NA	1	1.1070	NA	NA
k141_352333	15238	No terminal repeats	16	11	0.9631	NA	7	7.1939	G_tfc7;t4cp1;MOBH;F_traE;F_traK;F_traB;F_traV	NA
k141_21077	1210	No terminal repeats	1	11	0.9628	NA	1	0.4871	NA	NA
k141_314895	4687	No terminal repeats	4	11	0.9627	NA	0	1.7129	NA	NA
k141_250458	2840	No terminal repeats	4	11	0.9626	NA	3	3.1901	T_virB8;T_virB9	NA
k141_214762	4957	No terminal repeats	8	11	0.9624	NA	0	1.7604	NA	NA
k141_100643	23140	No terminal repeats	24	11	0.9624	NA	6	9.1756	F_traH;F_traF;F_traW;virb4	NA
k141_180576	1313	No terminal repeats	4	11	0.9621	NA	1	1.0786	NA	NA
k141_86166	1469	No terminal repeats	1	11	0.9621	NA	1	1.2722	MOBQ	NA
k141_82002	1339	No terminal repeats	2	11	0.9619	NA	1	0.5876	MOBV	NA
k141_333585	5742	No terminal repeats	7	11	0.9619	NA	0	1.6900	NA	NA
k141_281608	2541	No terminal repeats	3	11	0.9616	NA	1	1.7133	NA	NA
k141_200436	1407	No terminal repeats	2	11	0.9615	NA	1	1.6894	NA	NA
k141_295775	3100	No terminal repeats	6	11	0.9615	NA	0	1.0746	NA	NA
k141_64604	1306	No terminal repeats	2	11	0.9614	NA	1	1.3748	MOBB	NA
k141_343222	2033	No terminal repeats	3	11	0.9612	NA	2	2.8922	MOBP1	NA
k141_262696	1133	No terminal repeats	1	11	0.9612	NA	1	1.3505	t4cp2	NA
k141_325680	2380	No terminal repeats	3	11	0.9611	NA	2	2.4066	virb4;T_virB5	NA
k141_19919	1145	No terminal repeats	1	11	0.9606	NA	1	0.2748	NA	NA
k141_189824	4554	No terminal repeats	5	11	0.9605	NA	0	1.1516	NA	NA
k141_77102	1430	No terminal repeats	2	11	0.9604	NA	1	0.7495	NA	NA
k141_305897	2570	No terminal repeats	4	11	0.9604	NA	0	0.9166	NA	NA
k141_318881	1158	No terminal repeats	1	11	0.9604	NA	1	1.4894	MOBQ	NA
k141_137810	8200	No terminal repeats	6	11	0.9603	NA	0	3.6633	NA	NA
k141_311709	5849	No terminal repeats	6	11	0.9603	NA	0	1.1842	NA	NA
k141_187836	2226	No terminal repeats	2	11	0.9602	NA	1	0.5482	MOBT	NA
k141_187650	4713	No terminal repeats	7	11	0.9593	NA	0	1.9825	NA	NA
k141_224282	1983	No terminal repeats	4	11	0.9592	NA	2	2.3794	F_traF;F_trbC	NA
k141_361430	3239	No terminal repeats	3	11	0.9590	NA	1	1.9808	T_virB10	NA
k141_140676	6542	No terminal repeats	6	11	0.9590	NA	0	0.9082	NA	NA
k141_362666	1174	No terminal repeats	1	11	0.9587	NA	1	0.9502	NA	NA
k141_338383	1216	No terminal repeats	3	11	0.9586	NA	2	2.0978	MOBP1	NA
k141_359909	2770	No terminal repeats	3	11	0.9584	NA	0	1.1152	NA	NA
k141_292848	1053	No terminal repeats	2	11	0.9584	NA	1	0.8585	MOBV	NA
k141_180916	2627	No terminal repeats	6	11	0.9584	NA	0	2.0434	NA	NA
k141_69087	2821	No terminal repeats	5	11	0.9584	NA	0	1.1054	NA	NA
k141_176226	2744	No terminal repeats	4	11	0.9583	NA	0	0.6193	NA	NA
k141_105129	1350	No terminal repeats	1	11	0.9581	NA	1	1.2722	MOBQ	NA
k141_56825	1262	No terminal repeats	2	11	0.9581	NA	1	0.2854	NA	NA
k141_358588	3101	No terminal repeats	4	11	0.9579	NA	0	2.4313	NA	NA
k141_99608	4401	No terminal repeats	6	11	0.9578	NA	0	2.5608	NA	NA
k141_54244	2669	No terminal repeats	3	11	0.9576	NA	1	0.9672	NA	NA
k141_15672	5366	No terminal repeats	6	11	0.9574	NA	0	0.3928	NA	NA
k141_271411	3372	No terminal repeats	3	11	0.9572	NA	2	0.3754	NA	NA
k141_181979	1025	No terminal repeats	2	11	0.9572	NA	2	2.4284	F_traH;F_traF	NA
k141_190018	3699	No terminal repeats	3	11	0.9571	NA	1	1.7088	NA	NA
k141_9895	6665	No terminal repeats	6	11	0.9569	NA	0	1.7183	NA	NA
k141_296161	1011	No terminal repeats	2	11	0.9569	NA	1	1.2425	NA	NA
k141_278948	2610	No terminal repeats	2	4	0.9568	NA	1	1.7114	NA	NA
k141_23655	3184	No terminal repeats	5	11	0.9566	NA	1	3.0940	MOBP1	NA
k141_123304	3550	No terminal repeats	6	11	0.9565	NA	1	1.5301	NA	NA
k141_185578	5254	No terminal repeats	5	11	0.9565	NA	0	1.1759	NA	NA
k141_246483	2540	No terminal repeats	6	11	0.9564	NA	0	0.6193	NA	NA
k141_235071	21950	No terminal repeats	21	11	0.9563	NA	0	3.5856	NA	NA
k141_196122	11068	No terminal repeats	11	11	0.9562	NA	0	3.7136	NA	NA
k141_34708	1648	No terminal repeats	4	11	0.9562	NA	1	0.2794	NA	NA
k141_100212	3093	No terminal repeats	5	11	0.9561	NA	0	0.9465	NA	NA
k141_83424	2658	No terminal repeats	4	11	0.9560	NA	1	0.8688	NA	NA
k141_361860	10104	No terminal repeats	12	11	0.9559	NA	6	8.4280	T_virB9;T_virB8;T_virB6;T_virB5;virb4	NA
k141_129450	5686	No terminal repeats	11	11	0.9557	NA	0	1.1292	NA	NA
k141_164609	3182	No terminal repeats	6	11	0.9556	NA	0	0.8399	NA	NA
k141_197487	1341	No terminal repeats	2	11	0.9556	NA	1	0.8585	MOBV	NA
k141_93587	1704	No terminal repeats	3	11	0.9555	NA	2	1.9957	T_virB9;T_virB8	NA
k141_241353	9092	No terminal repeats	7	11	0.9554	NA	1	1.0515	NA	NA
k141_298279	3521	No terminal repeats	6	11	0.9551	NA	0	1.3020	NA	NA
k141_159572	4760	No terminal repeats	5	11	0.9548	NA	0	1.7183	NA	NA
k141_245146	3424	No terminal repeats	4	11	0.9547	NA	0	1.2204	NA	NA
k141_50330	1186	No terminal repeats	2	11	0.9540	NA	1	1.7120	NA	NA
k141_335121	6293	No terminal repeats	4	11	0.9536	NA	1	2.0828	F_traE	NA
k141_1885	1636	No terminal repeats	2	11	0.9535	NA	1	0.5876	MOBV	NA
k141_119794	1158	No terminal repeats	1	11	0.9534	NA	1	0.2854	NA	NA
k141_125402	1946	No terminal repeats	2	11	0.9534	NA	2	2.0088	T_virB9;T_virB10	NA
k141_235424	3705	No terminal repeats	6	11	0.9533	NA	1	1.7183	NA	NA
k141_147690	4369	No terminal repeats	7	11	0.9533	NA	0	1.6827	NA	NA
k141_286719	7001	No terminal repeats	9	11	0.9532	NA	0	0.5337	NA	NA
k141_155807	6627	No terminal repeats	9	11	0.9524	NA	0	0.5873	NA	NA
k141_250962	6416	No terminal repeats	11	11	0.9523	NA	0	1.4458	NA	NA
k141_69992	12372	No terminal repeats	13	11	0.9522	NA	0	0.7256	NA	NA
k141_369330	2218	No terminal repeats	3	11	0.9522	NA	1	3.2264	NA	NA
k141_279699	1997	No terminal repeats	3	11	0.9511	NA	1	3.1549	NA	NA
k141_281966	2015	No terminal repeats	2	11	0.9507	NA	2	1.9911	virb4;T_virB8	NA
k141_334987	4214	No terminal repeats	6	11	0.9506	NA	0	1.1681	NA	NA
k141_337593	2800	No terminal repeats	6	11	0.9505	NA	1	0.8137	NA	NA
k141_316960	6064	No terminal repeats	3	11	0.9503	NA	0	1.7183	NA	NA
k141_252056	8218	No terminal repeats	7	11	0.9500	NA	0	0.9659	NA	NA
k141_320929	2721	No terminal repeats	4	11	0.9496	NA	0	0.9781	NA	NA
k141_290800	4133	No terminal repeats	5	11	0.9493	NA	0	0.5800	NA	NA
k141_95758	2748	No terminal repeats	7	11	0.9491	NA	1	0.9975	NA	NA
k141_24782	1125	No terminal repeats	2	11	0.9489	NA	1	1.2743	NA	NA
k141_287202	3433	No terminal repeats	3	11	0.9488	NA	1	1.6894	NA	NA
k141_86046	1341	No terminal repeats	4	11	0.9488	NA	1	0.9968	NA	NA
k141_121951	6595	No terminal repeats	10	11	0.9488	NA	1	4.8749	NA	NA
k141_287513	3249	No terminal repeats	5	11	0.9485	NA	1	0.9746	T_virB10	NA
k141_161851	5915	No terminal repeats	4	11	0.9485	NA	0	0.9470	NA	NA
k141_334254	1053	No terminal repeats	2	11	0.9482	NA	1	0.2794	NA	NA
k141_305270	8626	No terminal repeats	9	11	0.9482	NA	0	3.2155	NA	NA
k141_260900	2050	No terminal repeats	4	11	0.9480	NA	1	2.7441	NA	NA
k141_98847	4549	No terminal repeats	5	11	0.9480	NA	0	1.5047	NA	NA
k141_113754	12022	No terminal repeats	10	11	0.9474	NA	1	3.1377	MOBP1	NA
k141_340915	1056	No terminal repeats	2	11	0.9473	NA	1	0.9020	NA	NA
k141_109643	1681	No terminal repeats	2	11	0.9473	NA	1	1.4636	F_traE	NA
k141_269461	1207	No terminal repeats	3	11	0.9470	NA	1	1.5687	T_virB3	NA
k141_181509	1628	No terminal repeats	1	11	0.9470	NA	1	0.2989	NA	NA
k141_235036	1074	No terminal repeats	2	11	0.9465	NA	2	2.6329	F_traV;F_traB	NA
k141_248718	17705	No terminal repeats	23	11	0.9462	NA	0	0.9030	NA	NA
k141_105608	5536	No terminal repeats	5	11	0.9462	NA	0	1.9755	NA	NA
k141_268658	1005	No terminal repeats	3	11	0.9461	NA	1	1.4339	NA	NA
k141_287946	3707	No terminal repeats	4	11	0.9460	NA	0	2.0821	NA	NA
k141_231739	1524	No terminal repeats	3	11	0.9459	NA	1	1.3356	NA	NA
k141_193408	3252	No terminal repeats	3	11	0.9457	NA	0	1.1040	NA	NA
k141_324075	2921	No terminal repeats	3	11	0.9457	NA	0	0.9777	T_virB11	NA
k141_244712	4919	No terminal repeats	7	11	0.9456	NA	0	0.6240	NA	NA
k141_16024	1250	No terminal repeats	3	11	0.9452	NA	1	1.0574	NA	NA
k141_156140	8277	No terminal repeats	7	11	0.9447	NA	0	2.1712	NA	NA
k141_140508	5009	No terminal repeats	9	11	0.9445	NA	0	1.1708	NA	NA
k141_160623	4149	No terminal repeats	9	11	0.9444	NA	0	0.4987	NA	NA
k141_218157	9506	No terminal repeats	8	11	0.9443	NA	0	2.0820	NA	NA
k141_97994	6852	No terminal repeats	9	11	0.9442	NA	0	0.6763	NA	NA
k141_206779	5092	No terminal repeats	7	11	0.9432	NA	0	1.2113	NA	NA
k141_366490	1890	No terminal repeats	3	11	0.9429	NA	1	1.7133	NA	NA
k141_162442	1984	No terminal repeats	3	11	0.9428	NA	1	0.9869	NA	NA
k141_81749	3415	No terminal repeats	4	11	0.9427	NA	3	3.6204	T_virB6;T_virB5;virb4	NA
k141_5644	3861	No terminal repeats	6	11	0.9426	NA	4	5.5335	G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14	NA
k141_275597	3311	No terminal repeats	4	11	0.9426	NA	0	1.1842	NA	NA
k141_224088	1231	No terminal repeats	2	11	0.9425	NA	1	1.7114	NA	NA
k141_291479	5605	No terminal repeats	6	11	0.9424	NA	1	1.5453	NA	NA
k141_284427	4184	No terminal repeats	6	11	0.9423	NA	1	1.3732	NA	NA
k141_186274	4362	No terminal repeats	6	11	0.9419	NA	0	0.9686	NA	NA
k141_257341	7516	No terminal repeats	11	11	0.9418	NA	0	1.1708	NA	NA
k141_240752	3131	No terminal repeats	4	11	0.9417	NA	0	1.2706	NA	NA
k141_362452	1862	No terminal repeats	4	11	0.9416	NA	1	0.9968	NA	NA
k141_271407	1456	No terminal repeats	2	11	0.9415	NA	1	1.4636	F_traE	NA
k141_293174	2672	No terminal repeats	5	11	0.9413	NA	0	1.2972	NA	NA
k141_150352	1817	No terminal repeats	3	11	0.9413	NA	1	2.3358	NA	NA
k141_111731	4822	No terminal repeats	8	11	0.9411	NA	0	1.1708	NA	NA
k141_44933	2980	No terminal repeats	6	11	0.9409	NA	0	1.1708	NA	NA
k141_127733	2797	No terminal repeats	4	11	0.9401	NA	0	0.6240	NA	NA
k141_77323	3685	No terminal repeats	7	11	0.9401	NA	0	1.7380	NA	NA
k141_74854	2549	No terminal repeats	4	11	0.9397	NA	0	1.4941	NA	NA
k141_202429	1453	No terminal repeats	2	11	0.9397	NA	2	2.4668	F_traH;F_traG	NA
k141_143082	3535	No terminal repeats	7	11	0.9395	NA	0	2.2271	NA	NA
k141_105916	1192	No terminal repeats	2	11	0.9393	NA	2	2.5240	F_traE;F_traK	NA
k141_296128	5087	No terminal repeats	5	11	0.9390	NA	0	1.7294	NA	NA
k141_257706	8233	No terminal repeats	9	11	0.9387	NA	0	1.9182	NA	NA
k141_163548	16026	No terminal repeats	16	11	0.9385	NA	1	0.9230	NA	NA
k141_63412	11984	No terminal repeats	8	11	0.9384	NA	0	2.3381	NA	NA
k141_330875	1300	No terminal repeats	1	11	0.9383	NA	1	0.2794	NA	NA
k141_22122	8321	No terminal repeats	9	11	0.9379	NA	1	3.2879	MOBH	NA
k141_69919	2579	No terminal repeats	4	11	0.9376	NA	0	1.1682	NA	NA
k141_189072	2863	No terminal repeats	2	11	0.9375	NA	0	1.3656	NA	NA
k141_362950	3297	No terminal repeats	2	11	0.9373	NA	0	1.4802	NA	NA
k141_233450	1620	No terminal repeats	5	11	0.9373	NA	1	0.6860	I_traQ	NA
k141_296873	1815	No terminal repeats	3	11	0.9373	NA	1	0.8817	NA	NA
k141_174318	1218	No terminal repeats	1	11	0.9371	NA	1	1.3505	t4cp2	NA
k141_198612	1002	No terminal repeats	1	11	0.9368	NA	1	1.1679	NA	NA
k141_183391	3000	No terminal repeats	5	11	0.9367	NA	0	4.4617	NA	NA
k141_306661	1188	No terminal repeats	2	11	0.9365	NA	1	1.6015	NA	NA
k141_4146	2941	No terminal repeats	4	11	0.9365	NA	1	1.1867	T_virB1	NA
k141_370550	1880	No terminal repeats	3	11	0.9360	NA	1	0.9720	NA	NA
k141_168848	2991	No terminal repeats	3	11	0.9358	NA	0	0.8355	NA	NA
k141_301388	7953	No terminal repeats	5	11	0.9357	NA	0	1.2196	NA	NA
k141_238894	8119	No terminal repeats	13	11	0.9352	NA	1	5.5922	NA	NA
