seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_1635109	2914	No terminal repeats	3	11	0.9418	NA	1	1.4863	NA	NA
k141_2037302	3283	No terminal repeats	5	11	0.9418	NA	0	1.1978	NA	NA
k141_1218911	5547	No terminal repeats	11	11	0.9418	NA	0	0.5796	NA	NA
k141_285947	7581	No terminal repeats	8	11	0.9416	NA	0	1.2568	NA	NA
k141_2117508	7461	No terminal repeats	8	11	0.9416	NA	6	6.3080	t4cp2;T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6	NA
k141_1104333	11864	No terminal repeats	19	11	0.9415	NA	0	1.4980	NA	NA
k141_114629	3245	No terminal repeats	7	11	0.9415	NA	2	1.9868	NA	NA
k141_112303	1853	No terminal repeats	2	11	0.9414	NA	1	1.3505	t4cp2	NA
k141_1664655	1494	No terminal repeats	1	11	0.9411	NA	1	1.3875	F_traG	NA
k141_1308638	1227	No terminal repeats	2	11	0.9411	NA	1	1.7120	NA	NA
k141_1630560	3425	No terminal repeats	5	11	0.9411	NA	1	1.4636	F_traE	NA
k141_178024	5441	No terminal repeats	6	11	0.9410	NA	0	1.7183	NA	NA
k141_1892210	49516	No terminal repeats	49	11	0.9409	NA	1	2.3564	NA	NA
k141_1644024	1365	No terminal repeats	2	11	0.9409	NA	1	1.1679	NA	NA
k141_1801387	61091	No terminal repeats	62	11	0.9409	NA	0	5.6081	NA	NA
k141_963733	4247	No terminal repeats	4	11	0.9409	NA	0	1.7183	NA	NA
k141_1132179	1217	No terminal repeats	3	11	0.9408	NA	1	1.7114	NA	NA
k141_668258	3847	No terminal repeats	4	11	0.9408	NA	2	3.8397	C_alr7208;C_alr7209;C_alr7210	NA
k141_296367	10028	No terminal repeats	6	11	0.9408	NA	0	4.0674	NA	NA
k141_898003	164590	No terminal repeats	149	11	0.9406	NA	1	8.2958	NA	NA
k141_16310	3590	No terminal repeats	4	11	0.9406	NA	1	0.2748	NA	NA
k141_1393544	2807	No terminal repeats	4	11	0.9405	NA	1	1.1426	NA	NA
k141_1953060	1718	No terminal repeats	3	11	0.9405	NA	1	1.0188	T_virB8	NA
k141_1931969	1495	No terminal repeats	4	11	0.9405	NA	1	1.9844	NA	NA
k141_1670443	1809	No terminal repeats	2	11	0.9404	NA	1	1.2750	NA	NA
k141_328182	3705	No terminal repeats	5	11	0.9404	NA	0	1.5843	NA	NA
k141_442921	2649	No terminal repeats	6	11	0.9404	NA	0	0.7693	NA	NA
k141_228007	3698	No terminal repeats	4	11	0.9403	NA	0	1.3806	NA	NA
k141_1829620	3120	No terminal repeats	2	11	0.9403	NA	0	1.2086	NA	NA
k141_593433	3148	No terminal repeats	5	11	0.9403	NA	0	1.3673	NA	NA
k141_1744943	1020	No terminal repeats	1	11	0.9402	NA	1	0.9020	NA	NA
k141_1798375	10796	No terminal repeats	13	11	0.9402	NA	0	5.2443	NA	NA
k141_402500	6435	No terminal repeats	8	11	0.9401	NA	0	3.1249	NA	NA
k141_634908	1116	No terminal repeats	1	11	0.9398	NA	1	1.4636	F_traE	NA
k141_2171320	4166	No terminal repeats	5	11	0.9397	NA	0	2.5307	NA	NA
k141_1852029	5092	No terminal repeats	4	11	0.9397	NA	1	1.2756	MOBH	NA
k141_1665050	7762	No terminal repeats	7	11	0.9396	NA	0	1.1562	NA	NA
k141_317638	10273	No terminal repeats	9	11	0.9396	NA	0	1.5508	NA	NA
k141_136418	1261	No terminal repeats	2	11	0.9396	NA	1	1.3112	MOBP1	NA
k141_1413432	2568	No terminal repeats	3	11	0.9395	NA	0	1.5869	NA	NA
k141_672938	5708	No terminal repeats	4	11	0.9395	NA	0	0.4112	NA	NA
k141_1151967	3187	No terminal repeats	4	11	0.9395	NA	0	0.3211	NA	NA
k141_2006368	2791	No terminal repeats	3	11	0.9394	NA	0	1.1223	NA	NA
k141_853909	3970	No terminal repeats	5	11	0.9394	NA	3	3.6113	T_virB6;T_virB5;virb4	NA
k141_201701	1280	No terminal repeats	2	11	0.9393	NA	1	1.6142	NA	NA
k141_1756729	3674	No terminal repeats	3	11	0.9390	NA	0	1.7183	NA	NA
k141_62978	2500	No terminal repeats	3	11	0.9390	NA	0	1.6195	NA	NA
k141_1707504	3676	No terminal repeats	5	11	0.9389	NA	0	1.7183	NA	NA
k141_317637	4653	No terminal repeats	7	11	0.9388	NA	1	0.5365	NA	NA
k141_956798	5015	No terminal repeats	5	11	0.9388	NA	0	1.5580	NA	NF000272
k141_754031	2167	No terminal repeats	3	11	0.9388	NA	1	1.4640	MOBP1	NA
k141_128861	3514	No terminal repeats	5	11	0.9387	NA	0	1.4485	NA	NA
k141_173758	4338	No terminal repeats	5	11	0.9387	NA	1	1.1426	NA	NA
k141_229247	4037	No terminal repeats	2	11	0.9387	NA	0	1.2957	NA	NA
k141_220864	2955	No terminal repeats	6	11	0.9384	NA	0	1.2505	NA	NA
k141_951717	7303	No terminal repeats	9	11	0.9384	NA	0	1.0354	NA	NA
k141_271742	2788	No terminal repeats	3	11	0.9383	NA	0	2.3340	NA	NA
k141_128812	12864	No terminal repeats	12	11	0.9383	NA	9	11.2063	F_traG;F_traH;F_traF;F_traN;F_traU;F_traW;virb4;F_traV	NA
k141_412564	6062	No terminal repeats	7	11	0.9383	NA	1	1.0670	t4cp1	NA
k141_532254	9144	No terminal repeats	8	11	0.9381	NA	0	0.9166	NA	NA
k141_1696934	3277	No terminal repeats	4	11	0.9380	NA	0	0.1085	NA	NA
k141_772464	2913	No terminal repeats	4	11	0.9379	NA	0	1.6164	NA	NA
k141_973476	10197	No terminal repeats	10	11	0.9379	NA	0	1.5399	NA	NA
k141_1640381	5247	No terminal repeats	7	11	0.9379	NA	2	3.3988	MOBP1	NA
k141_1353518	1903	No terminal repeats	2	11	0.9378	NA	1	0.6562	NA	NA
k141_1098810	1400	No terminal repeats	3	11	0.9378	NA	2	2.3794	F_trbC;F_traF	NA
k141_1346802	1110	No terminal repeats	1	11	0.9378	NA	1	1.1605	traU	NA
k141_1447825	5324	No terminal repeats	3	11	0.9378	NA	0	0.7909	NA	NA
k141_2100038	2855	No terminal repeats	2	11	0.9377	NA	0	1.5780	NA	NA
k141_1657389	2418	No terminal repeats	5	11	0.9377	NA	2	2.4874	T_virB6;T_virB8	NA
k141_1498209	1311	No terminal repeats	1	11	0.9377	NA	1	0.8585	MOBV	NA
k141_1671054	2461	No terminal repeats	3	11	0.9376	NA	2	2.1098	I_traM;I_traN	NA
k141_1433296	3698	No terminal repeats	7	11	0.9376	NA	0	0.5382	NA	NA
k141_1208068	2974	No terminal repeats	3	11	0.9375	NA	1	1.6000	NA	NA
k141_230706	5873	No terminal repeats	8	11	0.9375	NA	1	1.2361	F_traF	NA
k141_2101745	3171	No terminal repeats	2	11	0.9375	NA	0	2.5251	T_virB10	NA
k141_939569	1189	No terminal repeats	1	11	0.9374	NA	1	1.7114	NA	NA
k141_616366	2583	No terminal repeats	3	11	0.9374	NA	1	1.7903	NA	NA
k141_1775750	3995	No terminal repeats	6	11	0.9373	NA	0	3.1809	NA	NA
k141_1202648	3123	No terminal repeats	3	11	0.9373	NA	0	2.5794	NA	NA
k141_242194	4838	No terminal repeats	6	11	0.9373	NA	0	0.6314	NA	NA
k141_1296806	3701	No terminal repeats	4	11	0.9371	NA	1	2.4729	NA	NA
k141_363898	2910	No terminal repeats	6	11	0.9371	NA	0	1.3666	NA	NA
k141_2186731	1969	DTR	3	11	0.9371	NA	1	0.9502	NA	NA
k141_19364	8235	No terminal repeats	9	11	0.9371	NA	3	3.4599	F_traU;F_traW	NA
k141_1619105	1421	No terminal repeats	2	11	0.9370	NA	1	0.9020	NA	NA
k141_1122641	6015	No terminal repeats	6	11	0.9369	NA	0	0.5382	NA	NA
k141_1697252	10018	No terminal repeats	9	11	0.9367	NA	0	1.3613	NA	NA
k141_529998	1511	No terminal repeats	2	11	0.9366	NA	2	2.4245	F_traV;virb4	NA
k141_1136870	3320	No terminal repeats	4	11	0.9365	NA	0	1.7183	NA	NA
k141_215568	1749	No terminal repeats	4	11	0.9365	NA	1	0.9934	NA	NA
k141_956421	6806	No terminal repeats	13	11	0.9365	NA	2	2.8010	NA	NA
k141_567125	1171	No terminal repeats	2	11	0.9365	NA	2	2.1819	virb4;G_tfc15	NA
k141_186437	2625	No terminal repeats	3	11	0.9362	NA	0	1.7183	NA	NA
k141_1213097	8357	No terminal repeats	10	11	0.9361	NA	1	1.3104	NA	NA
k141_1255699	4198	No terminal repeats	8	11	0.9361	NA	0	1.7435	NA	NA
k141_1187273	4805	No terminal repeats	9	11	0.9360	NA	0	1.5181	NA	NA
k141_1197049	3844	No terminal repeats	6	11	0.9360	NA	1	1.6611	NA	NA
k141_154506	11369	No terminal repeats	9	11	0.9360	NA	0	0.9007	NA	NA
k141_1476976	5663	No terminal repeats	3	11	0.9359	NA	0	0.9851	NA	NA
k141_554121	2749	No terminal repeats	2	11	0.9358	NA	0	1.3185	NA	NA
k141_1786715	3034	No terminal repeats	5	11	0.9358	NA	0	1.6733	NA	NA
k141_147441	3464	No terminal repeats	6	11	0.9357	NA	0	0.4584	NA	NA
k141_192082	4009	No terminal repeats	3	11	0.9357	NA	0	2.0171	NA	NA
k141_1642922	6376	No terminal repeats	5	11	0.9357	NA	0	0.5800	NA	NA
k141_82833	2254	No terminal repeats	3	11	0.9357	NA	1	1.6402	NA	NA
k141_573278	2263	No terminal repeats	3	11	0.9356	NA	1	1.4636	F_traE	NA
k141_1304053	2688	No terminal repeats	6	11	0.9356	NA	0	0.9502	NA	NA
k141_974491	14102	No terminal repeats	13	11	0.9356	NA	1	1.4963	NA	NA
k141_1197317	18835	No terminal repeats	27	11	0.9355	NA	0	3.3176	NA	NA
k141_1095822	8517	No terminal repeats	10	11	0.9354	NA	0	0.6879	NA	NA
k141_3149	43077	No terminal repeats	42	11	0.9354	NA	16	15.4753	t4cp2;F_traG;F_traH;F_traF;F_traN;F_trbC;F_traU;F_traW;virb4;F_traV;F_traK;F_traE;F_traL	NA
k141_2118761	6112	No terminal repeats	7	11	0.9354	NA	0	1.0638	NA	NA
k141_1406477	1073	No terminal repeats	2	11	0.9353	NA	1	1.2067	T_virB5	NA
k141_1096615	1696	No terminal repeats	1	11	0.9353	NA	1	1.3875	F_traG	NA
k141_764728	1567	No terminal repeats	3	11	0.9352	NA	1	0.8966	NA	NA
k141_500659	1259	No terminal repeats	3	11	0.9348	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_208961	3298	No terminal repeats	6	11	0.9347	NA	0	0.3467	NA	NA
k141_2038717	7904	No terminal repeats	7	11	0.9346	NA	0	1.9174	NA	NA
k141_1049923	1148	No terminal repeats	1	11	0.9345	NA	1	1.3875	F_traG	NA
k141_634283	1594	No terminal repeats	4	11	0.9344	NA	1	1.1340	NA	NA
k141_1404042	4638	No terminal repeats	4	11	0.9344	NA	0	1.6519	NA	NA
k141_1480129	6899	No terminal repeats	8	11	0.9343	NA	0	3.6252	NA	NA
k141_2009435	1085	No terminal repeats	2	11	0.9343	NA	1	1.1540	NA	NA
k141_390791	4986	No terminal repeats	4	11	0.9341	NA	0	0.7745	NA	NA
k141_578275	3589	No terminal repeats	5	11	0.9341	NA	0	0.8366	NA	NA
k141_1403950	9140	No terminal repeats	8	11	0.9340	NA	0	0.9549	NA	NA
k141_1212894	11556	No terminal repeats	11	11	0.9340	NA	0	2.1215	NA	NA
k141_471219	2118	No terminal repeats	3	11	0.9339	NA	2	2.6526	T_virB8;T_virB9	NA
k141_598214	1584	No terminal repeats	2	11	0.9339	NA	1	1.6817	T_virB5	NA
k141_1323889	3142	No terminal repeats	4	11	0.9338	NA	1	1.1679	NA	NA
k141_1463066	2501	No terminal repeats	3	11	0.9337	NA	0	1.7183	NA	NA
k141_1483371	1936	No terminal repeats	2	11	0.9337	NA	1	1.6920	MOBQ	NA
k141_1113870	4287	No terminal repeats	4	11	0.9337	NA	0	0.8004	NA	NA
k141_213850	3363	No terminal repeats	3	11	0.9336	NA	0	2.0591	NA	NA
k141_1543674	1454	No terminal repeats	3	11	0.9336	NA	1	0.9934	NA	NA
k141_1696946	2773	No terminal repeats	4	11	0.9336	NA	0	0.9465	NA	NA
k141_875604	2983	No terminal repeats	5	11	0.9335	NA	0	1.7158	NA	NA
k141_737774	3066	No terminal repeats	4	11	0.9334	NA	0	1.5618	NA	NA
k141_951237	1523	No terminal repeats	2	11	0.9334	NA	1	1.7183	NA	NA
k141_10385	2095	No terminal repeats	3	11	0.9334	NA	2	2.4653	F_traW;F_traU	NA
k141_291973	5323	No terminal repeats	8	11	0.9333	NA	0	1.3363	NA	NA
k141_2067941	1481	No terminal repeats	2	11	0.9332	NA	1	1.2584	NA	NA
k141_1147337	1181	No terminal repeats	2	11	0.9332	NA	2	2.5240	F_traE;F_traK	NA
k141_2083815	3122	No terminal repeats	2	11	0.9329	NA	1	1.7183	NA	NA
k141_37392	6312	No terminal repeats	9	11	0.9329	NA	0	0.9644	NA	NA
k141_954959	1516	No terminal repeats	4	11	0.9329	NA	1	2.8648	NA	NA
k141_605812	1147	No terminal repeats	2	11	0.9328	NA	1	1.7114	NA	NA
k141_1926877	4587	No terminal repeats	5	11	0.9328	NA	0	2.5266	NA	NA
k141_496572	3056	No terminal repeats	3	11	0.9328	NA	0	1.3147	NA	NA
k141_10915	3370	No terminal repeats	5	11	0.9328	NA	0	3.4445	NA	NA
k141_445845	1153	No terminal repeats	3	11	0.9327	NA	1	1.0786	NA	NA
k141_830861	4356	No terminal repeats	2	11	0.9325	NA	0	1.7090	NA	NA
k141_49830	3849	No terminal repeats	5	11	0.9324	NA	0	1.5124	NA	NA
k141_1979447	1942	No terminal repeats	3	11	0.9323	NA	1	0.6562	NA	NA
k141_1153548	5736	No terminal repeats	9	11	0.9323	NA	0	1.5373	NA	NA
k141_1339448	10896	No terminal repeats	9	11	0.9322	NA	0	1.8010	NA	NA
k141_1051660	1405	No terminal repeats	2	11	0.9322	NA	2	2.0293	T_virB9;T_virB8	NA
k141_1775130	14181	No terminal repeats	13	11	0.9322	NA	1	1.2565	MOBV	NA
k141_448961	7165	No terminal repeats	15	11	0.9321	NA	0	3.1168	NA	NA
k141_128945	2852	No terminal repeats	3	11	0.9321	NA	0	1.1380	NA	NA
k141_995926	16780	No terminal repeats	14	11	0.9320	NA	1	4.0686	NA	NA
k141_412934	4401	No terminal repeats	3	11	0.9318	NA	0	0.7386	NA	NA
k141_52724	1408	No terminal repeats	1	11	0.9318	NA	1	0.6562	NA	NA
k141_1666492	1395	No terminal repeats	4	11	0.9317	NA	1	1.4079	NA	NA
k141_1124498	1572	No terminal repeats	3	11	0.9316	NA	1	0.2794	NA	NA
k141_182250	1295	No terminal repeats	4	11	0.9314	NA	1	2.8648	NA	NA
k141_1312307	1482	No terminal repeats	2	11	0.9313	NA	1	0.5876	MOBV	NA
k141_1787906	4628	No terminal repeats	7	11	0.9313	NA	0	1.1272	NA	NA
k141_840704	5879	No terminal repeats	9	11	0.9312	NA	0	0.7327	NA	NA
k141_1438751	2834	No terminal repeats	4	11	0.9311	NA	1	1.4636	F_traE	NA
k141_439298	7224	No terminal repeats	8	11	0.9311	NA	0	2.0210	NA	NA
k141_478075	1187	No terminal repeats	1	11	0.9310	NA	1	1.3505	t4cp2	NA
k141_1361586	3670	No terminal repeats	3	11	0.9309	NA	0	0.2633	NA	NA
k141_69141	18887	No terminal repeats	18	11	0.9308	NA	0	1.4302	NA	NA
k141_107865	4331	No terminal repeats	5	11	0.9307	NA	0	0.4584	NA	NA
k141_1046685	4085	No terminal repeats	7	11	0.9307	NA	0	1.7166	NA	NA
k141_440952	5657	No terminal repeats	7	11	0.9307	NA	0	1.3105	NA	NA
k141_1149977	6424	No terminal repeats	6	11	0.9307	NA	0	1.7765	NA	NA
k141_586349	3703	No terminal repeats	4	11	0.9307	NA	0	0.7327	NA	NA
k141_379177	1270	No terminal repeats	2	11	0.9306	NA	1	1.1540	NA	NA
k141_1099613	4634	No terminal repeats	5	11	0.9306	NA	0	0.3986	NA	NA
k141_1888737	13341	No terminal repeats	14	11	0.9304	NA	0	3.0352	NA	NA
k141_1033543	1363	No terminal repeats	1	11	0.9303	NA	1	0.9020	NA	NA
k141_648364	6398	No terminal repeats	6	11	0.9301	NA	0	0.6496	NA	NA
k141_235226	13418	No terminal repeats	19	11	0.9301	NA	0	1.8400	NA	NA
k141_511602	7439	No terminal repeats	8	11	0.9301	NA	1	0.8130	F_traH	NA
k141_1047895	2398	No terminal repeats	3	11	0.9301	NA	3	3.0016	T_virB9;T_virB8;virb4	NA
k141_17931	2765	No terminal repeats	2	11	0.9301	NA	0	1.5310	NA	NA
k141_58382	15590	No terminal repeats	13	11	0.9300	NA	0	0.9659	NA	NA
k141_2149555	1898	No terminal repeats	4	11	0.9300	NA	1	1.1720	NA	NA
k141_1758636	8154	No terminal repeats	8	11	0.9299	NA	0	0.5088	NA	NA
k141_360569	1394	No terminal repeats	2	11	0.9299	NA	1	1.0615	NA	NA
k141_491433	2584	No terminal repeats	3	11	0.9298	NA	0	1.7101	NA	NA
k141_1148947	2890	No terminal repeats	6	11	0.9298	NA	1	1.5384	B_traF	NA
k141_1324729	6110	No terminal repeats	5	11	0.9297	NA	0	0.9309	NA	NA
k141_1013275	2520	No terminal repeats	4	11	0.9297	NA	0	1.0726	NA	NA
k141_1811276	3870	No terminal repeats	4	11	0.9296	NA	0	1.1561	NA	NA
k141_1199272	1540	No terminal repeats	3	11	0.9295	NA	1	0.6275	NA	NA
k141_1882958	3887	No terminal repeats	4	11	0.9295	NA	0	1.3935	NA	NA
k141_1360239	4487	No terminal repeats	5	11	0.9295	NA	0	0.5518	NA	NA
k141_371029	5855	No terminal repeats	7	11	0.9294	NA	0	1.0812	NA	NA
k141_530507	40293	No terminal repeats	41	11	0.9291	NA	0	3.5362	NA	NF000272
k141_1266716	12954	No terminal repeats	11	11	0.9291	NA	0	1.2957	NA	NA
k141_11834	3741	No terminal repeats	5	11	0.9290	NA	0	1.4057	NA	NA
k141_1193390	6964	No terminal repeats	9	11	0.9289	NA	0	0.4627	NA	NA
k141_1127822	2044	No terminal repeats	3	11	0.9288	NA	1	0.9963	NA	NA
k141_357057	2994	No terminal repeats	4	11	0.9288	NA	0	1.3472	NA	NA
k141_2071193	1640	No terminal repeats	3	11	0.9288	NA	1	1.4963	NA	NA
k141_1247344	1288	No terminal repeats	1	11	0.9285	NA	1	1.1426	NA	NA
k141_803734	4536	No terminal repeats	6	11	0.9285	NA	1	0.6372	FA_orf13	NA
k141_940315	1221	No terminal repeats	1	11	0.9285	NA	1	1.7114	NA	NA
k141_596862	6343	No terminal repeats	7	11	0.9284	NA	0	1.2833	NA	NF000496
k141_1540435	1140	No terminal repeats	2	11	0.9284	NA	1	0.9020	NA	NA
k141_547840	2643	No terminal repeats	5	11	0.9282	NA	0	1.8812	NA	NA
k141_838710	4801	No terminal repeats	6	11	0.9282	NA	0	0.8117	NA	NA
k141_1170635	1343	No terminal repeats	3	11	0.9281	NA	1	1.7114	NA	NA
k141_1297069	1032	No terminal repeats	1	11	0.9281	NA	1	1.7114	NA	NA
k141_1279892	1464	No terminal repeats	3	11	0.9281	NA	1	1.6611	NA	NA
k141_1618204	3433	No terminal repeats	4	11	0.9280	NA	0	1.9071	NA	NA
k141_166125	4202	No terminal repeats	6	11	0.9279	NA	0	1.5188	NA	NA
k141_957033	1166	No terminal repeats	2	11	0.9279	NA	1	1.2226	F_traH	NA
k141_45389	4462	No terminal repeats	6	11	0.9277	NA	2	2.3152	F_traH;virb4	NA
k141_2166908	6373	No terminal repeats	6	11	0.9277	NA	1	1.1540	NA	NA
k141_1016284	18559	No terminal repeats	14	11	0.9277	NA	1	6.2259	NA	NA
k141_183191	2645	No terminal repeats	2	11	0.9277	NA	0	1.3618	NA	NA
k141_1295173	1491	No terminal repeats	2	11	0.9276	NA	1	1.1605	traU	NA
k141_10880	2225	No terminal repeats	3	11	0.9275	NA	1	1.6000	NA	NA
k141_1921635	6586	No terminal repeats	6	11	0.9274	NA	0	2.6905	NA	NA
k141_1954940	3034	No terminal repeats	2	11	0.9273	NA	0	1.4144	NA	NA
k141_69679	4778	No terminal repeats	5	11	0.9273	NA	0	0.7139	NA	NA
k141_902886	14293	No terminal repeats	16	11	0.9273	NA	0	0.6191	NA	NA
k141_514062	30461	No terminal repeats	33	11	0.9272	NA	0	10.7197	NA	NA
k141_1754960	2855	No terminal repeats	3	11	0.9271	NA	0	1.2113	NA	NA
k141_180854	1241	No terminal repeats	4	11	0.9270	NA	1	1.7183	NA	NA
k141_1340583	6348	No terminal repeats	7	11	0.9270	NA	0	0.8858	NA	NA
k141_353819	2757	No terminal repeats	3	11	0.9269	NA	0	1.1716	NA	NA
k141_1446623	7599	No terminal repeats	12	11	0.9269	NA	0	1.1054	NA	NA
k141_1509900	2759	No terminal repeats	3	11	0.9268	NA	0	1.3719	NA	NA
k141_184661	3041	No terminal repeats	5	11	0.9267	NA	0	0.8581	NA	NA
k141_52973	6095	No terminal repeats	7	11	0.9267	NA	0	0.9753	NA	NA
k141_1497745	2303	No terminal repeats	3	11	0.9267	NA	1	1.7133	NA	NA
k141_322587	6403	No terminal repeats	10	11	0.9267	NA	1	1.7114	NA	NA
k141_676603	7128	No terminal repeats	7	11	0.9266	NA	0	0.9659	NA	NA
k141_756881	4497	No terminal repeats	7	11	0.9266	NA	0	0.8116	NA	NA
k141_597415	1041	No terminal repeats	2	11	0.9265	NA	1	1.6894	NA	NA
k141_1634762	4722	No terminal repeats	4	11	0.9262	NA	2	1.1399	NA	NA
k141_456258	3200	No terminal repeats	5	11	0.9261	NA	1	1.4240	NA	NA
k141_348050	1389	No terminal repeats	3	11	0.9260	NA	1	1.2584	NA	NA
k141_1147192	3778	No terminal repeats	6	11	0.9259	NA	0	1.2346	NA	NA
k141_1419808	17425	No terminal repeats	16	11	0.9258	NA	0	1.8284	NA	NA
k141_1207226	3630	No terminal repeats	5	11	0.9257	NA	0	2.6502	NA	NA
k141_249186	10415	No terminal repeats	10	11	0.9257	NA	0	2.1109	NA	NA
k141_269689	1663	No terminal repeats	5	11	0.9255	NA	1	1.0799	G_tfc2	NA
k141_328329	2461	No terminal repeats	4	11	0.9254	NA	3	3.5789	F_trbC;F_traU;F_traW	NA
k141_128952	2528	No terminal repeats	4	11	0.9252	NA	0	2.3126	NA	NA
k141_387883	6575	No terminal repeats	6	11	0.9252	NA	2	4.6190	I_traI;I_traK	NA
k141_837464	3783	No terminal repeats	7	11	0.9250	NA	1	2.5882	G_tfc7	NA
k141_1705495	3437	No terminal repeats	4	11	0.9250	NA	0	1.2785	NA	NA
k141_240423	3652	No terminal repeats	4	11	0.9250	NA	0	0.1085	NA	NA
k141_1877446	1249	No terminal repeats	2	11	0.9247	NA	1	0.9372	NA	NA
k141_975890	5108	No terminal repeats	5	11	0.9247	NA	0	1.7129	NA	NA
k141_891492	3666	No terminal repeats	3	11	0.9247	NA	1	1.3112	MOBP1	NA
k141_945094	2533	No terminal repeats	3	11	0.9246	NA	0	1.7154	NA	NA
k141_174738	3826	No terminal repeats	5	11	0.9245	NA	0	0.7661	NA	NA
k141_140957	10510	No terminal repeats	10	11	0.9245	NA	0	0.9521	NA	NA
k141_559542	3158	No terminal repeats	7	11	0.9242	NA	0	1.4583	NA	NA
k141_1356781	3438	No terminal repeats	7	11	0.9242	NA	1	1.7029	NA	NA
k141_1278268	3309	No terminal repeats	3	11	0.9240	NA	0	1.4248	NA	NA
k141_923798	1109	No terminal repeats	3	11	0.9239	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_1063215	6652	No terminal repeats	5	11	0.9239	NA	0	2.6044	NA	NF000272
k141_568074	5190	No terminal repeats	2	11	0.9237	NA	0	1.2957	NA	NA
k141_1611443	2468	No terminal repeats	4	11	0.9236	NA	1	1.4636	F_traE	NA
k141_1458258	3766	No terminal repeats	6	11	0.9236	NA	0	1.3972	NA	NA
k141_460847	3825	No terminal repeats	3	11	0.9236	NA	0	1.2661	NA	NA
k141_1971676	4207	No terminal repeats	5	11	0.9236	NA	0	1.1865	NA	NA
k141_19314	2330	No terminal repeats	5	11	0.9235	NA	1	1.4079	NA	NA
k141_250784	3405	No terminal repeats	6	11	0.9235	NA	0	1.0658	NA	NA
k141_1623804	1061	No terminal repeats	1	11	0.9235	NA	1	1.7088	NA	NA
k141_122274	3542	No terminal repeats	5	11	0.9235	NA	0	0.9165	NA	NF000051
k141_1253086	1379	No terminal repeats	2	11	0.9235	NA	1	1.0833	NA	NA
k141_2057379	1235	No terminal repeats	2	11	0.9235	NA	1	0.8949	NA	NA
k141_1755008	3420	No terminal repeats	4	11	0.9234	NA	0	3.4388	NA	NA
k141_1148348	3886	No terminal repeats	4	11	0.9232	NA	0	0.8202	NA	NA
k141_2169543	4018	No terminal repeats	3	11	0.9232	NA	0	0.8929	NA	NA
k141_1590689	1619	No terminal repeats	2	11	0.9232	NA	1	0.9293	NA	NA
k141_877082	2262	No terminal repeats	3	11	0.9231	NA	1	0.5876	MOBV	NA
k141_670288	2773	No terminal repeats	4	11	0.9228	NA	1	3.0940	MOBP1	NA
k141_1436356	1792	No terminal repeats	2	11	0.9228	NA	1	1.3112	MOBP1	NA
k141_1265330	1104	No terminal repeats	2	11	0.9227	NA	1	0.9293	NA	NA
k141_1211500	40042	No terminal repeats	36	11	0.9226	NA	0	4.2569	NA	NA
k141_852917	1379	No terminal repeats	1	11	0.9226	NA	1	1.4636	F_traE	NA
k141_1702336	4829	No terminal repeats	6	11	0.9226	NA	0	1.1898	NA	NA
k141_2096529	1463	No terminal repeats	2	11	0.9226	NA	1	1.7093	NA	NA
k141_1250787	4348	No terminal repeats	5	11	0.9225	NA	0	0.8559	NA	NA
k141_1192931	6150	No terminal repeats	9	11	0.9222	NA	0	1.1414	NA	NA
k141_23227	5436	No terminal repeats	6	11	0.9220	NA	0	0.5785	NA	NA
k141_87962	7268	No terminal repeats	7	11	0.9219	NA	0	1.9092	NA	NA
k141_1515971	3957	No terminal repeats	4	11	0.9218	NA	0	0.9217	NA	NA
k141_910722	1022	No terminal repeats	2	11	0.9218	NA	1	1.2751	F_traK	NA
k141_2059606	1548	No terminal repeats	3	11	0.9214	NA	2	2.1023	G_tfc12;G_tfc13	NA
k141_1427333	27900	No terminal repeats	30	11	0.9213	NA	0	0.4962	NA	NA
k141_22753	1024	No terminal repeats	1	11	0.9213	NA	1	0.2854	NA	NA
k141_468996	5623	No terminal repeats	6	11	0.9212	NA	0	1.4322	NA	NA
k141_7426	4956	No terminal repeats	4	11	0.9212	NA	0	2.0421	NA	NA
k141_743016	1805	No terminal repeats	2	11	0.9212	NA	1	2.1107	G_tfc13;G_tfc14	NA
k141_1370652	4493	No terminal repeats	6	11	0.9211	NA	0	1.7066	NA	NA
k141_2003259	1313	No terminal repeats	2	11	0.9211	NA	1	1.5314	NA	NA
k141_260605	1530	No terminal repeats	3	11	0.9211	NA	1	2.3390	F_traB	NA
k141_580663	4300	No terminal repeats	4	11	0.9210	NA	0	1.6707	NA	NA
k141_917085	6032	No terminal repeats	6	11	0.9210	NA	0	2.6947	NA	NA
k141_204144	4968	No terminal repeats	5	11	0.9210	NA	0	1.3814	NA	NA
k141_1355534	23478	No terminal repeats	20	11	0.9209	NA	0	4.4117	NA	NA
k141_433630	13682	ITR	22	11	0.9209	NA	0	0.4588	NA	NA
k141_1755231	1486	No terminal repeats	1	11	0.9207	NA	1	1.2017	F_traH	NA
k141_1265776	2731	No terminal repeats	2	11	0.9207	NA	0	1.1040	NA	NA
k141_597466	12323	No terminal repeats	11	11	0.9207	NA	1	0.8399	NA	NA
