sample_id	aro_id	card_hit_name	diamond_read_hits	unique_reads	mean_pident	median_pident	mean_bitscore	median_bitscore	max_bitscore
ERR1713359	ARO:3003902	Saur_UhpT_FOF	2	2	83.85	83.85	86.65	86.65	89.0
ERR1713359	ARO:3003917	Saur_menA_LYS	2	2	100.0	100.0	95.55	95.55	97.1
ERR1713359	ARO:3003922	oqxA	20	20	91.47	93.95	84.535	86.65	103.0
ERR1713359	ARO:3003923	oqxB	64	64	90.6875	89.9	82.5671875	85.1	105.0
ERR1713359	ARO:3003924	Hpin_gyrA_FLO	478	478	86.97887029288704	87.8	90.92364016736401	92.8	108.0
ERR1713359	ARO:3003925	Hpin_parC_FLO	567	567	88.69611992945326	81.8	90.32398589065255	77.0	113.0
ERR1713359	ARO:3003926	Sent_gyrA_FLO	79	79	86.08354430379747	82.6	71.15569620253164	80.9	108.0
ERR1713359	ARO:3003928	Ngon_gyrA_FLO	22	22	85.75	83.1	79.42272727272727	81.25	113.0
ERR1713359	ARO:3003929	Ngon_parC_FLO	49	49	85.7938775510204	84.0	84.44081632653062	84.3	105.0
ERR1713359	ARO:3003930	rpsJ	401	401	83.84089775561097	85.0	44.18029925187032	39.3	100.0
ERR1713359	ARO:3003931	Cgin_gyrA_FLO	30	30	81.92666666666668	81.3	78.02333333333333	83.0	94.7
ERR1713359	ARO:3003937	Nmen_PBP2_BLA	3	3	84.83333333333333	85.0	73.83333333333333	88.6	93.6
ERR1713359	ARO:3003939	Sent_parC_FLO	1861	1861	89.79108006448146	91.7	93.22084900591081	95.1	105.0
ERR1713359	ARO:3003942	abcA	2	2	81.9	81.9	61.25	61.25	83.6
ERR1713359	ARO:3003948	efrA	20	20	84.13	82.5	81.075	81.6	98.2
ERR1713359	ARO:3003949	efrB	53	53	83.11320754716981	82.1	65.36415094339623	60.8	92.0
ERR1713359	ARO:3003950	msbA	444	444	84.98018018018017	84.0	81.87004504504505	82.4	104.0
ERR1713359	ARO:3003952	YojI	39	39	92.67179487179487	94.0	89.66153846153847	92.8	108.0
ERR1713359	ARO:3003955	efpA	4	4	87.2	86.75	83.75	84.15	87.0
ERR1713359	ARO:3003961	farA	1	1	80.0	80.0	41.6	41.6	41.6
ERR1713359	ARO:3003962	farB	5	5	83.72	84.0	81.34	85.1	90.9
ERR1713359	ARO:3003966	Kpne_OmpK35	3	3	98.0	100.0	90.7	100.0	102.0
ERR1713359	ARO:3003968	Kpne_OmpK36	4	4	98.225	100.0	75.125	78.4	104.0
ERR1713359	ARO:3003970	ddl	9	9	85.35555555555555	82.0	81.73333333333333	90.1	99.4
ERR1713359	ARO:3003974	Cacn_gyrA_FLO	111	111	85.3981981981982	84.0	88.03153153153153	89.4	116.0
ERR1713359	ARO:3003980	tetA(58)	3	3	84.36666666666666	83.7	81.53333333333333	82.0	86.3
ERR1713359	ARO:3003981	tetB(58)	2	2	87.05000000000001	87.05000000000001	69.5	69.5	81.6
ERR1713359	ARO:3003982	LlmA_23S_CLI	9	9	83.23333333333333	82.1	78.91111111111111	74.7	101.0
ERR1713359	ARO:3003986	TaeA	14	14	82.77857142857144	83.5	85.31428571428572	84.69999999999999	94.0
ERR1713359	ARO:3003992	rphB	62	62	81.56451612903226	81.3	51.85322580645161	52.8	92.0
ERR1713359	ARO:3003995	Cdif_gyrA_FLO	83	83	84.52530120481929	83.7	85.13855421686748	87.4	103.0
ERR1713359	ARO:3004032	tetA(46)	3	3	88.93333333333334	91.8	73.93333333333334	86.3	97.8
ERR1713359	ARO:3004033	tetB(46)	11	11	85.92727272727274	83.7	85.04545454545455	83.2	96.7
ERR1713359	ARO:3004036	tetB(60)	18	18	80.08888888888889	80.0	43.294444444444444	38.5	84.0
ERR1713359	ARO:3004039	Ecol_emrE	2	2	100.0	100.0	71.7	71.7	103.0
ERR1713359	ARO:3004041	Kpne_acrA	3	3	98.0	98.0	100.0	100.0	100.0
ERR1713359	ARO:3004042	Eclo_acrA	7	7	94.37142857142858	94.0	87.48571428571428	90.1	98.2
ERR1713359	ARO:3004043	Ecol_acrA	19	19	93.40526315789474	98.0	84.56842105263158	88.2	101.0
ERR1713359	ARO:3004045	Ecol_fabI_MULT	1057	1057	82.76584673604542	82.5	74.44654683065279	76.3	108.0
ERR1713359	ARO:3004049	Ecol_fabG_TRC	156	156	81.53589743589744	80.8	57.12179487179487	47.95	99.4
ERR1713359	ARO:3004054	Paer_CpxR	1757	1757	87.71343198634035	87.5	83.37757541263517	88.2	105.0
ERR1713359	ARO:3004059	Type_A_NfxB	36	36	86.63888888888889	85.7	79.39166666666667	83.2	95.9
ERR1713359	ARO:3004069	MvaT	1071	1071	85.86339869281045	85.3	65.13473389355742	67.0	93.6
ERR1713359	ARO:3004072	OpmB	147	147	83.72312925170067	83.3	61.80340136054422	64.7	81.6
ERR1713359	ARO:3004073	MuxA	194	194	84.22113402061855	84.8	63.707731958762885	64.7	84.3
ERR1713359	ARO:3004074	MuxB	2190	2190	84.6558904109589	83.7	77.34968036529679	79.0	92.4
ERR1713359	ARO:3004075	MuxC	458	458	81.9272925764192	81.8	70.16615720524017	72.8	84.3
ERR1713359	ARO:3004077	PmpM	967	967	83.91065149948294	83.7	83.29968976215099	82.0	101.0
ERR1713359	ARO:3004089	ANT(3'')-IIa	2	2	96.0	96.0	96.85	96.85	104.0
ERR1713359	ARO:3004097	Smit_CdsA_DAP	4	4	83.025	81.8	61.15	61.65	78.6
ERR1713359	ARO:3004100	LpeB	10	10	83.27000000000001	83.80000000000001	62.2	61.2	75.1
ERR1713359	ARO:3004107	Paer_soxR	1	1	85.7	85.7	44.7	44.7	44.7
ERR1713359	ARO:3004111	FosA6	1	1	89.6	89.6	94.4	94.4	94.4
ERR1713359	ARO:3004113	FosA7	11	11	80.9090909090909	80.6	69.36363636363636	68.6	71.6
ERR1713359	ARO:3004114	porin_OmpC	4	4	100.0	100.0	83.3	83.05	112.0
ERR1713359	ARO:3004122	Kpne_OmpK37	11	11	87.44545454545454	87.2	84.42727272727274	96.3	105.0
ERR1713359	ARO:3004124	Mcat_M35_AMX	478	478	84.48284518828453	84.0	48.01799163179916	47.8	79.3
ERR1713359	ARO:3004126	Ecol_LamB	30	30	96.73666666666666	100.0	97.78333333333333	99.9	116.0
ERR1713359	ARO:3004127	Ecol_mipA	8	8	96.4875	98.45	91.2375	99.85	114.0
ERR1713359	ARO:3004128	Smar_Omp1	3	3	80.66666666666667	80.0	92.06666666666666	90.1	96.7
ERR1713359	ARO:3004144	AxyY	182	182	84.29065934065933	84.0	71.21208791208791	76.6	86.3
ERR1713359	ARO:3004153	Mtub_thyA_PAS	2211	2211	83.91845318860244	83.7	87.53812754409769	91.3	107.0
ERR1713359	ARO:3004157	Mtub_folC_PAS	4	4	91.925	92.85	65.575	64.9	89.4
ERR1713359	ARO:3004239	NPS-1	2	2	100.0	100.0	105.5	105.5	107.0
ERR1713359	ARO:3004253	vanU_in_vanG_cl	3	3	85.96666666666665	84.2	37.6	37.7	37.7
ERR1713359	ARO:3004254	vanV_in_vanB_cl	1	1	83.9	83.9	54.3	54.3	54.3
ERR1713359	ARO:3004290	Ecol_ampC_BLA	5	5	100.0	100.0	101.17999999999999	106.0	111.0
ERR1713359	ARO:3004332	MCR-5.1	1	1	81.3	81.3	58.2	58.2	58.2
ERR1713359	ARO:3004354	PDC-91	1	1	81.0	81.0	38.5	38.5	38.5
ERR1713359	ARO:3004361	sul4	3	3	93.66666666666667	100.0	80.06666666666666	91.7	110.0
ERR1713359	ARO:3004379	QepA4	1	1	84.0	84.0	87.4	87.4	87.4
ERR1713359	ARO:3004442	tet(W/N/W)	28	28	97.46785714285714	100.0	99.84285714285714	100.0	107.0
ERR1713359	ARO:3004444	RSA1-1	2	2	100.0	100.0	97.8	97.8	102.0
ERR1713359	ARO:3004446	Hinf_PBP3_BLA	4	4	90.0	89.0	91.825	88.95	102.0
ERR1713359	ARO:3004450	TRU-1	1	1	94.4	94.4	39.7	39.7	39.7
ERR1713359	ARO:3004451	Afab_ACT_CHL	3	3	81.76666666666667	82.0	62.5	55.8	87.0
ERR1713359	ARO:3004454	Ccol_ACT_CHL	2	2	88.45	88.45	83.95	83.95	92.4
ERR1713359	ARO:3004466	ICR-Mc	43	43	85.16046511627907	85.7	44.70232558139535	45.4	45.4
ERR1713359	ARO:3004470	poxtA	1	1	81.6	81.6	83.2	83.2	83.2
ERR1713359	ARO:3004480	Bado_rpoB_RIF	347	347	90.58559077809798	91.7	88.71815561959654	95.9	110.0
ERR1713359	ARO:3004502	MCR-2.2	1	1	81.0	81.0	43.5	43.5	43.5
ERR1713359	ARO:3004516	MCR-8.1	1	1	80.0	80.0	74.7	74.7	74.7
ERR1713359	ARO:3004517	MCR-7.1	1	1	80.0	80.0	38.5	38.5	38.5
ERR1713359	ARO:3004561	Cdif_murG_VAN	5	5	81.12	80.8	53.9	51.6	71.6
ERR1713359	ARO:3004562	Cdif_gyrB_FLO	192	192	83.72291666666666	82.2	78.54635416666666	83.6	99.4
ERR1713359	ARO:3004563	Cdif_rpoB_RIF	846	846	85.9178486997636	85.1	87.21583924349882	89.4	110.0
ERR1713359	ARO:3004569	ICR-Mo	40	40	94.30499999999999	98.0	87.28999999999999	97.25	111.0
ERR1713359	ARO:3004573	Abau_AbaF	745	745	83.07691275167785	82.4	84.89637583892618	89.4	100.0
ERR1713359	ARO:3004574	Abau_AbaQ	929	929	83.56017222820236	83.3	87.60958019375673	87.4	104.0
ERR1713359	ARO:3004577	Abau_AmvA	2	2	86.35	86.35	74.55000000000001	74.55000000000001	78.2
ERR1713359	ARO:3004578	Abau_AbuO	1116	1116	86.09767025089606	86.0	79.13387096774193	79.7	101.0
ERR1713359	ARO:3004580	Kpne_KpnE	3	3	90.13333333333333	90.0	79.23333333333333	81.3	86.3
ERR1713359	ARO:3004583	Kpne_KpnF	4	4	87.2	87.4	81.725	87.4	99.0
ERR1713359	ARO:3004586	tet(51)	2	2	86.85	86.85	92.05000000000001	92.05000000000001	95.9
ERR1713359	ARO:3004588	Kpne_KpnG	88	88	84.3875	84.6	85.27954545454546	85.5	103.0
ERR1713359	ARO:3004597	Kpne_KpnH	2	2	87.0	87.0	92.65	92.65	96.3
ERR1713359	ARO:3004600	LnuH	23	23	88.89565217391304	87.8	91.39999999999999	95.1	103.0
ERR1713359	ARO:3004608	EreD	11	11	98.43636363636364	98.0	91.46363636363637	95.1	108.0
ERR1713359	ARO:3004621	AAC(3)-IIe	2	2	99.0	99.0	100.3	100.3	102.0
ERR1713359	ARO:3004630	Mgen_parC_MXF	1	1	87.5	87.5	67.4	67.4	67.4
ERR1713359	ARO:3004657	catA4	1	1	80.8	80.8	50.4	50.4	50.4
ERR1713359	ARO:3004659	Mef(En2)	2	2	100.0	100.0	97.44999999999999	97.44999999999999	97.8
ERR1713359	ARO:3004668	QnrAS	1	1	83.7	83.7	89.7	89.7	89.7
ERR1713359	ARO:3004675	aphA15	1	1	100.0	100.0	57.4	57.4	57.4
ERR1713359	ARO:3004681	Cdif_rpoC_VAN	10524	10524	85.63141391106043	84.0	83.29027936145953	87.0	116.0
ERR1713359	ARO:3004682	aadA27	4	4	100.0	100.0	106.0	106.5	110.0
ERR1713359	ARO:3004683	aadS	34	34	98.0529411764706	100.0	95.50294117647059	102.0	113.0
ERR1713359	ARO:3004692	aadA10	4	4	100.0	100.0	106.25	107.0	108.0
ERR1713359	ARO:3004698	MCR-5.2	2	2	81.8	81.8	44.3	44.3	44.3
ERR1713359	ARO:3004719	tet(X3)	6	6	99.0	99.0	104.83333333333333	105.5	108.0
ERR1713359	ARO:3004720	tet(X4)	2	2	91.85	91.85	79.1	79.1	87.0
ERR1713359	ARO:3004721	Mtub_rpsA_PZA	145	145	88.64275862068966	88.0	87.05655172413793	87.4	105.0
ERR1713359	ARO:3004761	BRO-1	2	2	95.0	95.0	98.4	98.4	99.4
ERR1713359	ARO:3004780	DES-1	2	2	93.0	93.0	98.5	98.5	103.0
ERR1713359	ARO:3004833	Ngon_PBP1_BLA	24	24	84.52083333333333	83.0	83.71666666666667	85.5	94.7
ERR1713359	ARO:3004835	Ngon_pilQ_BLA	10	10	84.22	83.3	76.15	81.65	91.3
ERR1713359	ARO:3004859	Ngon_gyrB_ZOL	400	400	85.92775	84.0	84.57325	88.6	106.0
ERR1713359	ARO:3004860	Bdol_gyrA_FLO	242	242	85.48842975206612	84.0	85.30330578512397	87.8	106.0
ERR1713359	ARO:3004873	Ngon_folP_SLF	2	2	81.65	81.65	53.5	53.5	68.9
ERR1713359	ARO:3004921	Mtub_ahpC_INH	6	6	87.18333333333334	86.0	82.48333333333333	92.65	102.0
ERR1713359	ARO:3004922	Mtub_fabG1_INH	19	19	86.17894736842106	86.0	67.95263157894736	60.1	95.1
ERR1713359	ARO:3004923	Mtub_furA_INH	2	2	81.85	81.85	88.35	88.35	95.1
ERR1713359	ARO:3004925	Mtub_mshA_INH	8	8	84.25	81.9	80.1375	78.8	108.0
ERR1713359	ARO:3004927	Mtub_mshC_INH	7	7	82.37142857142858	82.0	90.5	95.1	102.0
ERR1713359	ARO:3004928	Mtub_mymA_INH	8	8	80.8125	80.5	59.325	47.95	89.0
ERR1713359	ARO:3004931	Mtub_nudC_INH	1	1	85.4	85.4	84.3	84.3	84.3
ERR1713359	ARO:3004941	Mtub_ddlA_DCS	5	5	84.9	85.0	45.04	38.9	64.7
ERR1713359	ARO:3004945	Mtub_ald_DCS	4	4	86.425	86.0	86.575	86.5	87.8
ERR1713359	ARO:3004950	Mtub_ubiA_EMB	4	4	84.075	83.7	65.775	68.75	84.0
ERR1713359	ARO:3004955	Mtub_Rv0565_ETO	60	60	83.25833333333334	82.4	45.41166666666666	45.4	91.3
ERR1713359	ARO:3004956	Ngon_rpld	21	21	85.4095238095238	83.3	82.94285714285714	85.9	94.0
ERR1713359	ARO:3004957	Mtub_clpC1_PZA	1314	1314	83.12747336377474	82.0	81.7404109589041	82.4	103.0
ERR1713359	ARO:3004960	Mtub_ponA1_RFB	7	7	83.5	83.3	83.61428571428571	81.6	93.2
ERR1713359	ARO:3004976	Mtub_ppsD_PZA	5	5	92.8	94.0	94.47999999999999	95.5	100.0
ERR1713359	ARO:3004977	Mtub_gpsI_PZA	109	109	86.77522935779817	85.7	85.94036697247707	87.0	105.0
ERR1713359	ARO:3004978	Mtub_mas_PZA	2	2	81.0	81.0	82.6	82.6	85.9
ERR1713359	ARO:3004987	Mtub_Rv2731_PZA	2	2	83.0	83.0	95.15	95.15	99.8
ERR1713359	ARO:3004993	Mtub_Rv3169_PZA	5	5	87.74	87.8	92.96000000000001	103.0	107.0
ERR1713359	ARO:3004994	Mtub_rpoC_RIF	4055	4055	85.92340320591862	86.0	89.61094944512948	90.9	115.0
ERR1713359	ARO:3004999	Mtub_rpoA_RIF	52	52	85.57692307692308	83.7	85.34807692307693	85.9	100.0
ERR1713359	ARO:3005004	Ngon_mtrC_AZM	1	1	80.0	80.0	48.5	48.5	48.5
ERR1713359	ARO:3005009	qacE	65	65	99.17384615384616	100.0	80.18923076923078	91.3	101.0
ERR1713359	ARO:3005010	qacEdelta1	20	20	99.24	100.0	93.475	94.9	105.0
ERR1713359	ARO:3005018	LMB-1	1	1	81.0	81.0	45.4	45.4	45.4
ERR1713359	ARO:3005040	YajC	1133	1133	84.9567519858782	84.4	78.64201235657546	85.5	99.8
ERR1713359	ARO:3005041	mlaF	125	125	84.08160000000001	81.6	85.0384	84.0	106.0
ERR1713359	ARO:3005042	mlaD	8	8	93.2125	95.0	88.9625	96.65	101.0
ERR1713359	ARO:3005043	cmlA9	14	14	93.49285714285715	96.0	92.08571428571429	94.75	103.0
ERR1713359	ARO:3005044	OmpA	15	15	90.83999999999999	91.8	93.47333333333333	96.7	110.0
ERR1713359	ARO:3005047	eptB	29	29	90.35172413793103	90.0	93.6103448275862	95.1	110.0
ERR1713359	ARO:3005049	CrcB	28	28	83.28214285714286	84.6	52.07142857142857	39.7	86.3
ERR1713359	ARO:3005051	LpsB	2014	2014	85.69870903674281	84.8	84.51385302879841	87.8	99.4
ERR1713359	ARO:3005053	ArnT	6	6	92.66666666666667	93.0	95.21666666666665	101.0	108.0
ERR1713359	ARO:3005059	LptD	24	24	90.10416666666667	91.65	92.87083333333334	94.75	111.0
ERR1713359	ARO:3005067	ParS	39	39	81.98205128205129	82.0	78.12051282051281	79.0	83.6
ERR1713359	ARO:3005068	ParR	317	317	83.79589905362776	83.7	77.64858044164038	83.6	94.7
ERR1713359	ARO:3005069	rsmA	4004	4004	86.93496503496503	87.5	64.47787212787213	64.7	93.6
ERR1713359	ARO:3005081	Tthe_uL3_PLM	1	1	80.0	80.0	44.3	44.3	44.3
ERR1713359	ARO:3005090	RanB	11	11	84.9090909090909	85.1	83.89090909090909	82.0	94.7
ERR1713359	ARO:3005091	RanA	11	11	83.53636363636363	82.0	87.71818181818182	86.7	99.4
ERR1713359	ARO:3005098	qacL	14	14	94.35000000000001	96.15	72.75714285714285	72.6	97.8
ERR1713359	ARO:3005099	Spyo_ErmA_MLSb	6	6	88.51666666666667	88.25	75.63333333333334	79.55	96.3
ERR1713359	ARO:3005729	OXA-498	1	1	91.7	91.7	62.0	62.0	62.0
ERR1713359	ARO:3005863	OXA-643	4	4	97.475	98.95	98.0	95.7	112.0
ERR1713359	ARO:3005865	OXA-645	1	1	100.0	100.0	56.2	56.2	56.2
ERR1713359	ARO:3005866	OXA-650	1	1	94.0	94.0	97.4	97.4	97.4
ERR1713359	ARO:3005868	OXA-652	2	2	97.95	97.95	97.25	97.25	98.2
ERR1713359	ARO:3005878	OXA-666	2	2	91.25	91.25	56.0	56.0	73.9
ERR1713359	ARO:3005881	OXA-670	1	1	87.5	87.5	53.9	53.9	53.9
ERR1713359	ARO:3005937	OXA-732	7	7	98.01428571428572	100.0	97.65714285714286	104.0	117.0
ERR1713359	ARO:3006113	OXA-928	14	14	99.71428571428571	100.0	96.0	101.0	103.0
ERR1713359	ARO:3006161	GES-32	1	1	82.6	82.6	44.3	44.3	44.3
ERR1713359	ARO:3006211	VEB-14	5	5	98.8	100.0	96.84	97.4	105.0
ERR1713359	ARO:3006246	ACT-51	1	1	91.7	91.7	47.0	47.0	47.0
ERR1713359	ARO:3006477	MOX-12	4	4	80.0	80.0	45.4	45.4	45.4
ERR1713359	ARO:3006488	PDC-110	3	3	81.0	81.0	38.5	38.5	38.5
ERR1713359	ARO:3006559	PDC-18	1	1	81.6	81.6	76.3	76.3	76.3
ERR1713359	ARO:3006628	PDC-25	1	1	82.6	82.6	42.7	42.7	42.7
ERR1713359	ARO:3006671	PDC-300	12	12	80.86666666666666	80.0	48.75833333333333	44.7	83.6
ERR1713359	ARO:3006874	EC-13	4	4	93.95	94.0	97.9	101.0	106.0
ERR1713359	ARO:3006935	LHK-1	6	6	80.98333333333333	80.6	61.083333333333336	62.0	66.2
ERR1713359	ARO:3006939	LHK-5	2	2	80.0	80.0	53.5	53.5	53.5
ERR1713359	ARO:3006943	LUT-1	1	1	80.0	80.0	83.2	83.2	83.2
ERR1713359	ARO:3006964	PAU-1	2	2	89.95	89.95	91.4	91.4	100.0
ERR1713359	ARO:3006965	PFM-1	3	3	85.60000000000001	85.7	86.93333333333334	86.3	88.6
ERR1713359	ARO:3007010	norC	1	1	80.0	80.0	87.8	87.8	87.8
ERR1713359	ARO:3007032	Erm(50)	1	1	81.4	81.4	84.3	84.3	84.3
ERR1713359	ARO:3007043	msr(I)	3	3	100.0	100.0	55.333333333333336	47.4	78.6
ERR1713359	ARO:3007044	mef(F)	1	1	84.0	84.0	88.6	88.6	88.6
ERR1713359	ARO:3007047	mef(H)	7	7	100.0	100.0	63.699999999999996	59.3	95.5
ERR1713359	ARO:3007049	mef(J)	6	6	97.66666666666667	98.0	92.61666666666667	92.25	99.0
ERR1713359	ARO:3007051	Hpyl_rpoB_RIF	4149	4149	83.66871535309713	83.7	84.52738009158833	85.5	107.0
ERR1713359	ARO:3007052	Hpyl_gyrA_FLO	12	12	84.78333333333333	83.7	82.325	83.6	92.4
ERR1713359	ARO:3007053	Hpyl_gyrB_FLO	117	117	82.75811965811967	82.9	64.64957264957265	63.5	92.8
ERR1713359	ARO:3007073	Bsub_rpoB_RIF	373	373	87.75522788203753	87.8	92.15361930294907	92.4	108.0
ERR1713359	ARO:3007104	nimA	1	1	100.0	100.0	42.7	42.7	42.7
ERR1713359	ARO:3007112	nimJ	1	1	82.0	82.0	89.7	89.7	89.7
ERR1713359	ARO:3007119	tet(O/32/O)	43	43	98.07906976744185	100.0	98.56976744186046	99.0	107.0
ERR1713359	ARO:3007120	tet(O/M/O)	24	24	98.24166666666667	100.0	96.45416666666667	100.0	104.0
ERR1713359	ARO:3007121	tet(O/W)	8	8	93.6375	93.65	92.2875	92.05	99.0
ERR1713359	ARO:3007122	tet(O/W/32/O)	11	11	95.8	96.0	100.5090909090909	102.0	107.0
ERR1713359	ARO:3007124	tet(W/32/O)	4	4	96.45	98.0	80.4	84.55	104.0
ERR1713359	ARO:3007127	otr(A)S.liv	1	1	84.8	84.8	61.2	61.2	61.2
ERR1713359	ARO:3007190	vanX_in_vanP_cl	3	3	81.0	81.0	47.76666666666667	47.4	48.5
ERR1713359	ARO:3007191	vanR_in_vanP_cl	3	3	81.3	81.8	63.199999999999996	73.6	76.3
ERR1713359	ARO:3007203	Kpne_PhoQ_CST	9	9	89.94444444444444	88.2	89.11111111111111	89.4	97.1
ERR1713359	ARO:3007208	HelR	8	8	81.3125	81.6	72.6875	79.15	85.5
ERR1713359	ARO:3007209	Sven_rox	1	1	86.0	86.0	90.1	90.1	90.1
ERR1713359	ARO:3007210	Nfar_rox	5	5	82.64	81.8	48.82	38.1	91.7
ERR1713359	ARO:3007274	MCR-10.5	2	2	81.69999999999999	81.69999999999999	45.45	45.45	47.8
ERR1713359	ARO:3007370	FosI	1	1	88.0	88.0	90.9	90.9	90.9
ERR1713359	ARO:3007371	FosA8	18	18	84.13888888888889	84.1	79.85	80.1	90.5
ERR1713359	ARO:3007420	Kpne_lamB_CZA	2	2	90.0	90.0	54.3	54.3	67.0
ERR1713359	ARO:3007421	Kpne_PBP3_BLA	20	20	98.885	100.0	95.735	100.5	107.0
ERR1713359	ARO:3007423	Ecol_PBP3_BLA	26	26	95.6923076923077	100.0	96.70384615384616	97.8	105.0
ERR1713359	ARO:3007473	Mavi_gyrA_FLO	24	24	85.78750000000001	83.7	84.7625	87.8	103.0
ERR1713359	ARO:3007491	Paer_ampR_ATM	411	411	87.12408759124088	86.0	79.9683698296837	85.1	100.0
ERR1713359	ARO:3007492	tet(62)	1	1	90.0	90.0	92.4	92.4	92.4
ERR1713359	ARO:3007527	Bsub_rpsE_SPT	279	279	81.1831541218638	80.8	46.321505376344085	40.8	92.0
ERR1713359	ARO:3007544	Erhu_gyrA_ENR	63	63	83.59682539682541	82.0	89.39206349206349	91.7	102.0
ERR1713359	ARO:3007635	CAE-1	9	9	85.69999999999999	84.0	79.63333333333334	84.7	91.3
ERR1713359	ARO:3007637	cplR	12	12	80.14999999999999	80.0	42.791666666666664	43.5	43.5
ERR1713359	ARO:3007654	erm(56)	1	1	90.0	90.0	102.0	102.0	102.0
ERR1713359	ARO:3007659	Rv2856	3	3	87.16666666666667	89.5	74.8	78.2	105.0
ERR1713359	ARO:3007662	Rv1877	1	1	80.0	80.0	92.8	92.8	92.8
ERR1713359	ARO:3007669	aadT	42	42	82.18809523809524	81.8	68.67619047619048	68.4	97.1
ERR1713359	ARO:3007678	IreK	13	13	84.13076923076923	83.7	86.0076923076923	85.5	92.8
ERR1713359	ARO:3007682	MdtQ	11	11	97.30909090909091	98.0	94.23636363636363	97.4	101.0
ERR1713359	ARO:3007692	Mtub_Rv2535_BDQ	2	2	82.0	82.0	81.85	81.85	82.8
ERR1713359	ARO:3007694	AMZ-1	1	1	87.8	87.8	84.7	84.7	84.7
ERR1713359	ARO:3007749	Sgal_folP_SLF	26	26	86.6923076923077	87.0	49.98846153846154	47.2	103.0
ERR1713359	ARO:3007794	Vvul_rpoB_RIF	9709	9709	87.72622309197652	88.9	90.68045112781955	90.9	111.0
ERR1713359	ARO:3007837	CARB-58	4	4	98.975	100.0	87.89999999999999	85.1	96.3
ERR1713359	ARO:3007849	Mtub_fgd1_DLM	19	19	90.29473684210525	90.9	86.56842105263158	96.3	103.0
ERR1713359	ARO:3007854	Mtub_atpE_BDQ	1	1	90.0	90.0	90.9	90.9	90.9
ERR1713359	ARO:3007889	ACT-106	2	2	100.0	100.0	106.5	106.5	110.0
ERR1713359	ARO:3008078	B3SU1-1	1	1	81.6	81.6	84.3	84.3	84.3
ERR1713359	ARO:3008374	MIR-25	2	2	100.0	100.0	103.0	103.0	103.0
ERR1713359	ARO:3008385	MOX-17	5	5	95.96000000000001	100.0	89.47999999999999	101.0	103.0
ERR1713359	ARO:3008460	OXA-1041	1	1	82.1	82.1	51.2	51.2	51.2
ERR1713359	ARO:3008463	OXA-1044	2	2	94.55000000000001	94.55000000000001	78.55000000000001	78.55000000000001	83.2
ERR1713359	ARO:3008507	OXA-1089	1	1	80.0	80.0	86.7	86.7	86.7
ERR1713359	ARO:3008509	OXA-1091	1	1	86.0	86.0	89.4	89.4	89.4
ERR1713359	ARO:3008868	PDC-521	2	2	80.0	80.0	37.900000000000006	37.900000000000006	38.1
ERR1713359	ARO:3008871	PDC-524	3	3	80.76666666666667	80.9	79.7	82.4	82.4
ERR1713359	ARO:3008976	PDC-629	8	8	81.175	81.5	69.85	69.7	77.0
ERR1713359	ARO:3009040	RASA-1	1	1	86.4	86.4	83.2	83.2	83.2
ERR1713361	ARO:3000005	vanD	1	1	80.6	80.6	58.2	58.2	58.2
ERR1713361	ARO:3000010	vanA	2	2	83.7	83.7	89.7	89.7	89.7
ERR1713361	ARO:3000013	vanB	2	2	80.0	80.0	40.8	40.8	40.8
ERR1713361	ARO:3000024	patA	3	3	86.0	87.5	71.36666666666667	68.2	84.7
ERR1713361	ARO:3000025	patB	3	3	85.83333333333333	85.7	87.16666666666667	87.8	90.1
ERR1713361	ARO:3000027	emrA	9	9	99.55555555555556	100.0	98.46666666666667	98.2	106.0
ERR1713361	ARO:3000074	emrB	13	13	94.1	100.0	80.71538461538461	79.3	114.0
ERR1713361	ARO:3000165	tet(A)	1	1	97.6	97.6	80.1	80.1	80.1
ERR1713361	ARO:3000167	tet(C)	2	2	98.7	98.7	59.3	59.3	71.6
ERR1713361	ARO:3000174	tet(G)	5	5	93.78	92.0	84.02000000000001	90.1	98.2
ERR1713361	ARO:3000180	tetA(P)	12	12	87.19166666666666	86.6	78.86666666666666	80.1	89.0
ERR1713361	ARO:3000186	tet(M)	9	9	89.26666666666667	88.0	87.64444444444445	89.0	104.0
ERR1713361	ARO:3000190	tet(O)	45	45	97.42222222222222	100.0	98.82444444444445	101.0	111.0
ERR1713361	ARO:3000191	tet(Q)	25	25	96.508	98.0	96.77600000000001	99.0	110.0
ERR1713361	ARO:3000192	tet(S)	1	1	80.6	80.6	50.4	50.4	50.4
ERR1713361	ARO:3000193	tet(T)	2	2	95.0	95.0	96.30000000000001	96.30000000000001	96.7
ERR1713361	ARO:3000194	tet(W)	62	62	97.72419354838709	100.0	91.08225806451614	96.3	111.0
ERR1713361	ARO:3000195	tetB(P)	3	3	89.2	86.0	89.36666666666667	88.2	93.6
ERR1713361	ARO:3000196	tet(32)	31	31	96.6774193548387	98.0	98.38709677419355	99.8	109.0
ERR1713361	ARO:3000197	tet(36)	4	4	90.0	89.0	90.875	93.0	94.7
ERR1713361	ARO:3000205	tet(X)	9	9	99.17777777777778	100.0	93.16666666666667	100.0	110.0
ERR1713361	ARO:3000206	emrK	1	1	80.0	80.0	88.6	88.6	88.6
