seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_413824	3386	No terminal repeats	NA	7	11	0.9610	NA	2	8.8614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_258510	2569	No terminal repeats	NA	5	11	0.9610	NA	0	5.1811	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1921	2817	No terminal repeats	NA	1	11	0.9609	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_636018	2799	No terminal repeats	NA	5	11	0.9609	NA	1	5.2978	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253059	2262	No terminal repeats	NA	3	11	0.9607	NA	1	4.4837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_473691	1473	No terminal repeats	NA	1	11	0.9607	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_416627	1035	No terminal repeats	NA	3	11	0.9606	NA	1	4.7631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_625149	1610	No terminal repeats	NA	5	11	0.9605	NA	2	6.2149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_304005	2046	No terminal repeats	NA	3	11	0.9605	NA	1	4.4164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_317399	6337	No terminal repeats	NA	8	11	0.9602	NA	2	5.8309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_652612	1011	No terminal repeats	NA	2	11	0.9602	NA	2	3.1692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_188666	6904	No terminal repeats	NA	16	11	0.9601	NA	0	9.6913	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_229194	2849	No terminal repeats	NA	5	11	0.9601	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_684715	1767	No terminal repeats	NA	3	11	0.9600	NA	2	4.0836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64160	4134	No terminal repeats	NA	8	11	0.9600	NA	2	8.2936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_554045	1092	No terminal repeats	NA	2	11	0.9599	NA	2	2.7603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_703196	2841	No terminal repeats	NA	3	11	0.9598	NA	3	4.1824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148376	5169	No terminal repeats	NA	8	11	0.9596	NA	2	8.2011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56273	2627	No terminal repeats	NA	5	11	0.9596	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36086	2928	No terminal repeats	NA	6	11	0.9596	NA	6	8.7189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159357	2663	No terminal repeats	NA	4	11	0.9595	NA	1	6.2952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_143441	1746	No terminal repeats	NA	2	11	0.9594	NA	2	3.4266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_595020	1961	No terminal repeats	NA	1	11	0.9593	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_308727	6978	No terminal repeats	NA	12	11	0.9592	NA	1	12.6535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42331	1930	No terminal repeats	NA	4	11	0.9591	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3625	1371	No terminal repeats	NA	2	11	0.9590	NA	1	2.7721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_330622	1108	No terminal repeats	NA	2	15	0.9590	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_736448	1023	No terminal repeats	NA	2	11	0.9589	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_709543	1460	No terminal repeats	NA	4	11	0.9588	NA	2	6.0929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_497818	7412	No terminal repeats	NA	9	11	0.9588	NA	3	7.2587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_252700	10452	No terminal repeats	NA	11	11	0.9588	NA	1	15.0704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_103252	5295	No terminal repeats	NA	6	11	0.9587	NA	2	5.9115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_635940	1570	No terminal repeats	NA	2	11	0.9586	NA	1	3.0869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_222670	2716	No terminal repeats	NA	3	11	0.9584	NA	1	5.1355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_444695	4695	No terminal repeats	NA	9	11	0.9583	NA	3	8.9365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_417208	3948	No terminal repeats	NA	6	11	0.9583	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216402	10181	No terminal repeats	NA	13	11	0.9582	NA	0	9.2808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_470760	1192	No terminal repeats	NA	2	11	0.9582	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_454731	1602	No terminal repeats	NA	1	11	0.9581	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_232926	1343	No terminal repeats	NA	4	11	0.9581	NA	3	4.5898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_571415	1979	No terminal repeats	NA	4	11	0.9578	NA	2	5.7734	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_402343	2172	No terminal repeats	NA	4	11	0.9577	NA	1	4.2282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2295	1037	No terminal repeats	NA	2	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_115748	5833	No terminal repeats	NA	10	11	0.9576	NA	0	10.2510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160427	3474	No terminal repeats	NA	6	11	0.9576	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_341527	2737	No terminal repeats	NA	7	11	0.9576	NA	4	7.7410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_220178	1201	No terminal repeats	NA	3	11	0.9575	NA	3	4.6697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79938	2549	No terminal repeats	NA	1	11	0.9575	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_338694	7795	No terminal repeats	NA	14	11	0.9574	NA	0	4.6135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_684184	1546	No terminal repeats	NA	3	11	0.9573	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_574204	3220	No terminal repeats	NA	8	11	0.9572	NA	7	9.2427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_351003	1080	No terminal repeats	NA	1	11	0.9572	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_201646	1864	No terminal repeats	NA	3	11	0.9571	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_463518	3290	No terminal repeats	NA	9	11	0.9570	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Fredfastierviridae
k141_162145|provirus_16692_59702	43011	Provirus	16692-59702	55	11	0.9570	NA	21	50.5546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_736400	3599	No terminal repeats	NA	2	11	0.9570	NA	0	1.2339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_373477	2713	No terminal repeats	NA	1	11	0.9569	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_360390	1176	No terminal repeats	NA	5	11	0.9569	NA	1	4.3464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_635036	1302	No terminal repeats	NA	3	11	0.9569	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_165398	3760	No terminal repeats	NA	4	11	0.9569	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_324472	3247	No terminal repeats	NA	3	11	0.9568	NA	0	4.4204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_188718	1142	No terminal repeats	NA	4	11	0.9568	NA	3	6.3088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_712642	3220	No terminal repeats	NA	2	11	0.9566	NA	1	3.1258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_243194	1323	No terminal repeats	NA	2	4	0.9566	NA	1	1.7174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8431	1386	No terminal repeats	NA	2	11	0.9565	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_279528	1025	No terminal repeats	NA	2	11	0.9564	NA	2	3.4296	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_602243	5344	No terminal repeats	NA	6	11	0.9564	NA	5	7.3506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31472	5595	No terminal repeats	NA	4	11	0.9562	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124581	1994	No terminal repeats	NA	3	11	0.9562	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437205	1115	No terminal repeats	NA	3	11	0.9561	NA	1	4.8966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_648686	1021	No terminal repeats	NA	4	11	0.9560	NA	1	3.0203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17634	1061	No terminal repeats	NA	2	11	0.9559	NA	1	3.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_299981	2699	No terminal repeats	NA	3	11	0.9556	NA	1	3.9767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47308	1457	No terminal repeats	NA	2	11	0.9556	NA	1	2.9180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_362797	1250	No terminal repeats	NA	2	11	0.9554	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_622307	1226	No terminal repeats	NA	2	11	0.9554	NA	1	2.9500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_225606	2924	No terminal repeats	NA	4	11	0.9551	NA	0	4.2042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6627	1258	No terminal repeats	NA	2	11	0.9550	NA	2	2.0963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59719	1003	No terminal repeats	NA	2	11	0.9549	NA	1	2.9014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_511711	1094	No terminal repeats	NA	1	11	0.9548	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_574107	2053	No terminal repeats	NA	3	11	0.9544	NA	2	4.6847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_552684	2504	No terminal repeats	NA	3	11	0.9544	NA	0	5.1492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_688778	3058	No terminal repeats	NA	5	11	0.9543	NA	0	6.2386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386895	2009	No terminal repeats	NA	4	11	0.9542	NA	1	1.6882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_141905	1785	No terminal repeats	NA	2	11	0.9538	NA	1	3.4353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148465	3645	No terminal repeats	NA	4	11	0.9537	NA	0	3.3779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153232	1938	No terminal repeats	NA	3	11	0.9534	NA	1	3.5424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_657409	1394	No terminal repeats	NA	4	11	0.9533	NA	1	4.2740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179394	2952	No terminal repeats	NA	6	11	0.9531	NA	2	6.4862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_259837	1055	No terminal repeats	NA	4	11	0.9530	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_448076	1382	No terminal repeats	NA	2	15	0.9529	NA	1	2.5183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_369428	1689	No terminal repeats	NA	2	11	0.9527	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_87341	1014	No terminal repeats	NA	2	11	0.9526	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722145	1428	No terminal repeats	NA	3	11	0.9525	NA	1	2.6757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_489702	2585	No terminal repeats	NA	4	11	0.9525	NA	3	6.1444	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_285719	1098	No terminal repeats	NA	2	11	0.9524	NA	1	3.4317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_502322	3192	No terminal repeats	NA	3	11	0.9524	NA	2	3.9862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10245	1680	No terminal repeats	NA	2	11	0.9523	NA	1	3.0469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124529	2492	No terminal repeats	NA	1	11	0.9522	NA	1	1.1185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159940	1046	No terminal repeats	NA	3	11	0.9520	NA	2	2.4254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_557759	1611	No terminal repeats	NA	3	11	0.9520	NA	1	4.9314	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_343878	4072	No terminal repeats	NA	5	11	0.9518	NA	1	5.5182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_502854|provirus_1_36275	36275	Provirus	1-36275	50	11	0.9517	NA	19	44.5375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56004	4825	No terminal repeats	NA	8	11	0.9517	NA	1	6.5099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_646762	1432	No terminal repeats	NA	2	15	0.9515	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_543014	6824	No terminal repeats	NA	6	11	0.9511	NA	0	8.2126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_684213	1187	No terminal repeats	NA	1	11	0.9509	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10215	1633	No terminal repeats	NA	2	15	0.9507	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_303653	2040	No terminal repeats	NA	5	11	0.9505	NA	2	6.2052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_401773	1397	No terminal repeats	NA	1	11	0.9505	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42307	1269	No terminal repeats	NA	3	11	0.9501	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15564	3010	No terminal repeats	NA	5	11	0.9500	NA	3	8.0019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_393822	3544	No terminal repeats	NA	4	11	0.9500	NA	1	3.8414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_353213	4597	No terminal repeats	NA	3	11	0.9497	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_470045	2111	No terminal repeats	NA	3	11	0.9496	NA	1	4.1987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_332149	1416	No terminal repeats	NA	4	11	0.9495	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_492487	1726	No terminal repeats	NA	5	11	0.9495	NA	4	6.8440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_586343	1107	No terminal repeats	NA	2	11	0.9492	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_282526	2564	No terminal repeats	NA	4	11	0.9490	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_343691	1793	No terminal repeats	NA	3	11	0.9490	NA	1	4.3483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159950	1071	No terminal repeats	NA	4	11	0.9489	NA	2	2.4254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_690982	3177	No terminal repeats	NA	6	11	0.9487	NA	0	3.9530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_131713	1068	No terminal repeats	NA	3	11	0.9486	NA	2	4.9697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_433169	2855	No terminal repeats	NA	4	11	0.9485	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_445438	4207	No terminal repeats	NA	7	11	0.9484	NA	1	4.2999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1441	2668	No terminal repeats	NA	4	11	0.9483	NA	1	2.5177	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_473766	2241	No terminal repeats	NA	3	11	0.9482	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_237882	1820	No terminal repeats	NA	3	11	0.9481	NA	3	4.7754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_472305	1069	No terminal repeats	NA	2	11	0.9479	NA	1	3.0975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_502682	1267	No terminal repeats	NA	4	11	0.9478	NA	2	3.2908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_155022	2218	No terminal repeats	NA	2	11	0.9476	NA	2	2.8942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216735	1464	No terminal repeats	NA	4	11	0.9475	NA	1	4.6782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_119539	5044	No terminal repeats	NA	5	11	0.9474	NA	1	3.2308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5583|provirus_20210_26567	6358	Provirus	20210-26567	10	11	0.9473	NA	2	9.5563	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_363963	1239	No terminal repeats	NA	3	11	0.9471	NA	3	4.7754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_676353	2153	No terminal repeats	NA	3	11	0.9471	NA	2	3.1482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28905	1493	No terminal repeats	NA	4	11	0.9471	NA	1	3.1293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_600211	1924	No terminal repeats	NA	4	11	0.9471	NA	2	4.4711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_652176	2797	No terminal repeats	NA	6	11	0.9468	NA	0	6.4132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_199955	1153	No terminal repeats	NA	2	11	0.9467	NA	1	2.6992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23069	3623	No terminal repeats	NA	5	11	0.9466	NA	0	6.5744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_404082	1302	No terminal repeats	NA	5	11	0.9465	NA	1	5.1345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_24223	2030	No terminal repeats	NA	5	11	0.9462	NA	1	3.2131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_557938	5474	No terminal repeats	NA	7	11	0.9462	NA	1	1.3307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_445826	1723	No terminal repeats	NA	5	11	0.9462	NA	3	5.9613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_570036	1821	No terminal repeats	NA	4	11	0.9461	NA	1	3.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_177779	1611	No terminal repeats	NA	2	11	0.9460	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_432232	1763	No terminal repeats	NA	1	11	0.9457	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_280777	5695	No terminal repeats	NA	8	11	0.9457	NA	3	10.0398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_325589	2077	No terminal repeats	NA	6	11	0.9456	NA	1	9.6176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56363	2014	No terminal repeats	NA	5	11	0.9456	NA	3	5.6086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_670169	1157	No terminal repeats	NA	2	11	0.9455	NA	2	3.2235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_383618	19344	No terminal repeats	NA	14	11	0.9453	NA	3	12.5405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437223	4305	No terminal repeats	NA	7	11	0.9453	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_616793	1142	No terminal repeats	NA	1	11	0.9452	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624448	6552	No terminal repeats	NA	7	11	0.9451	NA	2	6.1434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678395	2608	No terminal repeats	NA	7	11	0.9448	NA	0	6.8135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_679483	1017	No terminal repeats	NA	2	11	0.9448	NA	2	2.4804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_442660	1842	No terminal repeats	NA	3	11	0.9448	NA	2	5.1532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_322974	1459	No terminal repeats	NA	3	11	0.9448	NA	1	4.8928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_428198	1522	No terminal repeats	NA	1	11	0.9445	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59277	1212	No terminal repeats	NA	2	11	0.9445	NA	2	2.6681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78552	1290	No terminal repeats	NA	2	11	0.9443	NA	1	2.6339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536030	1549	No terminal repeats	NA	4	11	0.9442	NA	1	4.5230	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_324427	1043	No terminal repeats	NA	1	15	0.9440	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_672247	1315	No terminal repeats	NA	3	11	0.9440	NA	2	2.9260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_428814	5004	No terminal repeats	NA	6	11	0.9440	NA	2	4.9039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6615	1004	No terminal repeats	NA	2	11	0.9438	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_250836	1248	No terminal repeats	NA	2	11	0.9438	NA	1	1.7167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350707	8598	No terminal repeats	NA	17	11	0.9436	NA	2	4.4197	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_735409	1274	No terminal repeats	NA	1	15	0.9434	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69837	1846	No terminal repeats	NA	3	11	0.9434	NA	3	4.7754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
