seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_2638893	2711	No terminal repeats	NA	3	11	0.8988	NA	1	2.5232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_775425	1493	No terminal repeats	NA	2	11	0.8987	NA	1	1.4234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2191732	2500	No terminal repeats	NA	4	11	0.8985	NA	1	4.4653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1922938	4353	No terminal repeats	NA	2	11	0.8985	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_968222	1524	No terminal repeats	NA	2	11	0.8985	NA	1	3.1156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1391290	2116	No terminal repeats	NA	3	11	0.8985	NA	1	3.4183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_690839	1044	No terminal repeats	NA	2	11	0.8985	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1633314	1018	No terminal repeats	NA	1	11	0.8984	NA	1	1.1997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48806	2200	No terminal repeats	NA	3	11	0.8984	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_528929	1702	No terminal repeats	NA	2	11	0.8984	NA	1	1.7176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1932557	1139	No terminal repeats	NA	3	11	0.8983	NA	1	3.3574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2043498	1108	No terminal repeats	NA	2	4	0.8983	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_705426	1543	No terminal repeats	NA	5	11	0.8981	NA	1	4.8902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_157842	3562	No terminal repeats	NA	8	11	0.8981	NA	0	5.6333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1614018	6207	No terminal repeats	NA	6	11	0.8980	NA	2	2.7453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2308643	2431	No terminal repeats	NA	3	11	0.8979	NA	1	3.1136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_611814	5892	No terminal repeats	NA	4	11	0.8978	NA	0	1.4435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_752543	1773	No terminal repeats	NA	4	11	0.8978	NA	1	2.4236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_786436	1290	No terminal repeats	NA	3	11	0.8978	NA	1	3.8162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_874654	2742	No terminal repeats	NA	5	11	0.8977	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1863	2981	No terminal repeats	NA	5	11	0.8977	NA	0	3.1568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_904219	1443	No terminal repeats	NA	3	11	0.8977	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2723308	3224	No terminal repeats	NA	2	11	0.8976	NA	0	0.9902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2550645	1808	No terminal repeats	NA	3	11	0.8976	NA	1	2.8395	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1614315	1523	No terminal repeats	NA	1	11	0.8976	NA	1	1.2515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1198482	1354	No terminal repeats	NA	2	11	0.8976	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1858458	1987	No terminal repeats	NA	5	11	0.8975	NA	1	4.5030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_594020	1002	No terminal repeats	NA	3	11	0.8974	NA	3	4.7354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_819677	1046	No terminal repeats	NA	1	11	0.8974	NA	1	1.2284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1878851	1735	No terminal repeats	NA	3	11	0.8974	NA	1	1.6954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1500321	2941	No terminal repeats	NA	3	11	0.8974	NA	0	2.7429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1993711	1134	No terminal repeats	NA	3	11	0.8972	NA	1	2.9625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_753029	1155	No terminal repeats	NA	2	11	0.8972	NA	2	2.3017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2060434	1130	No terminal repeats	NA	1	11	0.8972	NA	1	1.3074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2557063	1032	No terminal repeats	NA	2	11	0.8971	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1350365	1723	No terminal repeats	NA	3	11	0.8969	NA	2	3.9359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2241142	1672	No terminal repeats	NA	2	11	0.8969	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_439771	4997	No terminal repeats	NA	9	11	0.8969	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_438008	3565	No terminal repeats	NA	3	11	0.8969	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2078897	1388	No terminal repeats	NA	2	11	0.8968	NA	2	2.5995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_183610	1136	No terminal repeats	NA	2	11	0.8968	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2509000	1137	No terminal repeats	NA	2	11	0.8966	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_559479	1811	No terminal repeats	NA	1	11	0.8966	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1807981	1985	No terminal repeats	NA	4	11	0.8964	NA	1	4.2723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_535722	10694	No terminal repeats	NA	10	11	0.8964	NA	0	1.5409	Unclassified
k141_323796	1038	No terminal repeats	NA	2	11	0.8963	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2132268	3500	No terminal repeats	NA	5	11	0.8963	NA	0	4.3497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_347855	1287	No terminal repeats	NA	3	11	0.8962	NA	2	4.7295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1505276	1397	No terminal repeats	NA	3	11	0.8962	NA	1	3.8984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2529992	1351	No terminal repeats	NA	2	11	0.8961	NA	1	1.4007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1058224	1160	No terminal repeats	NA	3	11	0.8961	NA	1	3.0933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47204	2154	No terminal repeats	NA	3	11	0.8960	NA	1	2.3095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_416600	1956	No terminal repeats	NA	3	11	0.8960	NA	1	1.4368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15937	2030	No terminal repeats	NA	2	11	0.8960	NA	1	1.7133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_948643	1653	No terminal repeats	NA	4	11	0.8959	NA	1	2.8110	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2446674	1600	No terminal repeats	NA	2	11	0.8959	NA	1	1.4718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1564775	1688	No terminal repeats	NA	3	11	0.8959	NA	2	3.1137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_783970	1885	No terminal repeats	NA	3	11	0.8958	NA	3	4.5167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_156032	1059	No terminal repeats	NA	3	11	0.8958	NA	1	2.7350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2283948	1994	No terminal repeats	NA	2	11	0.8957	NA	2	2.7754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1339453	1012	No terminal repeats	NA	1	11	0.8956	NA	1	1.3022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2448769	1103	No terminal repeats	NA	2	11	0.8956	NA	1	1.2752	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_477763	3920	No terminal repeats	NA	5	11	0.8955	NA	2	4.3661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_478189	4092	No terminal repeats	NA	5	11	0.8955	NA	0	2.3250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2188561	1425	No terminal repeats	NA	2	11	0.8954	NA	1	3.0392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_381418	1127	No terminal repeats	NA	2	11	0.8954	NA	1	1.7125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1689783	1370	No terminal repeats	NA	2	11	0.8954	NA	2	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1875759	1387	No terminal repeats	NA	1	11	0.8954	NA	1	1.5038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_249927	1738	No terminal repeats	NA	1	11	0.8953	NA	1	1.2284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2251234	2962	No terminal repeats	NA	4	11	0.8953	NA	0	1.2488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1913295	3393	No terminal repeats	NA	2	11	0.8953	NA	0	1.2169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1919746	3208	ITR	NA	6	11	0.8952	NA	0	3.0513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_594865	2376	No terminal repeats	NA	3	11	0.8952	NA	3	4.3947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1588192	4652	No terminal repeats	NA	14	11	0.8952	NA	0	4.5912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2479736	1445	No terminal repeats	NA	2	11	0.8951	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2191907	1290	No terminal repeats	NA	3	11	0.8951	NA	1	2.6253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_522272	2735	No terminal repeats	NA	4	11	0.8950	NA	0	1.7032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1243073	6270	No terminal repeats	NA	7	11	0.8950	NA	1	3.3944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1272228	1653	No terminal repeats	NA	3	11	0.8949	NA	1	3.2047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_713724	3030	No terminal repeats	NA	6	11	0.8949	NA	1	2.1221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75093	4097	No terminal repeats	NA	6	11	0.8947	NA	1	3.3354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2125542	1603	No terminal repeats	NA	3	11	0.8947	NA	1	3.0067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1855892	2607	No terminal repeats	NA	7	11	0.8947	NA	1	3.0870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1973400	1005	No terminal repeats	NA	1	11	0.8947	NA	1	1.3533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1191778	10115	No terminal repeats	NA	15	11	0.8946	NA	0	5.3745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1282346	1052	No terminal repeats	NA	1	11	0.8944	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1272040	2523	No terminal repeats	NA	6	11	0.8943	NA	0	2.7910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1466135	2802	No terminal repeats	NA	3	11	0.8943	NA	2	2.5601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_170715	1771	No terminal repeats	NA	3	11	0.8943	NA	2	3.4238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116412	2125	No terminal repeats	NA	3	11	0.8942	NA	2	2.5056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2248978	1419	No terminal repeats	NA	3	11	0.8942	NA	1	4.3537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1710451	5337	No terminal repeats	NA	3	11	0.8942	NA	0	1.0311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2276150	1147	No terminal repeats	NA	2	11	0.8941	NA	1	1.9096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2526543	2757	No terminal repeats	NA	9	11	0.8941	NA	0	1.7029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_539311	1145	No terminal repeats	NA	2	11	0.8941	NA	1	1.5032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2408512	2781	No terminal repeats	NA	6	11	0.8941	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1530553	2714	No terminal repeats	NA	5	11	0.8940	NA	0	1.6754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2058254	3115	No terminal repeats	NA	5	15	0.8940	NA	0	2.9975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_439720	1055	No terminal repeats	NA	1	11	0.8939	NA	1	1.2791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2580288	1390	No terminal repeats	NA	5	11	0.8939	NA	2	4.5667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_335441	1406	No terminal repeats	NA	2	11	0.8938	NA	1	1.7165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1845025	2917	No terminal repeats	NA	4	11	0.8937	NA	0	0.9832	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1125275	5368	No terminal repeats	NA	7	11	0.8937	NA	0	1.4585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2745911	1098	No terminal repeats	NA	2	11	0.8937	NA	1	1.5087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1778678	3120	No terminal repeats	NA	4	11	0.8937	NA	0	1.4905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_797757	1090	No terminal repeats	NA	1	11	0.8936	NA	1	1.0383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2886128	1792	No terminal repeats	NA	2	11	0.8935	NA	1	1.0717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_250252	4068	No terminal repeats	NA	4	11	0.8935	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1194702	1610	No terminal repeats	NA	3	11	0.8934	NA	1	2.6081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1541534	1323	No terminal repeats	NA	1	11	0.8934	NA	1	1.4628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1644492	1051	No terminal repeats	NA	2	11	0.8932	NA	1	3.0707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1672764	1495	No terminal repeats	NA	2	11	0.8932	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2164183	1753	No terminal repeats	NA	2	11	0.8932	NA	1	1.4702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1013638	2376	No terminal repeats	NA	3	11	0.8932	NA	2	3.0975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_851424	1434	No terminal repeats	NA	3	11	0.8932	NA	1	1.2952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2036121	3365	No terminal repeats	NA	6	11	0.8932	NA	0	1.6786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2587399	1060	No terminal repeats	NA	2	11	0.8931	NA	1	3.2663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2852086	2454	No terminal repeats	NA	5	11	0.8930	NA	3	4.3058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1670394|provirus_7582_19003	11422	Provirus	7582-19003	14	11	0.8929	NA	3	7.6108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437651	2715	No terminal repeats	NA	3	11	0.8929	NA	2	2.4934	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_123592	2929	No terminal repeats	NA	8	11	0.8929	NA	0	2.1713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2184823	2123	No terminal repeats	NA	5	11	0.8929	NA	2	3.8815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2262083	1420	No terminal repeats	NA	3	11	0.8928	NA	1	3.3306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2705930	4141	No terminal repeats	NA	4	11	0.8928	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108342	1081	No terminal repeats	NA	2	11	0.8927	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1159323	1893	No terminal repeats	NA	3	11	0.8927	NA	3	4.2265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1575823	9381	No terminal repeats	NA	11	11	0.8926	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1766168	5198	No terminal repeats	NA	6	11	0.8926	NA	0	4.4862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1350264	3108	No terminal repeats	NA	6	11	0.8925	NA	0	1.5289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97286	1386	No terminal repeats	NA	2	11	0.8925	NA	1	2.8451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1955748	1528	No terminal repeats	NA	3	11	0.8925	NA	1	3.2295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_306588	1739	No terminal repeats	NA	2	11	0.8924	NA	1	2.3750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2213501	1050	No terminal repeats	NA	3	11	0.8923	NA	2	4.6634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1754987	5017	No terminal repeats	NA	6	11	0.8923	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_2163169	1143	No terminal repeats	NA	2	11	0.8923	NA	2	2.0445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_214856	1264	No terminal repeats	NA	5	11	0.8922	NA	1	1.4341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2802149	4151	No terminal repeats	NA	1	11	0.8922	NA	0	1.7089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1428993	1514	No terminal repeats	NA	5	11	0.8921	NA	3	6.5994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_439261	1028	No terminal repeats	NA	3	11	0.8919	NA	1	3.1862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2041894	3351	No terminal repeats	NA	3	11	0.8919	NA	0	1.8549	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_765820	1128	No terminal repeats	NA	3	11	0.8919	NA	1	1.4350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_336749	15920	No terminal repeats	NA	21	11	0.8919	NA	0	2.9199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13611	1313	No terminal repeats	NA	4	11	0.8918	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2039768	3066	No terminal repeats	NA	3	11	0.8918	NA	0	1.6760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1821074	1295	No terminal repeats	NA	1	11	0.8918	NA	1	1.1383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2274532	1646	No terminal repeats	NA	4	11	0.8918	NA	1	3.1270	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_1448592	1075	No terminal repeats	NA	2	11	0.8918	NA	1	1.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1972425	1834	No terminal repeats	NA	4	11	0.8917	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2484647	2871	No terminal repeats	NA	4	11	0.8917	NA	2	2.6329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1914099	3613	No terminal repeats	NA	3	11	0.8916	NA	1	3.2315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1962483	3157	No terminal repeats	NA	3	11	0.8916	NA	2	3.4309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_305322	4348	No terminal repeats	NA	3	11	0.8915	NA	0	0.8547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1138594	1344	No terminal repeats	NA	3	11	0.8915	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_537182	2623	No terminal repeats	NA	7	11	0.8915	NA	0	0.0000	Unclassified
k141_2501990	1881	No terminal repeats	NA	4	11	0.8913	NA	1	2.6333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2270301	8514	No terminal repeats	NA	11	11	0.8913	NA	1	4.6561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1437076	1562	No terminal repeats	NA	2	11	0.8912	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1337139	2109	No terminal repeats	NA	4	11	0.8911	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2691103	1385	No terminal repeats	NA	1	11	0.8910	NA	1	1.3359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_200121	1571	No terminal repeats	NA	2	11	0.8910	NA	1	3.0112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2550924	1031	No terminal repeats	NA	2	11	0.8910	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_853775	42862	No terminal repeats	NA	41	11	0.8909	NA	1	31.8732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2555824	1197	No terminal repeats	NA	2	11	0.8909	NA	2	3.4173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_127222	1747	No terminal repeats	NA	2	11	0.8908	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2819438	1291	No terminal repeats	NA	3	11	0.8908	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_509984	2911	No terminal repeats	NA	6	11	0.8907	NA	0	5.1490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2031643	1074	No terminal repeats	NA	2	11	0.8906	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_106867	1091	No terminal repeats	NA	2	11	0.8906	NA	1	1.2726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_104141	1069	No terminal repeats	NA	2	11	0.8905	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2756179	1541	No terminal repeats	NA	1	11	0.8905	NA	1	1.7159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2617060	2637	No terminal repeats	NA	3	11	0.8904	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2853448	1642	No terminal repeats	NA	1	11	0.8903	NA	1	1.2515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_652696	2328	No terminal repeats	NA	4	11	0.8902	NA	1	3.4357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
