seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_363238	2893	No terminal repeats	NA	5	11	0.9235	NA	0	1.1275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1197446	4247	No terminal repeats	NA	8	11	0.9234	NA	1	4.2495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_348629	3375	No terminal repeats	NA	5	11	0.9234	NA	0	2.7222	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_527394	1101	No terminal repeats	NA	4	11	0.9234	NA	2	5.1495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_479393	3419	No terminal repeats	NA	4	11	0.9234	NA	1	1.7144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1321674	4959	No terminal repeats	NA	9	11	0.9234	NA	1	7.8996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_409447	8353	No terminal repeats	NA	14	11	0.9234	NA	0	4.4630	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1604023	1292	No terminal repeats	NA	2	11	0.9233	NA	1	3.3833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_773958	1085	No terminal repeats	NA	3	11	0.9233	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_469263	1434	No terminal repeats	NA	2	11	0.9233	NA	1	1.1703	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1337414	3334	No terminal repeats	NA	3	11	0.9233	NA	0	2.6806	Unclassified
k141_273008	9201	No terminal repeats	NA	12	11	0.9232	NA	0	1.6816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_237730	2822	No terminal repeats	NA	3	11	0.9232	NA	2	2.4679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_976912	4288	No terminal repeats	NA	7	11	0.9232	NA	1	7.3996	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_810457	1517	No terminal repeats	NA	3	11	0.9232	NA	1	2.9426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51014	8881	No terminal repeats	NA	10	11	0.9232	NA	1	1.6609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1157782	2283	No terminal repeats	NA	5	11	0.9232	NA	1	3.2571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_914045	26977	No terminal repeats	NA	30	11	0.9231	NA	3	17.1630	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_827913	30325	No terminal repeats	NA	60	11	0.9231	NA	0	15.2603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_395739	2582	No terminal repeats	NA	5	11	0.9231	NA	1	4.6893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93903	5858	No terminal repeats	NA	12	11	0.9230	NA	0	2.5983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1386561	4226	No terminal repeats	NA	14	11	0.9230	NA	0	2.9239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_955809	3611	No terminal repeats	NA	8	11	0.9230	NA	0	2.9073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_119510	5017	No terminal repeats	NA	15	11	0.9230	NA	0	0.8125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_583480	4656	No terminal repeats	NA	5	11	0.9230	NA	2	7.0039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1496421	1011	No terminal repeats	NA	2	11	0.9230	NA	1	1.3829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1220340	7206	No terminal repeats	NA	13	11	0.9230	NA	0	3.2341	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1189284	1019	No terminal repeats	NA	1	11	0.9230	NA	1	1.2873	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_881563	1021	No terminal repeats	NA	3	11	0.9230	NA	1	3.0625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1145352	1254	No terminal repeats	NA	2	11	0.9229	NA	2	2.9143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_144831	9490	No terminal repeats	NA	9	11	0.9229	NA	0	1.2143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_760050	1105	No terminal repeats	NA	2	11	0.9229	NA	1	3.1472	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1582717	3317	No terminal repeats	NA	7	11	0.9228	NA	0	3.9463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_346416	1550	No terminal repeats	NA	2	11	0.9228	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410542	1901	No terminal repeats	NA	3	11	0.9228	NA	2	2.8464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1287948	1836	No terminal repeats	NA	3	11	0.9228	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1240888	8827	No terminal repeats	NA	11	11	0.9228	NA	0	5.9686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1234514	1030	No terminal repeats	NA	1	11	0.9228	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_879756	3156	No terminal repeats	NA	8	11	0.9227	NA	1	4.8885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_828813	2818	No terminal repeats	NA	4	11	0.9227	NA	0	2.9103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_965958	7082	No terminal repeats	NA	10	11	0.9227	NA	0	1.7061	Unclassified
k141_421244	4741	No terminal repeats	NA	8	11	0.9227	NA	0	1.3549	Unclassified
k141_135156	4528	No terminal repeats	NA	9	11	0.9227	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1061768	9236	No terminal repeats	NA	14	11	0.9226	NA	1	6.7498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_632706	2868	No terminal repeats	NA	5	11	0.9225	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_444927	2895	No terminal repeats	NA	8	11	0.9225	NA	0	6.4649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1043566	2419	No terminal repeats	NA	7	11	0.9225	NA	1	4.3550	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_605933	1894	No terminal repeats	NA	2	11	0.9225	NA	1	2.9684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50044	2503	No terminal repeats	NA	5	11	0.9225	NA	0	1.6935	Unclassified
k141_1204454	1844	No terminal repeats	NA	3	11	0.9225	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_770832	2269	No terminal repeats	NA	3	11	0.9225	NA	1	1.5030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_937290	16384	No terminal repeats	NA	21	11	0.9224	NA	2	11.2826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_854339	8246	No terminal repeats	NA	16	11	0.9224	NA	0	3.2858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_751364	1046	No terminal repeats	NA	2	11	0.9224	NA	1	1.5034	Unclassified
k141_908646	2598	No terminal repeats	NA	6	11	0.9224	NA	0	1.6673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51323	7275	No terminal repeats	NA	14	11	0.9224	NA	1	2.5496	Unclassified
k141_963809	2687	No terminal repeats	NA	6	11	0.9224	NA	0	1.3130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_952596	3632	No terminal repeats	NA	11	11	0.9223	NA	0	3.3702	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_621139	2916	No terminal repeats	NA	7	11	0.9223	NA	0	3.4366	Unclassified
k141_662458	2025	No terminal repeats	NA	3	11	0.9223	NA	1	1.7169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_819741	4950	No terminal repeats	NA	10	11	0.9223	NA	0	2.9856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1524911	1058	No terminal repeats	NA	1	11	0.9223	NA	1	1.3022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1519103	3468	No terminal repeats	NA	4	11	0.9223	NA	0	3.1252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_336482	1078	No terminal repeats	NA	3	11	0.9222	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_343951	8726	No terminal repeats	NA	15	11	0.9222	NA	0	4.8282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_888136	1998	No terminal repeats	NA	4	11	0.9222	NA	1	2.8768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1386089	6065	No terminal repeats	NA	10	11	0.9222	NA	0	1.7121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1083975	1093	No terminal repeats	NA	2	11	0.9221	NA	2	2.4409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_515892	9483	No terminal repeats	NA	18	11	0.9221	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1092172	1060	No terminal repeats	NA	2	4	0.9221	NA	1	1.1530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1250692	2597	No terminal repeats	NA	9	11	0.9221	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66694	73796	DTR	NA	114	11	0.9221	NA	1	17.0802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83706	5524	No terminal repeats	NA	9	11	0.9220	NA	0	4.3886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_175157	2523	No terminal repeats	NA	4	11	0.9220	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1076736	2211	No terminal repeats	NA	6	11	0.9220	NA	1	2.6012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_1034839	3926	No terminal repeats	NA	4	11	0.9220	NA	1	1.4660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_946858	1312	No terminal repeats	NA	3	11	0.9219	NA	1	3.4280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1135341	1687	No terminal repeats	NA	4	11	0.9219	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1507997	1282	No terminal repeats	NA	1	11	0.9219	NA	1	1.5004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82931	2923	No terminal repeats	NA	5	11	0.9219	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1236807	2505	No terminal repeats	NA	7	11	0.9219	NA	1	1.9617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_470193	1484	No terminal repeats	NA	5	11	0.9219	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1306935	36551	DTR	NA	49	11	0.9218	NA	3	15.7759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1038356	1204	No terminal repeats	NA	2	11	0.9218	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_721628	7197	No terminal repeats	NA	5	11	0.9218	NA	0	1.6953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_474985	1010	No terminal repeats	NA	2	11	0.9218	NA	1	2.8085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_561332	10297	No terminal repeats	NA	15	11	0.9218	NA	2	16.7304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_829139	1533	No terminal repeats	NA	3	11	0.9218	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1400828	1553	No terminal repeats	NA	4	11	0.9218	NA	1	2.3454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1613406	4478	No terminal repeats	NA	12	11	0.9217	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1298382	6300	No terminal repeats	NA	7	11	0.9217	NA	1	3.0068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_516773	5453	No terminal repeats	NA	10	11	0.9217	NA	0	4.8953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_96253	2411	No terminal repeats	NA	4	11	0.9217	NA	2	2.8437	Viruses;;;;;;
k141_533932	2626	No terminal repeats	NA	4	11	0.9217	NA	0	4.7430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_74677	2695	No terminal repeats	NA	3	11	0.9216	NA	1	3.7824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_526363	6750	No terminal repeats	NA	14	11	0.9216	NA	0	1.2918	Unclassified
k141_223927	11063	No terminal repeats	NA	9	11	0.9216	NA	2	3.1243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_968297	56328	No terminal repeats	NA	78	11	0.9216	NA	6	18.1471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_365129	2989	No terminal repeats	NA	7	11	0.9215	NA	0	1.4949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_919314	1415	No terminal repeats	NA	3	11	0.9215	NA	1	4.6388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1354164	1183	No terminal repeats	NA	1	11	0.9215	NA	1	1.2656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1155706	1879	No terminal repeats	NA	2	11	0.9214	NA	1	1.1213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1082338	1400	No terminal repeats	NA	2	11	0.9214	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1407785	17755	No terminal repeats	NA	32	11	0.9214	NA	0	3.6862	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_428776	4167	No terminal repeats	NA	5	11	0.9214	NA	0	1.7042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1131206	1343	No terminal repeats	NA	3	11	0.9213	NA	1	3.4228	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1267336	3737	No terminal repeats	NA	4	11	0.9213	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_858811	3204	No terminal repeats	NA	5	11	0.9212	NA	0	1.7183	Unclassified
k141_761406	3307	No terminal repeats	NA	2	11	0.9212	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_574773	13157	No terminal repeats	NA	28	11	0.9212	NA	1	7.0014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1101751	1073	No terminal repeats	NA	3	11	0.9212	NA	1	2.4108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1397351	2668	No terminal repeats	NA	5	11	0.9211	NA	2	3.4282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_719859	3122	No terminal repeats	NA	5	11	0.9211	NA	0	1.1040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1433389	3959	No terminal repeats	NA	7	11	0.9211	NA	0	1.5878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1112710	2513	No terminal repeats	NA	5	11	0.9211	NA	2	5.2640	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_102311	4689	No terminal repeats	NA	10	11	0.9211	NA	0	1.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_155480	1177	No terminal repeats	NA	2	11	0.9210	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_1114405	2565	No terminal repeats	NA	3	11	0.9210	NA	0	1.7086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1517070	4193	No terminal repeats	NA	6	11	0.9210	NA	0	1.2918	Unclassified
k141_730102	3132	No terminal repeats	NA	6	11	0.9209	NA	0	1.4475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_785652	3633	No terminal repeats	NA	6	11	0.9209	NA	1	3.4309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536020	3176	No terminal repeats	NA	5	11	0.9209	NA	0	1.6454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108313	8600	No terminal repeats	NA	18	11	0.9209	NA	0	3.4366	Unclassified
k141_660421	1051	No terminal repeats	NA	3	11	0.9208	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_361510	4740	No terminal repeats	NA	5	11	0.9208	NA	2	4.1131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1135768	1219	No terminal repeats	NA	2	11	0.9208	NA	2	2.2825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80529	5482	No terminal repeats	NA	4	11	0.9208	NA	1	1.6094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_117031	10006	No terminal repeats	NA	24	11	0.9208	NA	0	4.3573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1520606	1057	No terminal repeats	NA	5	11	0.9207	NA	1	5.1046	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1176775	3044	No terminal repeats	NA	6	11	0.9207	NA	0	2.9967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_445591	2760	No terminal repeats	NA	4	11	0.9207	NA	1	1.5986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_932954	1507	No terminal repeats	NA	4	11	0.9207	NA	1	1.2687	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_625869	1912	No terminal repeats	NA	3	11	0.9207	NA	1	1.6625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_886805|provirus_1450498_1488139	37642	Provirus	1450498-1488139	40	11	0.9206	NA	10	39.1956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1369906	4946	No terminal repeats	NA	6	11	0.9206	NA	4	5.9979	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1466330	6336	No terminal repeats	NA	15	11	0.9206	NA	1	5.3095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_345630	2622	No terminal repeats	NA	6	11	0.9206	NA	1	5.4556	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1394502	7049	No terminal repeats	NA	12	11	0.9205	NA	4	8.5829	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1386808	1337	No terminal repeats	NA	2	11	0.9205	NA	1	3.1371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_1008526	2299	No terminal repeats	NA	4	11	0.9205	NA	2	5.0076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_224583	2089	No terminal repeats	NA	5	11	0.9205	NA	1	4.8082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1083715	2482	No terminal repeats	NA	5	11	0.9205	NA	1	2.9903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_324646	4817	No terminal repeats	NA	4	11	0.9205	NA	0	1.2362	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_558170	24919	No terminal repeats	NA	27	11	0.9204	NA	1	19.1712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1084985	4684	No terminal repeats	NA	8	11	0.9204	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_892614	1972	No terminal repeats	NA	3	11	0.9204	NA	1	4.3924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1584184	10895	No terminal repeats	NA	22	11	0.9203	NA	0	6.2746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_933416	3006	No terminal repeats	NA	6	11	0.9203	NA	0	4.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1151858	2807	No terminal repeats	NA	3	11	0.9203	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_239187	3874	No terminal repeats	NA	6	11	0.9203	NA	0	4.5523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_989435	2910	No terminal repeats	NA	5	11	0.9202	NA	0	3.4262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56807	1946	No terminal repeats	NA	3	11	0.9202	NA	1	3.1655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1419118	3621	No terminal repeats	NA	10	11	0.9202	NA	0	4.5033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1371403	1429	No terminal repeats	NA	2	11	0.9202	NA	1	3.2253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_243373	1984	No terminal repeats	NA	5	11	0.9202	NA	1	4.4425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60023	8618	No terminal repeats	NA	23	11	0.9201	NA	0	9.9162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1066471	1113	No terminal repeats	NA	2	11	0.9201	NA	1	1.4833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1315207	2414	No terminal repeats	NA	6	11	0.9201	NA	1	5.8234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_665023	4003	No terminal repeats	NA	11	11	0.9200	NA	0	0.0000	Unclassified
k141_1312891	2847	No terminal repeats	NA	8	11	0.9200	NA	0	2.8276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_109878	5565	No terminal repeats	NA	12	11	0.9200	NA	0	4.6454	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_929818	11816	No terminal repeats	NA	16	11	0.9200	NA	0	1.4065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_766462	6681	No terminal repeats	NA	5	11	0.9199	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_376507	12176	No terminal repeats	NA	17	11	0.9199	NA	0	3.1967	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1599591	1647	No terminal repeats	NA	2	11	0.9199	NA	1	1.6123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1249657	3263	No terminal repeats	NA	3	11	0.9199	NA	0	1.1083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_340377	3190	No terminal repeats	NA	6	11	0.9199	NA	1	3.3792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_845383	2731	No terminal repeats	NA	6	11	0.9199	NA	0	3.3351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_856739	1342	No terminal repeats	NA	1	11	0.9198	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_1076212	2404	No terminal repeats	NA	1	11	0.9198	NA	1	1.7163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_557361	3295	No terminal repeats	NA	7	11	0.9198	NA	3	2.1546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1414449	2880	No terminal repeats	NA	5	11	0.9198	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_66551	21626	No terminal repeats	NA	31	11	0.9197	NA	2	15.0769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789720	1014	No terminal repeats	NA	3	11	0.9197	NA	1	2.8847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_652216	2743	No terminal repeats	NA	9	11	0.9197	NA	0	1.7029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1343713	1791	No terminal repeats	NA	4	11	0.9196	NA	1	1.2229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1149719	2495	No terminal repeats	NA	5	11	0.9196	NA	1	3.0290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_292221	2929	No terminal repeats	NA	7	11	0.9195	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
