seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_868149	3920	No terminal repeats	NA	6	11	0.9189	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_658681	15400	No terminal repeats	NA	26	11	0.9188	NA	0	1.3577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1172636	5908	No terminal repeats	NA	8	11	0.9187	NA	0	5.8854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_351309	2822	No terminal repeats	NA	4	11	0.9186	NA	1	4.4222	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_146821	1266	No terminal repeats	NA	3	11	0.9186	NA	2	2.9891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_479386	3406	No terminal repeats	NA	4	11	0.9186	NA	0	1.6247	Unclassified
k141_1260168	6231	No terminal repeats	NA	9	11	0.9184	NA	0	1.0103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Ackermannviridae
k141_16726	1227	No terminal repeats	NA	2	11	0.9184	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_504565	1043	No terminal repeats	NA	3	11	0.9184	NA	1	1.2726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_795434	1022	No terminal repeats	NA	1	11	0.9182	NA	1	1.2869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_387923	1178	No terminal repeats	NA	3	11	0.9178	NA	1	3.2230	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_971684	3689	No terminal repeats	NA	8	11	0.9175	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_298671	3840	No terminal repeats	NA	1	11	0.9173	NA	0	0.9850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1248786	3176	No terminal repeats	NA	2	11	0.9173	NA	0	1.2381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_973130	6404	No terminal repeats	NA	13	11	0.9171	NA	1	7.4231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_483478	1322	No terminal repeats	NA	3	11	0.9170	NA	1	3.3788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_626326	1733	No terminal repeats	NA	3	11	0.9167	NA	2	4.9306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_74801	1536	No terminal repeats	NA	4	11	0.9162	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_176808	1485	No terminal repeats	NA	3	11	0.9162	NA	2	3.0345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_988611	2910	No terminal repeats	NA	5	11	0.9159	NA	2	6.3554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_701101	1166	No terminal repeats	NA	2	11	0.9158	NA	1	1.7084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38526	1448	No terminal repeats	NA	1	11	0.9158	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3488	1080	No terminal repeats	NA	2	11	0.9156	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101899	2323	No terminal repeats	NA	3	11	0.9156	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145461	1139	No terminal repeats	NA	3	11	0.9155	NA	2	3.6452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_947502	4541	No terminal repeats	NA	7	4	0.9152	NA	0	1.4990	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_729769	2233	No terminal repeats	NA	3	11	0.9150	NA	1	3.1004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_794205	2638	No terminal repeats	NA	4	11	0.9148	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_144507	1789	No terminal repeats	NA	4	11	0.9148	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1180905	1074	No terminal repeats	NA	4	11	0.9147	NA	3	4.0604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83739	2651	No terminal repeats	NA	8	11	0.9146	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38423	1021	No terminal repeats	NA	3	11	0.9146	NA	2	3.0664	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_580259	4675	No terminal repeats	NA	3	11	0.9145	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae
k141_1043971	3112	No terminal repeats	NA	3	11	0.9144	NA	0	3.4309	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_344857	2670	No terminal repeats	NA	8	11	0.9143	NA	1	6.7380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1099321	2592	No terminal repeats	NA	2	11	0.9136	NA	0	3.0682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410632	1366	No terminal repeats	NA	2	11	0.9136	NA	1	1.5826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153944	5822	No terminal repeats	NA	11	11	0.9135	NA	1	6.3564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_345509	1960	No terminal repeats	NA	2	11	0.9131	NA	2	3.2221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_959267	1611	No terminal repeats	NA	2	11	0.9130	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1017604	2460	No terminal repeats	NA	4	11	0.9129	NA	2	3.2292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_607123	1106	No terminal repeats	NA	1	11	0.9129	NA	1	1.2199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_823272	1811	No terminal repeats	NA	1	11	0.9128	NA	1	1.2737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_373898	3861	No terminal repeats	NA	2	11	0.9128	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Naomviridae
k141_341023	2756	No terminal repeats	NA	4	11	0.9127	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_311836	1004	No terminal repeats	NA	4	11	0.9123	NA	2	3.4352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_793461	1256	No terminal repeats	NA	2	11	0.9120	NA	1	3.0477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_366931	2681	No terminal repeats	NA	4	11	0.9120	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_170004	1422	No terminal repeats	NA	5	11	0.9117	NA	4	5.6589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_962494	5533	No terminal repeats	NA	7	11	0.9117	NA	0	4.6816	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_54785	1008	No terminal repeats	NA	2	11	0.9114	NA	2	2.3356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_905404	1318	No terminal repeats	NA	2	11	0.9113	NA	2	3.0664	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_985916	3288	No terminal repeats	NA	6	11	0.9113	NA	3	7.3411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_729677	2662	No terminal repeats	NA	1	11	0.9112	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1025424	10494	No terminal repeats	NA	14	11	0.9111	NA	9	19.7893	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_746144	1006	No terminal repeats	NA	2	11	0.9109	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236364	1339	No terminal repeats	NA	2	11	0.9109	NA	1	2.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1250403	3596	No terminal repeats	NA	7	11	0.9102	NA	2	5.3204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1078323	4628	No terminal repeats	NA	10	11	0.9102	NA	0	4.4938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_167733	2660	No terminal repeats	NA	4	11	0.9099	NA	0	4.9592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_569800	2170	No terminal repeats	NA	4	11	0.9098	NA	1	3.0587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_816622	8873	No terminal repeats	NA	7	11	0.9097	NA	0	10.0528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_643282	1295	No terminal repeats	NA	1	11	0.9097	NA	1	1.2540	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1012797	7243	No terminal repeats	NA	16	11	0.9095	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_1104092	13098	No terminal repeats	NA	23	11	0.9094	NA	0	5.8539	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_383912	1046	No terminal repeats	NA	1	11	0.9094	NA	1	1.6869	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1069606	1328	No terminal repeats	NA	3	11	0.9092	NA	1	3.2289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_242098	1542	No terminal repeats	NA	4	11	0.9092	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_376511	1105	No terminal repeats	NA	2	11	0.9092	NA	1	2.9930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_694062	1405	No terminal repeats	NA	2	11	0.9092	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_985924	2715	No terminal repeats	NA	4	11	0.9088	NA	0	2.3977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_608196	1092	No terminal repeats	NA	4	11	0.9088	NA	1	2.8575	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_895140	1332	No terminal repeats	NA	4	11	0.9086	NA	1	1.2936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1180867	7071	No terminal repeats	NA	11	11	0.9086	NA	1	1.7127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_444317	1836	No terminal repeats	NA	2	11	0.9084	NA	2	3.4333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21352	2785	No terminal repeats	NA	5	11	0.9082	NA	0	2.7229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_867680	1002	No terminal repeats	NA	3	11	0.9081	NA	1	3.4351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_407189	1107	No terminal repeats	NA	1	11	0.9078	NA	1	1.2974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1152429	1573	No terminal repeats	NA	3	11	0.9075	NA	1	3.8984	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1085780	1000	No terminal repeats	NA	2	11	0.9074	NA	1	2.8585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1116897	10383	No terminal repeats	NA	9	11	0.9072	NA	0	2.8307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1122703	1241	No terminal repeats	NA	4	11	0.9072	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_931643	1010	No terminal repeats	NA	1	11	0.9072	NA	1	1.7166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_76847	1361	No terminal repeats	NA	2	11	0.9072	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76402	2886	No terminal repeats	NA	3	11	0.9070	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1249306	1793	No terminal repeats	NA	3	11	0.9069	NA	2	4.6889	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_428732	4118	No terminal repeats	NA	10	11	0.9066	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624864	1359	No terminal repeats	NA	3	11	0.9066	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_781969	6612	No terminal repeats	NA	9	11	0.9065	NA	2	4.4085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_241640	2325	No terminal repeats	NA	2	11	0.9062	NA	1	2.5880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_430205	1343	No terminal repeats	NA	1	11	0.9060	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_548992	3321	No terminal repeats	NA	3	11	0.9060	NA	1	2.8641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1211913	2653	No terminal repeats	NA	8	11	0.9056	NA	0	2.8047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1119861	3024	No terminal repeats	NA	3	11	0.9056	NA	0	1.3824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Ackermannviridae
k141_910383	1626	No terminal repeats	NA	3	11	0.9053	NA	1	1.5915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_84660	1643	No terminal repeats	NA	3	11	0.9051	NA	1	4.1136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_572639	5215	No terminal repeats	NA	3	11	0.9049	NA	0	1.7183	Unclassified
k141_248014	1525	No terminal repeats	NA	3	11	0.9046	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1157097	4079	No terminal repeats	NA	5	11	0.9043	NA	1	6.2767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_979888	1135	No terminal repeats	NA	2	11	0.9042	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_595242	1357	No terminal repeats	NA	3	11	0.9040	NA	1	3.0638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_161143	2141	No terminal repeats	NA	1	11	0.9039	NA	1	1.2667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_945356	3099	No terminal repeats	NA	7	11	0.9038	NA	0	3.2578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_532292	1196	No terminal repeats	NA	2	11	0.9036	NA	1	1.5070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_583515	1246	No terminal repeats	NA	2	11	0.9035	NA	1	3.1465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_847803	4326	No terminal repeats	NA	3	11	0.9035	NA	0	3.3905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1189914	1446	No terminal repeats	NA	5	11	0.9033	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386812	2693	No terminal repeats	NA	5	11	0.9033	NA	0	3.3954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536955	2679	No terminal repeats	NA	7	11	0.9030	NA	1	4.5380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_954547	1140	No terminal repeats	NA	2	11	0.9027	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_330448	1180	No terminal repeats	NA	1	11	0.9024	NA	1	1.7096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1099541	2307	No terminal repeats	NA	4	11	0.9024	NA	1	1.1496	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_133709	7945	No terminal repeats	NA	7	11	0.9024	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_638112	1121	No terminal repeats	NA	3	11	0.9021	NA	1	3.0312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_789108	2740	No terminal repeats	NA	5	11	0.9020	NA	0	1.6999	Unclassified
k141_813577	1157	No terminal repeats	NA	2	11	0.9018	NA	1	3.4352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_812814	2910	No terminal repeats	NA	6	11	0.9017	NA	1	3.0587	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
k141_318454	5534	No terminal repeats	NA	11	11	0.9015	NA	0	2.8758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_356836	1074	No terminal repeats	NA	2	11	0.9015	NA	1	1.3218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_580712	1138	No terminal repeats	NA	2	11	0.9014	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1026483	2164	No terminal repeats	NA	4	11	0.9012	NA	1	6.0112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1218469	1068	No terminal repeats	NA	2	11	0.9012	NA	1	1.3168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38062	3467	No terminal repeats	NA	5	11	0.9010	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_815720	1176	No terminal repeats	NA	3	11	0.9010	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158202	1150	No terminal repeats	NA	1	11	0.9009	NA	1	1.7166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_889599	1846	No terminal repeats	NA	3	11	0.9006	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_689823	1154	No terminal repeats	NA	1	11	0.9005	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_441891	1306	No terminal repeats	NA	2	11	0.9003	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_290965	1171	No terminal repeats	NA	3	11	0.9003	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_300827	1136	No terminal repeats	NA	3	11	0.8998	NA	1	1.2708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_766194	1758	No terminal repeats	NA	2	11	0.8995	NA	1	1.0918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_724535	1772	No terminal repeats	NA	1	11	0.8994	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17114	1819	No terminal repeats	NA	2	11	0.8994	NA	1	2.5880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_971967	2620	No terminal repeats	NA	6	11	0.8993	NA	0	2.2013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1145350	3060	No terminal repeats	NA	7	11	0.8992	NA	0	1.4599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160696	2591	No terminal repeats	NA	5	11	0.8992	NA	1	7.9266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_490679	3340	No terminal repeats	NA	6	11	0.8989	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_623794	1804	No terminal repeats	NA	2	11	0.8987	NA	1	1.2160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59845	1517	No terminal repeats	NA	2	11	0.8986	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_315189	1804	No terminal repeats	NA	4	11	0.8983	NA	2	3.3684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_673874	3336	No terminal repeats	NA	4	11	0.8979	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_526505	1609	No terminal repeats	NA	3	11	0.8978	NA	1	4.2143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_207833	1150	No terminal repeats	NA	2	11	0.8975	NA	2	3.2208	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_850454	1019	No terminal repeats	NA	2	11	0.8974	NA	1	1.6094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_586305	3091	No terminal repeats	NA	7	11	0.8973	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_416211	1226	No terminal repeats	NA	2	11	0.8969	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1084152	1295	No terminal repeats	NA	3	11	0.8967	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_883391	1347	No terminal repeats	NA	4	11	0.8966	NA	2	4.1429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_454397	1323	No terminal repeats	NA	4	11	0.8965	NA	1	1.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_535772	1115	No terminal repeats	NA	3	11	0.8964	NA	1	2.9647	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_523180	3799	No terminal repeats	NA	11	4	0.8961	NA	0	1.4523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_184841	1406	No terminal repeats	NA	4	11	0.8959	NA	1	2.8316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_440224	2697	No terminal repeats	NA	2	11	0.8959	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1024363	4408	No terminal repeats	NA	7	11	0.8959	NA	0	1.6127	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
k141_381624	1728	No terminal repeats	NA	4	11	0.8959	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_401358	1616	No terminal repeats	NA	3	11	0.8959	NA	1	2.6098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14859	4452	No terminal repeats	NA	3	11	0.8959	NA	0	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Iridoviridae
k141_1095504	3527	No terminal repeats	NA	9	11	0.8957	NA	0	2.7676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_848630	2444	No terminal repeats	NA	3	11	0.8957	NA	1	1.5191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1005385	3553	No terminal repeats	NA	6	11	0.8956	NA	0	1.7183	Unclassified
k141_634749	1336	No terminal repeats	NA	3	11	0.8955	NA	1	1.7183	Unclassified
k141_580066	1424	No terminal repeats	NA	2	11	0.8953	NA	1	1.4749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_684520	2559	No terminal repeats	NA	3	11	0.8952	NA	1	2.9075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_251261	2206	No terminal repeats	NA	4	11	0.8950	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_574538	2547	No terminal repeats	NA	8	11	0.8946	NA	2	4.4562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_657994	1485	No terminal repeats	NA	5	11	0.8944	NA	4	7.4682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_782952	1538	No terminal repeats	NA	3	11	0.8943	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_944796	2510	No terminal repeats	NA	4	11	0.8942	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_100318	1517	No terminal repeats	NA	2	11	0.8941	NA	1	2.4108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_956563	2802	No terminal repeats	NA	8	11	0.8939	NA	0	3.1441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1137227	1231	No terminal repeats	NA	2	11	0.8936	NA	1	3.4226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52453	1041	No terminal repeats	NA	4	11	0.8934	NA	1	3.4303	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_202261	1489	No terminal repeats	NA	3	11	0.8933	NA	2	3.6712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1122860	7481	No terminal repeats	NA	12	11	0.8932	NA	0	0.0000	Unclassified
k141_771669	2545	No terminal repeats	NA	3	11	0.8932	NA	0	1.4972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
